index     maxhbbscore         N3B1      
1         0.0002404           1.634     
1         0.001039            1.408     
1         0.001156            -1        
1         4.637e-05           1.593     
1         0.01545             1.488     
1         0.9995              1.512     
1         0.003536            1.737     
1         0.001653            1.651     
1         0.002048            1.557     
1         0.004395            -1        
1         0.998               1.716     
1         0.2988              1.171     
1         0.9985              1.55      
1         0.9888              1.153     
1         0.001753            1.279     
1         0.9883              1.649     
1         0.9189              3.346     
1         0.01619             -1        
1         0.01265             1.513     
1         0.9966              2.682     
1         0.001376            1.804     
1         0.0002942           2.744     
1         0.9995              1.652     
1         0.2288              1.72      
1         0.2177              1.859     
1         0.998               1.845     
1         0.001354            1.514     
1         0.9995              1.736     
1         0.9966              1.453     
1         0.9062              2.115     
1         0.04974             0.8242    
1         0.127               1.634     
1         0.06317             1.575     
1         0.3367              -1        
1         0.006584            2.191     
1         0.9854              -1        
1         0.00156             -1        
1         0.003176            1.559     
1         0.0007124           1.41      
1         0.0282              1.705     
1         0.9995              1.664     
1         0.3755              1.536     
1         0.9995              1.448     
1         0.02185             1.882     
1         0.07477             0.9761    
1         0.9971              1.546     
1         0.9995              1.205     
1         0.01538             1.803     
1         0.9141              -1        
1         0.9941              2.184     
1         0.0001677           1.482     
1         0.9985              1.723     
1         0.998               1.483     
1         0.9858              1.929     
1         0.9912              1.547     
1         0.1054              1.576     
1         0.9941              1.438     
1         0.0003722           1.333     
1         0.9971              1.681     
1         0.1052              2.344     
1         0.9956              2.072     
1         0.999               1.724     
1         0.9937              1.303     
1         0.9995              1.737     
1         0.9736              -1        
1         0.3997              1.527     
1         0.2336              1.561     
1         0.002096            -1        
1         0.1803              2.434     
1         0.2107              1.439     
1         0.9839              1.558     
1         0.5864              1.399     
1         0.03384             1.359     
1         0.999               1.502     
1         0.1884              3.262     
1         0.3591              1.589     
1         0.9966              1.911     
1         0.9707              -1        
1         0.6372              1.5       
1         0.9824              1.406     
1         0.9951              1.208     
1         0.007935            1.52      
