index     maxhbbscore         N3B1      
1         0.03552             1.388     
1         0.02046             1.212     
1         0.002357            2.078     
1         0.09027             1.388     
1         0.002062            1.847     
1         0.01103             -1        
1         0.007103            1.361     
1         0.0127              1.834     
1         0.001824            -1        
1         0.008736            1.275     
1         0.9878              -1        
1         0.0003619           1.494     
1         0.1879              3.047     
1         0.9995              1.485     
1         0.3826              -1        
1         0.003578            2.283     
1         0.0008607           1.659     
1         0.004524            1.348     
1         0.9937              1.386     
1         0.9961              1.493     
1         0.0968              1.5       
1         0.999               1.515     
1         0.0004292           1.246     
1         0.9868              1.951     
1         0.01743             1.477     
1         0.2258              1.542     
1         0.5166              1.499     
1         0.1305              1.094     
1         0.9907              1.706     
1         9.137e-05           2.23      
1         0.008934            1.71      
1         0.01388             1.387     
1         0.01508             2.131     
1         0.9956              1.503     
1         0.999               1.703     
1         0.03586             -1        
1         0.0154              1.948     
1         0.02708             1.502     
1         0.01242             1.456     
1         0.0003037           1.372     
1         0.9937              1.95      
1         0.04172             1.932     
1         0.3113              1.345     
1         0.03778             -1        
1         0.9912              1.847     
1         0.04291             2.021     
1         0.7251              1.665     
1         0.9956              -1        
1         0.0002787           1.646     
1         0.9575              1.536     
1         0.7539              1.396     
1         0.2401              1.488     
1         0.1006              1.468     
1         0.09509             1.875     
1         9.471e-05           1.175     
1         0.4707              1.335     
1         0.00106             1.427     
1         0.2556              -1        
1         0.8965              -1        
1         0.9805              1.58      
1         0.9971              1.876     
1         0.001202            1.745     
1         0.2646              2.209     
1         0.002302            1.437     
1         0.056               -1        
1         0.005905            1.874     
1         0.6582              -1        
1         0.003452            1.68      
1         0.04727             1.791     
1         0.999               1.433     
1         0.9878              1.646     
1         0.6367              1.452     
1         0.0007911           1.618     
1         0.08331             1.516     
1         0.9976              1.951     
1         0.999               1.549     
1         0.0001312           2.156     
1         0.606               -1        
1         0.00811             1.458     
1         0.02                1.558     
1         0.0004773           3.068     
1         0.002092            2.244     
1         0.9888              1.835     
1         0.06021             1.921     
1         0.9858              2.479     
1         0.9956              1.856     
1         0.999               -1        
1         0.4983              -1        
1         0.3977              1.955     
1         0.0001551           1.988     
1         0.9121              1.544     
1         0.00312             -1        
1         0.998               1.651     
1         0.936               1.704     
1         0.01331             -1        
1         0.01347             1.664     
1         0.9951              1.463     
1         0.999               1.49      
1         0.0164              1.975     
1         0.0001199           1.411     
1         0.4197              1.517     
1         0.008194            1.313     
1         0.1411              1.548     
1         0.9917              1.526     
1         0.9995              1.762     
1         0.001034            2.006     
1         0.894               1.114     
1         4.214e-05           1.568     
1         0.04044             1.582     
1         0.02855             2.463     
1         0.0672              1.491     
1         0.9663              1.768     
1         0.03043             1.623     
1         0.2898              2.23      
