index     maxhbbscore         N3B1      
1         0.9883              1.448     
1         0.04459             1.397     
1         0.001191            2.172     
1         0.9976              1.416     
1         0.998               2.041     
1         0.003347            1.421     
1         0.03201             1.926     
1         0.1214              2.697     
1         0.1375              1.551     
1         0.9678              2.131     
1         0.04791             1.719     
1         0.9971              1.524     
1         0.9985              1.522     
1         0.004265            -1        
1         0.09003             1.622     
1         0.9297              -1        
1         0.004475            -1        
1         0.564               1.688     
1         0.9995              1.501     
1         0.01219             1.322     
1         0.5059              1.43      
1         0.9995              1.511     
1         0.9502              1.372     
1         0.02632             -1        
1         0.02861             1.58      
1         0.9971              1.604     
1         0.0003211           1.507     
1         0.8213              1.615     
1         0.0003045           1.597     
1         0.9995              2.314     
1         0.9893              2.062     
1         0.9946              1.522     
1         0.09357             -1        
1         0.2307              1.448     
1         0.001637            2.123     
1         0.007614            1.513     
1         0.1353              1.728     
1         0.0003433           1.541     
1         0.6816              1.747     
1         0.9937              1.361     
1         0.8364              1.859     
1         0.0009103           1.389     
1         0.9854              2.055     
1         0.001426            1.528     
1         0.9995              1.453     
1         0.665               -1        
1         0.9443              2.967     
1         0.1763              1.928     
1         0.6138              1.786     
1         0.1901              1.875     
1         0.9766              2.385     
1         0.0009966           -1        
1         0.001914            2.311     
1         0.9385              2.459     
1         0.01501             1.687     
1         0.9917              -1        
1         0.004963            -1        
1         0.978               2.086     
1         0.8564              2.205     
1         0.8286              1.574     
1         0.9971              1.692     
1         0.999               1.498     
1         0.9995              1.422     
1         0.01497             -1        
1         0.2708              1.536     
1         0.9756              -1        
1         0.999               -1        
1         0.0006704           2.232     
1         0.08612             1.431     
1         0.00769             -1        
1         0.1562              1.709     
1         0.2493              2.127     
1         0.9946              1.944     
1         0.08417             -1        
1         0.9644              1.661     
1         0.2188              1.315     
1         0.0001249           -1        
1         0.2285              2.852     
1         0.9961              1.403     
1         0.2722              1.754     
1         0.001952            1.93      
1         0.1447              -1        
1         0.9956              1.539     
1         0.6279              1.499     
1         0.01959             0.9731    
1         0.001215            1.94      
1         0.003378            1.899     
1         0.06113             1.545     
1         0.001288            1.934     
1         0.005562            2.244     
1         6.64e-05            1.648     
1         0.003384            1.385     
1         0.007957            1.549     
1         0.01317             1.415     
1         0.9844              1.094     
1         0.001124            1.558     
1         0.09064             1.468     
1         0.003412            -1        
1         0.0005269           1.563     
1         0.0005174           1.797     
1         0.8867              1.482     
1         0.000293            1.504     
1         0.03595             1.485     
1         0.5352              -1        
1         0.998               1.579     
1         0.4609              -1        
1         0.4626              1.723     
1         0.5073              1.608     
1         0.003202            1.79      
1         0.0008397           2.174     
1         0.999               2.051     
1         0.0002223           1.449     
1         0.301               2.82      
1         0.9995              1.674     
1         0.9683              1.464     
1         0.01802             1.86      
1         0.2098              1.448     
1         0.1001              1.373     
1         0.0005031           -1        
1         0.3738              1.561     
1         0.002319            1.735     
1         0.001539            -1        
1         0.8633              1.419     
1         0.999               -1        
1         0.9985              1.897     
1         0.7842              -1        
1         0.9985              -1        
1         0.4143              1.349     
1         0.06738             2.086     
1         0.999               1.85      
1         0.02283             -1        
1         0.6743              2.666     
1         9.626e-05           -1        
