index     maxhbbscore         N3B1      
1         0.09143             2.006     
1         0.006222            1.887     
1         0.9937              1.512     
1         0.6494              1.573     
1         0.5952              1.532     
1         0.999               1.551     
1         0.894               2.133     
1         0.009666            1.899     
1         0.9614              1.086     
1         0.0009308           1.584     
1         0.101               2.482     
1         0.2754              1.465     
1         0.9941              2.125     
1         0.9917              1.953     
1         0.8203              1.543     
1         0.999               1.688     
1         0.999               1.459     
1         0.113               -1        
1         0.2106              1.573     
1         0.9985              1.481     
1         0.9995              1.492     
1         0.8594              1.573     
1         0.9775              1.436     
1         6.396e-05           1.725     
1         0.9707              1.619     
1         0.002775            -1        
1         0.9951              1.408     
1         0.4192              1.652     
1         0.0705              2.117     
1         0.9941              1.13      
1         0.999               1.65      
1         0.9258              1.596     
1         0.7764              1.597     
1         0.001056            -1        
1         0.2249              -1        
1         0.05145             1.293     
1         0.9741              2.564     
1         0.9995              1.302     
1         0.9995              1.486     
1         0.9951              1.974     
1         0.9995              1.989     
1         0.0006418           1.597     
1         0.9941              1.496     
1         0.1945              1.907     
1         0.002186            1.504     
1         0.3525              1.903     
1         0.8057              1.688     
1         0.9907              1.219     
1         0.0001647           2.16      
1         0.9062              1.54      
1         0.0004265           1.55      
1         0.00139             -1        
1         0.9937              -1        
1         0.005604            2.314     
1         0.9209              1.263     
1         0.9946              1.53      
1         0.9941              2.029     
1         0.004829            1.754     
1         0.02576             1.547     
1         0.999               1.741     
1         0.0003176           1.626     
1         0.004143            1.602     
1         0.999               1.559     
1         0.001913            1.593     
1         0.08777             1.782     
1         0.0002037           1.774     
1         0.001879            1.621     
1         0.01718             1.362     
1         0.9751              1.52      
1         0.0003736           1.909     
1         0.003782            1.683     
1         0.03326             1.305     
1         0.2715              -1        
1         0.01007             1.656     
1         0.9917              1.734     
1         0.9971              1.549     
1         0.8716              1.375     
1         0.9829              2.02      
1         0.6157              1.983     
1         0.1249              -1        
1         0.05414             2.369     
1         0.08118             1.779     
1         0.001596            1.638     
1         0.9409              1.517     
1         0.9927              1.372     
1         0.9409              1.534     
1         0.9966              1.833     
1         0.9971              1.532     
1         0.2428              1.434     
1         0.9985              1.57      
1         0.9346              1.808     
1         0.009811            1.572     
1         0.999               -1        
1         0.9941              2.355     
1         0.000761            1.522     
1         0.009224            2.293     
1         0.2803              2.316     
1         0.468               1.687     
1         0.5669              1.451     
1         0.4031              1.53      
1         0.9995              1.729     
1         0.1727              0.7764    
1         0.135               1.872     
1         0.1318              1.546     
1         0.3298              2.301     
1         0.2886              -1        
1         0.2034              1.488     
1         0.999               2.307     
1         0.9995              1.236     
1         0.02232             -1        
1         0.3035              1.632     
1         0.9839              1.877     
1         0.999               1.451     
1         0.005013            1.507     
1         0.0002689           2.006     
1         0.0003235           1.491     
1         0.01034             -1        
1         0.9995              1.492     
1         0.001608            2.217     
1         0.876               1.452     
1         0.3662              1.574     
1         0.086               1.526     
1         0.01015             1.75      
1         0.0004437           1.32      
1         0.006126            1.394     
1         0.003681            1.75      
1         0.1069              -1        
1         0.1069              1.364     
1         0.1924              1.939     
1         0.0002847           1.965     
1         0.2401              1.455     
1         0.002779            2.535     
1         0.0004992           2.498     
1         0.00354             1.449     
1         0.01805             1.418     
1         0.282               1.482     
1         0.1254              -1        
1         0.9941              1.577     
1         0.999               1.806     
1         0.9517              1.762     
1         0.07141             1.818     
1         0.999               2.004     
1         0.5649              -1        
1         0.4915              1.312     
1         0.9995              1.398     
1         0.001698            1.393     
1         0.001727            1.62      
1         0.04526             -1        
1         0.002195            2.107     
1         0.7803              1.427     
1         0.08008             1.533     
1         0.1412              1.277     
1         0.00329             -1        
1         0.999               2.016     
1         0.9961              1.396     
1         0.9893              1.471     
1         0.5103              1.701     
1         0.01263             1.862     
1         0.00732             1.563     
1         0.9937              1.562     
1         0.0002226           1.636     
1         0.999               1.8       
1         0.001368            1.707     
1         0.2014              1.576     
1         0.2966              1.16      
1         0.007153            1.896     
1         0.001018            1.517     
1         0.03976             2.049     
1         5.981e-05           1.678     
1         0.999               3.516     
1         0.0001788           1.909     
1         0.0015              1.47      
1         0.1021              1.407     
1         0.998               1.481     
1         0.006062            1.642     
1         0.03412             1.53      
1         0.007797            1.371     
1         0.05923             1.859     
1         0.002586            -1        
1         0.9995              1.462     
1         0.1003              2.473     
1         0.001991            1.644     
1         0.008255            -1        
1         0.999               1.659     
1         0.8535              1.38      
1         0.9829              1.642     
1         0.2375              1.543     
1         0.0008674           1.586     
1         0.07892             1.749     
1         0.9712              1.92      
1         0.0001112           2.82      
1         0.0008612           1.435     
1         0.0001423           1.337     
1         0.002003            1.543     
1         0.0002911           1.473     
1         0.9775              1.86      
1         0.0002744           1.388     
1         0.9922              1.754     
1         0.6001              1.311     
1         0.08466             1.677     
1         0.9956              1.608     
1         0.9995              1.769     
1         0.001073            1.327     
1         0.9116              2.293     
1         0.5371              -1        
1         0.00334             1.2       
1         0.9653              1.721     
1         0.01968             1.633     
1         0.999               1.974     
