index     maxhbbscore         N3B1      
1         0.9585              -1        
1         0.0517              2.338     
1         0.4839              -1        
1         0.647               1.393     
1         0.01189             1.885     
1         0.9985              1.626     
1         0.999               1.59      
1         0.002092            1.469     
1         0.9995              1.513     
1         0.3223              2.072     
1         0.01062             -1        
1         0.9961              1.612     
1         0.521               1.73      
1         0.5986              2.682     
1         0.01027             -1        
1         0.9692              1.825     
1         0.0007901           -1        
1         0.09082             1.37      
1         0.01003             2.447     
1         0.3506              1.542     
1         0.9243              1.5       
1         0.11                1.528     
1         0.9971              1.967     
1         0.9966              1.612     
1         0.9233              1.845     
1         0.9995              1.939     
1         0.999               1.621     
1         0.9995              1.7       
1         0.6816              1.937     
1         0.003149            1.502     
1         0.06299             1.722     
1         0.001194            2.439     
1         0.7256              1.46      
1         0.981               1.521     
1         0.02275             1.552     
1         0.9995              1.611     
1         0.9995              1.526     
1         0.0004625           1.648     
1         0.2159              1.671     
1         0.9731              1.814     
1         0.9976              1.627     
1         0.0002599           1.7       
1         0.999               3.184     
1         0.9995              1.598     
1         0.1451              1.38      
1         0.001987            1.771     
1         0.9819              1.62      
1         0.07281             1.83      
1         0.0002108           2.178     
1         0.003944            2.031     
1         0.005108            1.977     
1         0.999               1.262     
1         0.008072            -1        
1         0.9521              1.539     
1         0.012               1.432     
1         0.9658              1.613     
1         0.03418             1.708     
1         0.02707             1.421     
1         0.006546            -1        
1         0.1206              0.2896    
1         0.05261             1.407     
1         0.01119             1.635     
1         0.9971              1.593     
1         0.0838              1.584     
1         0.002672            1.518     
1         0.3704              -1        
1         0.001192            1.534     
1         0.999               1.642     
1         0.9546              -1        
1         0.01498             2.357     
1         0.999               1.505     
1         0.0006132           2.244     
1         0.01359             1.965     
1         0.01671             1.562     
1         0.7754              1.417     
1         0.00769             -1        
1         0.9946              1.481     
1         0.0008955           1.483     
1         0.1271              -1        
1         0.003231            -1        
1         0.2323              2.154     
1         0.9897              1.427     
1         0.0106              1.522     
1         7.093e-05           2.303     
1         0.01512             1.63      
1         0.6758              -1        
1         0.0001111           1.715     
1         0.9062              1.533     
1         0.9893              2.154     
1         0.03384             1.389     
1         0.0003216           1.569     
1         0.9995              1.28      
1         0.1246              2.658     
1         0.9199              1.792     
1         0.01185             1.53      
1         0.02243             -1        
1         0.0005851           1.794     
1         0.646               1.681     
1         0.6479              1.847     
1         0.000159            1.833     
1         0.9976              1.629     
1         0.02243             1.285     
1         0.999               2.396     
1         0.9937              2.828     
1         0.01493             2.02      
1         0.7817              1.472     
1         0.0005808           -1        
1         0.0002849           1.361     
1         0.008911            1.517     
1         0.002722            -1        
1         0.6724              1.334     
1         0.0008755           1.462     
1         0.999               1.48      
1         0.999               1.952     
1         0.00263             2.115     
1         0.003668            1.658     
1         0.9937              2.096     
1         0.5591              1.644     
1         0.2039              2.012     
1         0.03075             2.146     
1         0.09265             1.664     
1         0.002985            1.438     
1         0.005558            1.523     
1         0.05194             1.471     
1         0.9888              1.855     
1         0.0001278           1.845     
1         0.002357            1.763     
1         0.9985              1.673     
1         0.877               1.413     
1         0.3997              2.029     
1         0.01381             1.462     
1         0.9727              1.646     
1         0.009575            1.508     
1         0.0003257           2.859     
1         0.9995              1.369     
1         0.002058            -1        
1         0.9995              1.549     
1         0.0426              2.236     
1         0.05096             1.472     
1         0.0004823           1.685     
1         0.003986            1.592     
1         0.999               -1        
1         0.006184            -1        
1         0.001522            1.734     
1         0.8931              1.753     
1         0.00215             2.914     
1         0.1166              1         
1         0.02222             1.295     
1         0.9961              1.396     
1         0.8677              1.447     
1         0.1448              -1        
1         0.04132             2.391     
