index     maxhbbscore         N3B1      
1         0.05219             -1        
1         0.131               1.777     
1         0.9824              1.933     
1         0.9746              -1        
1         0.0008879           1.406     
1         0.006783            1.837     
1         0.0001526           1.554     
1         0.9995              1.483     
1         0.002525            1.389     
1         0.4668              1.399     
1         0.0126              1.568     
1         0.1968              1.59      
1         0.005951            1.584     
1         0.06958             1.545     
1         0.9971              1.712     
1         0.001812            1.478     
1         0.000381            1.305     
1         0.06168             1.946     
1         0.2062              1.546     
1         0.5791              1.482     
1         0.998               1.614     
1         0.008339            2.678     
1         0.002569            -1        
1         0.9961              1.78      
1         0.9966              1.507     
1         0.9907              2.162     
1         0.687               1.601     
1         0.9995              1.53      
1         0.9985              2.088     
1         0.003298            1.404     
1         0.1448              1.772     
1         0.9824              1.547     
1         0.008171            1.758     
1         0.002131            1.449     
1         0.9834              2.117     
1         0.0006518           1.919     
1         0.001165            1.787     
1         0.171               1.243     
1         0.0003567           1.71      
1         0.04044             1.493     
1         0.05176             1.933     
1         0.8413              1.374     
1         0.1174              1.476     
1         0.2118              1.635     
1         0.001478            1.425     
1         0.1284              1.544     
1         0.0251              1.379     
1         0.005123            1.862     
1         0.9883              1.834     
1         0.8994              1.577     
1         0.999               1.576     
1         0.003819            1.585     
1         0.9902              -1        
1         0.004921            1.512     
1         0.9995              1.508     
1         0.09308             1.972     
1         0.3813              1.442     
1         0.00226             1.586     
1         0.9995              1.745     
1         0.1152              1.381     
1         0.003408            1.432     
1         0.9946              1.545     
1         0.03323             2.355     
1         0.0008364           1.786     
1         0.003382            2.244     
1         0.999               1.536     
1         0.9634              1.718     
1         0.9951              1.571     
1         0.6992              -1        
1         0.06427             1.588     
1         0.01938             1.515     
1         0.0217              1.447     
1         0.9653              2.008     
1         0.002819            1.566     
1         0.9956              2.287     
1         0.03038             1.311     
1         0.01069             1.516     
1         0.7476              1.344     
1         0.0005836           1.068     
1         0.01817             -1        
1         0.6768              1.456     
1         0.007103            1.492     
1         0.02637             1.378     
1         0.9932              1.496     
1         0.9932              1.624     
1         0.02066             1.482     
1         0.00135             -1        
1         0.9932              1.313     
1         0.02647             1.771     
1         0.998               1.679     
1         0.999               1.685     
1         0.9658              1.717     
1         0.002676            1.941     
1         0.00036             1.712     
1         0.9746              1.567     
1         0.9985              1.909     
1         0.1108              2.244     
1         0.9995              1.741     
1         0.0636              1.651     
1         0.1161              1.697     
1         0.01403             1.168     
1         0.0683              1.683     
1         0.002941            1.496     
1         0.9995              2.459     
1         0.9399              1.876     
1         0.7539              1.58      
1         0.9956              1.949     
1         9.991e-06           -1        
1         0.1265              -1        
1         0.02634             1.54      
1         0.001293            1.73      
1         0.001364            2.016     
1         0.9971              1.999     
1         0.9951              1.431     
1         0.01068             -1        
1         0.004383            1.815     
1         0.0001459           2.236     
1         0.03949             1.253     
1         0.9897              1.556     
1         0.002811            1.237     
1         0.9995              1.263     
1         0.06238             -1        
1         0.01022             1.284     
1         0.06488             1.628     
1         0.1934              1.565     
1         0.0002582           1.604     
1         0.0008826           1.136     
1         0.9771              1.563     
1         0.9946              1.242     
1         0.9858              2.766     
1         0.01133             1.606     
1         0.002752            -1        
1         0.8276              2.24      
1         0.05319             -1        
1         0.9995              2.145     
1         0.2217              2.002     
1         0.9995              1.666     
1         0.001545            1.365     
1         0.9854              1.296     
1         0.001791            -1        
1         0.1057              1.513     
1         0.003546            -1        
1         0.0005584           1.639     
1         0.03168             1.382     
1         0.9976              1.428     
1         0.9971              2.652     
1         0.999               1.357     
1         0.0005164           -1        
1         0.9453              1.836     
1         0.1132              1.899     
1         0.3174              1.395     
1         0.001834            -1        
1         0.998               1.929     
1         0.9971              1.79      
1         0.004028            1.545     
1         0.01093             1.853     
1         0.003822            -1        
1         0.1549              1.293     
1         0.002077            1.493     
1         0.002666            1.611     
1         0.01334             1.466     
1         0.04367             1.219     
1         0.0003533           2.316     
1         0.9868              1.414     
1         0.0262              1.658     
1         0.9995              1.446     
1         0.005428            1.499     
1         0.0003095           1.188     
1         0.0006604           -1        
1         1.587e-05           1.434     
1         0.7949              1.416     
1         0.001989            1.46      
1         0.01321             1.529     
1         0.03403             1.674     
1         0.9976              1.633     
1         0.0006509           1.687     
1         0.07367             1.569     
1         0.9995              1.784     
1         0.998               1.671     
1         0.01778             1.295     
1         0.0006304           1.405     
1         0.9951              1.593     
1         0.1061              1.529     
1         0.9282              1.5       
1         0.0182              1.467     
1         0.3181              2.604     
1         0.9771              1.442     
1         0.01309             1.684     
1         0.007187            1.582     
1         0.008774            2.221     
1         0.01109             -1        
1         0.00671             1.632     
1         0.9995              1.52      
1         0.9937              1.396     
1         0.4604              1.714     
1         0.8496              -1        
1         0.001508            1.562     
1         0.02156             1.466     
1         0.01073             1.553     
1         0.9932              1.533     
1         0.6548              1.789     
1         0.6606              1.607     
1         0.999               1.566     
1         0.3748              2.078     
1         0.05463             2.74      
1         0.9492              1.355     
1         0.9185              1.573     
1         0.998               1.637     
1         0.008255            1.889     
1         0.8926              -1        
1         0.9702              2.178     
1         0.01479             1.513     
1         0.07898             1.601     
1         0.02794             -1        
1         0.007435            1.551     
1         0.3821              1.496     
1         0.04385             1.621     
1         0.9814              1.78      
1         0.4609              -1        
1         0.5649              2.604     
1         0.9995              2.199     
1         0.005211            1.411     
1         0.9272              3.311     
1         0.2128              1.388     
1         0.0004494           1.714     
1         0.9585              1.701     
1         0.9917              1.635     
1         0.002899            1.668     
1         0.8267              1.729     
1         0.002678            1.999     
1         0.999               1.583     
1         0.75                1.675     
1         0.001955            -1        
1         0.7363              3.172     
1         0.00853             -1        
1         0.9951              1.521     
1         0.004395            -1        
1         0.9746              1.543     
1         0.01011             2.002     
1         0.9995              1.424     
1         0.08167             1.299     
1         0.0001944           1.507     
1         0.9336              -1        
1         0.03189             1.532     
1         0.0426              1.433     
1         0.2139              -1        
1         0.2408              1.471     
1         0.9404              1.811     
