index     maxhbbscore         N3B1      
1         0.001283            2.514     
1         0.003206            1.54      
1         0.001113            1.346     
1         0.9844              2.551     
1         0.0001813           1.479     
1         0.9824              1.498     
1         0.7378              1.653     
1         0.999               1.621     
1         0.9995              1.521     
1         0.9985              1.746     
1         0.008034            1.628     
1         0.1287              -1        
1         0.001909            1.527     
1         0.4229              1.534     
1         0.006424            2.041     
1         0.8491              1.419     
1         0.9985              1.602     
1         0.999               -1        
1         0.8618              1.837     
1         0.9478              1.56      
1         0.009872            1.54      
1         0.04297             2.979     
1         0.005238            1.355     
1         0.9897              1.444     
1         0.999               1.999     
1         0.01193             -1        
1         0.0009112           1.308     
1         0.9824              1.606     
1         0.03412             3.088     
1         0.5068              1.899     
1         0.007408            1.586     
1         0.01764             1.675     
1         0.003746            1.769     
1         0.001134            1.763     
1         0.0004814           1.84      
1         0.02605             1.71      
1         0.00528             1.433     
1         0.9873              1.338     
1         0.9922              1.451     
1         0.0191              1.542     
1         0.01677             1.557     
1         0.999               1.767     
1         0.7534              1.55      
1         0.01066             1.64      
1         0.0002508           1.508     
1         0.4741              -1        
1         0.2042              -1        
1         0.3066              -1        
1         0.001752            1.513     
1         0.6509              1.893     
1         0.001849            1.451     
1         0.9995              1.708     
1         0.2542              1.432     
1         0.9922              1.871     
1         0.05627             1.469     
1         0.6196              1.542     
1         0.1241              1.465     
1         0.06064             2.215     
1         0.3467              2.42      
1         0.0007124           1.919     
1         0.9565              1.537     
1         0.3259              1.998     
1         0.9214              2.115     
1         0.002665            1.648     
1         0.008263            2.516     
1         0.9951              2.467     
1         9.763e-05           1.71      
1         0.06567             1.737     
1         0.1716              1.875     
1         0.005188            1.651     
1         0.001389            -1        
1         0.3252              1.479     
1         0.002445            1.423     
1         0.0002319           1.375     
1         0.0003498           1.5       
1         0.00795             1.416     
1         0.06058             1.522     
1         0.9902              1.507     
1         0.02856             1.461     
1         0.999               2.562     
1         0.7549              1.744     
1         0.9971              1.737     
1         0.006531            1.599     
1         0.9785              1.578     
1         0.008064            1.548     
1         0.006813            -1        
1         0.001607            1.568     
1         0.0002015           1.663     
1         0.5977              2.018     
1         0.05011             1.369     
1         0.9209              1.637     
1         0.0001742           3.127     
1         0.001586            1.249     
1         0.999               1.797     
1         0.9976              1.907     
1         0.07477             1.562     
1         0.05856             1.52      
1         0.001167            1.529     
1         0.09674             1.533     
1         0.9995              1.553     
1         0.9995              1.735     
1         0.0002491           1.715     
1         0.896               1.951     
1         0.004322            1.554     
1         0.998               1.535     
1         0.5669              1.683     
1         0.0006866           1.435     
1         0.0791              -1        
1         0.007088            2.393     
1         0.999               2.141     
1         0.002869            1.479     
1         0.9995              1.548     
1         0.9761              2.047     
1         0.0001286           1.809     
1         0.003654            1.483     
1         0.9756              1.445     
1         0.999               1.903     
1         0.01359             -1        
1         5.838e-06           0.9971    
1         0.004333            1.577     
1         0.7964              1.688     
1         0.001514            1.852     
1         0.9912              1.425     
1         0.999               1.634     
1         0.0002789           1.373     
1         0.998               1.999     
1         0.01331             1.253     
1         0.2025              -1        
1         0.9995              1.542     
1         0.9995              2.961     
1         0.0006342           1.537     
1         0.0009689           1.44      
1         0.9976              -1        
1         0.9995              2.168     
1         0.07751             2.131     
1         0.9814              1.54      
1         0.1715              1.586     
1         0.009346            1.438     
1         0.06726             1.538     
1         0.007263            1.384     
1         0.1998              -1        
1         0.7305              0.5332    
1         0.07367             -1        
1         0.09961             1.428     
1         0.009834            1.646     
1         0.999               1.74      
1         0.01956             1.567     
1         0.000401            1.696     
1         0.002424            1.501     
1         0.002354            1.588     
1         0.06946             1.594     
1         0.01223             1.813     
1         0.009079            1.769     
1         0.0003116           1.449     
1         0.003616            1.505     
1         0.563               1.353     
1         0.003237            1.584     
1         0.9927              1.676     
1         0.0002904           1.389     
1         0.01932             1.522     
1         0.2607              1.613     
1         0.02693             2.119     
1         0.0247              1.324     
1         0.8442              1.457     
1         0.6943              1.434     
1         0.999               1.277     
1         0.01216             1.533     
1         0.8877              1.453     
1         0.2329              1.634     
1         0.07538             1.966     
1         0.9688              2.188     
1         0.001199            1.396     
1         0.006565            2.336     
1         0.998               1.705     
1         0.1846              2.113     
1         0.9941              1.478     
1         0.9419              1.484     
1         0.0229              1.234     
1         0.6851              3.146     
1         0.1809              1.543     
1         0.9795              1.572     
1         0.04822             1.573     
1         0.5259              1.685     
1         0.03125             1.839     
1         0.9775              1.712     
1         0.9741              1.381     
1         0.001044            -1        
1         0.9985              -1        
1         0.01009             2.672     
1         0.457               1.74      
1         0.0002725           1.601     
1         0.2067              -1        
1         0.005394            1.551     
1         0.9985              1.569     
1         0.5425              2.396     
1         0.9976              1.746     
1         0.01379             1.453     
1         0.7349              2.502     
1         0.01678             1.607     
1         0.03912             1.765     
1         0.08734             1.666     
1         0.02187             1.59      
1         0.0159              -1        
1         0.004566            1.594     
1         0.002443            1.389     
1         3.012e-05           2.676     
1         0.02588             1.683     
1         0.7041              1.426     
1         0.2106              1.532     
1         0.8213              1.699     
1         0.0001228           2.816     
1         0.9961              1.509     
1         0.01773             1.672     
1         0.5273              1.712     
1         0.2061              1.797     
1         0.9805              1.792     
1         0.9756              1.993     
1         0.1335              1.637     
1         0.1755              1.696     
1         0.7173              1.443     
1         0.09204             1.34      
1         0.999               1.602     
1         0.3354              1.903     
1         0.9971              1.931     
1         0.07886             1.48      
1         0.003281            -1        
1         0.5635              1.521     
1         0.999               1.385     
1         0.0008783           1.278     
1         0.6567              1.479     
1         0.02335             1.68      
1         0.001629            1.422     
1         0.9985              1.495     
1         0.9985              1.473     
1         0.0006089           1.47      
1         0.1978              1.715     
1         0.7266              -1        
1         0.003971            -1        
1         0.03503             -1        
1         0.2264              1.509     
1         0.9995              1.468     
1         0.005955            1.625     
1         7.224e-05           1.504     
1         0.0001153           1.227     
1         0.9976              1.48      
1         0.9995              1.377     
1         0.8174              -1        
1         0.6421              1.491     
1         0.05441             1.101     
1         0.03619             1.987     
1         0.5571              -1        
1         0.001021            1.601     
1         0.9966              1.676     
1         0.01587             1.651     
1         0.065               1.207     
1         0.9917              2.119     
1         0.002457            -1        
1         0.06622             1.438     
1         0.03381             2.543     
1         0.02007             2.297     
1         0.02486             -1        
1         0.01424             -1        
1         0.06873             1.386     
1         0.6797              1.072     
1         0.9888              1.603     
1         0.998               -1        
1         0.9995              1.744     
1         0.9985              1.765     
1         0.005161            1.631     
1         0.05487             1.474     
1         0.9956              1.429     
1         0.9609              1.524     
1         0.9199              1.445     
1         0.9355              -1        
1         0.9971              -1        
1         0.004658            1.645     
1         0.999               2.666     
1         0.005268            1.68      
1         0.04895             1.969     
1         0.001657            1.504     
1         0.5176              1.649     
1         0.9863              2.846     
1         0.9731              1.585     
1         0.0269              1.623     
1         0.0001311           1.506     
1         0.9956              1.438     
1         0.001303            -1        
1         0.001469            1.957     
1         0.003511            1.661     
1         0.936               1.494     
1         0.001528            1.507     
1         0.0002183           1.529     
1         0.002522            1.588     
1         0.9844              1.581     
1         0.2174              0.9517    
1         0.998               1.941     
1         0.9995              1.907     
1         0.001059            1.562     
1         0.5098              -1        
1         0.0001106           1.61      
1         0.9985              1.206     
1         0.8232              1.828     
1         0.06708             2.141     
1         0.0182              1.395     
1         0.002234            1.688     
1         0.9854              1.582     
1         0.008942            1.488     
1         0.3772              1.726     
1         0.007046            2.762     
1         0.05505             1.7       
1         0.9805              1.437     
1         0.999               1.565     
1         0.002859            1.496     
1         0.0528              1.771     
1         0.00102             1.612     
1         0.9961              1.639     
1         0.9971              1.508     
1         0.233               1.469     
1         0.002548            1.981     
1         0.09332             2.107     
1         0.0006857           -1        
1         0.03894             1.607     
1         0.6826              2.281     
1         0.05396             1.555     
1         0.1443              1.557     
1         0.01163             1.468     
1         0.004204            1.375     
1         0.005997            -1        
1         0.998               1.792     
1         0.02412             -1        
1         0.109               -1        
1         0.03473             1.601     
1         0.999               1.523     
1         0.1054              1.497     
1         0.03577             2.033     
1         0.0006742           1.737     
1         0.1985              2.355     
1         0.05197             1.938     
1         0.005306            1.46      
1         0.009422            1.418     
1         0.999               1.677     
1         0.003349            2.283     
1         0.001982            2.08      
1         0.9995              1.488     
1         0.9346              1.359     
1         0.6431              1.421     
1         0.998               1.56      
1         5.949e-05           1.451     
1         0.1021              1.547     
1         0.02585             1.437     
1         0.0006523           1.453     
1         0.02574             3.32      
1         0.9814              1.472     
1         0.9961              2.299     
1         0.0002367           1.461     
1         0.002209            -1        
1         0.9995              1.937     
1         0.0006042           1.384     
1         0.999               1.528     
1         0.1543              1.895     
1         0.00191             1.609     
1         0.5186              1.398     
1         0.01682             -1        
1         0.0008268           1.885     
1         0.5273              1.494     
1         0.999               1.12      
1         0.003376            1.478     
1         0.3667              -1        
1         0.9771              -1        
1         0.959               -1        
1         0.001684            2.225     
1         0.9995              1.746     
1         0.005093            1.127     
1         0.002415            1.761     
1         0.999               1.758     
1         0.02284             1.55      
1         0.9429              1.543     
1         0.9971              1.598     
1         0.9976              1.994     
1         0.0007663           1.817     
1         0.9995              1.501     
1         0.2683              1.467     
1         0.0003603           1.653     
1         0.9775              1.755     
1         0.9971              1.809     
1         0.01176             2.201     
1         0.999               1.521     
1         0.2046              -1        
1         0.199               1.606     
1         0.999               1.571     
1         0.0003879           1.989     
1         0.0004926           -1        
1         0.281               1.687     
1         0.01209             1.28      
1         0.08313             1.812     
1         0.9995              2.035     
1         0.7866              1.538     
1         0.005825            1.671     
1         0.9424              1.344     
1         0.8433              1.571     
1         0.01303             2.199     
1         0.9756              1.882     
1         0.0744              1.273     
1         0.0003552           1.626     
1         0.9702              2.164     
1         0.9932              1.775     
1         0.2827              1.389     
1         0.9585              1.971     
1         0.9995              1.511     
1         0.004654            1.593     
1         0.04791             1.492     
1         0.06573             -1        
1         0.9331              1.303     
1         0.999               -1        
1         0.751               1.734     
1         0.4775              2.332     
1         0.0005922           1.691     
1         0.9785              1.997     
1         0.7319              1.564     
1         0.01276             1.447     
1         0.002661            1.773     
1         0.7222              -1        
1         0.9985              1.255     
1         0.01289             1.23      
1         0.004917            2.377     
1         0.9985              1.526     
1         0.9995              1.551     
1         0.1455              -1        
1         0.01464             1.406     
1         0.9976              2.361     
1         0.0005507           2.885     
1         0.7114              -1        
1         0.001861            -1        
1         0.2998              -1        
1         0.9995              1.639     
1         0.9009              2.373     
1         0.003286            1.714     
1         0.7651              1.57      
1         0.9878              1.774     
1         0.999               1.497     
1         0.09796             1.845     
1         0.04001             -1        
1         0.9902              1.563     
1         0.0258              -1        
1         0.01642             1.39      
1         0.9966              1.9       
1         0.5093              1.504     
1         0.06842             1.843     
1         0.1048              1.848     
1         0.3921              1.438     
1         0.02417             1.548     
1         0.008377            1.603     
1         0.0005808           1.6       
1         0.2053              1.519     
1         0.003059            1.348     
1         0.03372             -1        
1         0.003332            2.314     
1         0.1633              1.861     
1         0.9985              2.791     
1         0.9409              1.536     
1         0.07062             1.752     
1         0.03192             1.64      
1         0.003168            1.47      
1         0.1214              1.741     
1         0.9858              2.846     
1         0.005013            -1        
1         0.0002416           1.47      
1         0.0001308           1.734     
1         0.564               -1        
1         0.0002298           2.977     
1         0.998               1.892     
1         0.06665             -1        
1         0.5869              1.624     
1         0.001127            2.35      
1         0.7988              1.128     
1         0.9995              1.538     
1         0.001756            -1        
1         0.2268              1.345     
1         0.5161              -1        
1         0.5107              1.488     
1         0.999               1.433     
1         0.001552            2.221     
1         0.9844              2.535     
1         0.0128              1.715     
1         0.09058             1.917     
1         0.999               1.863     
1         0.9995              1.612     
1         0.1193              1.417     
1         0.007336            -1        
1         0.01065             3.014     
1         0.01013             1.903     
1         0.06763             1.739     
1         0.9995              1.445     
1         0.1072              2.17      
1         0.3779              1.303     
1         0.07581             -1        
1         0.96                1.407     
1         0.001165            1.455     
1         4.533e-05           3.379     
1         0.02153             1.961     
1         0.5112              1.674     
1         0.00304             1.557     
1         0.06317             1.406     
1         0.9932              1.508     
1         0.999               1.347     
1         0.001898            1.574     
1         0.9995              1.096     
1         0.006908            -1        
1         0.002436            -1        
1         0.1236              1.913     
1         0.006035            1.562     
1         0.9761              1.599     
1         0.003529            1.877     
1         0.998               1.928     
1         0.08771             2.516     
1         0.9985              1.527     
1         0.9995              1.994     
