index     maxhbbscore         N3B1      
1         0.9966              1.55      
1         0.9985              1.456     
1         0.101               1.713     
1         0.9883              1.609     
1         0.9946              1.851     
1         0.004711            1.971     
1         0.007149            1.701     
1         0.0001982           1.367     
1         0.001125            1.525     
1         0.0265              1.533     
1         0.04892             1.506     
1         0.999               1.5       
1         0.0002105           -1        
1         0.003881            -1        
1         0.9937              -1        
1         0.008324            1.77      
1         0.4524              1.427     
1         0.979               1.492     
1         0.9771              1.715     
1         0.0008316           1.415     
1         0.01051             1.381     
1         0.002497            1.792     
1         0.999               1.371     
1         0.9971              -1        
1         0.999               1.529     
1         0.01534             1.948     
1         0.9897              1.592     
1         0.003597            1.87      
1         0.02336             1.508     
1         0.7808              -1        
1         0.9702              2.018     
1         0.6851              1.499     
1         0.05496             1.456     
1         0.0191              1.666     
1         0.002325            1.187     
1         0.9839              1.611     
1         0.1075              1.387     
1         0.9395              1.115     
1         0.999               1.815     
1         0.08246             -1        
1         0.005699            1.467     
1         0.9995              1.659     
1         5.025e-05           1.716     
1         0.999               1.589     
1         0.03052             1.187     
1         0.002132            1.463     
1         0.05249             1.817     
1         0.0007439           2.125     
1         0.1092              -1        
1         0.05978             1.474     
1         0.01643             1.586     
1         6.825e-05           1.599     
1         0.005955            2.5       
1         0.6953              1.76      
1         0.999               1.773     
1         0.9941              2.07      
1         0.02058             -1        
1         0.8765              2.023     
1         0.6416              1.754     
1         0.0005107           1.738     
1         0.07214             1.661     
1         0.000402            1.555     
1         0.08466             -1        
1         0.03683             1.952     
1         0.02654             1.549     
1         0.0003216           1.449     
1         0.9854              1.762     
1         0.9395              1.543     
1         0.01151             1.407     
1         0.7676              2.076     
1         0.03467             1.163     
1         0.9976              1.588     
1         0.8569              2.555     
1         0.9521              1.528     
1         0.1058              -1        
1         0.9951              1.521     
1         0.9888              1.292     
1         0.02513             1.427     
1         5.117e-05           2.021     
1         0.8018              1.529     
1         0.0009079           1.631     
1         0.9868              1.62      
1         0.9893              1.61      
1         0.02005             1.266     
1         0.9917              -1        
1         0.0001495           1.412     
1         0.9995              2.793     
1         0.006683            1.383     
1         0.9985              2.031     
1         0.05536             1.634     
1         0.9775              1.504     
