index     maxhbbscore         N3B1      
1         0.9976              -1        
1         0.9834              2.77      
1         0.008293            -1        
1         0.3328              2.23      
1         0.2307              1.787     
1         0.001394            1.61      
1         0.0244              2.041     
1         0.2484              1.459     
1         0.02222             1.059     
1         0.999               1.586     
1         0.9995              1.648     
1         0.003502            -1        
1         0.999               1.666     
1         0.0004058           1.777     
1         0.1973              -1        
1         0.1041              2.678     
1         0.9077              1.365     
1         0.003496            1.618     
1         0.005138            1.437     
1         0.0006237           1.65      
1         0.9819              1.447     
1         0.156               2.635     
1         0.998               1.481     
1         0.9985              2.943     
1         0.02641             2.465     
1         0.9917              1.34      
1         7.731e-05           0.4414    
1         0.07294             1.527     
1         0.1236              1.279     
1         0.01892             1.5       
1         0.9966              3.168     
1         0.009636            1.859     
1         0.001489            1.448     
1         0.9937              1.549     
1         0.9995              1.53      
1         0.9785              1.707     
1         0.005524            1.439     
1         0.0013              1.433     
1         0.9526              1.442     
1         0.9785              2.016     
1         0.0305              1.415     
1         0.998               1.572     
1         0.0006042           2.092     
1         2.804e-05           -1        
1         0.013               1.45      
1         0.03391             1.578     
1         0.9966              1.781     
1         0.007172            1.839     
1         0.001277            4.074     
1         0.0001863           1.704     
1         0.0003884           1.866     
1         0.999               1.276     
1         0.005016            1.736     
1         0.000505            1.212     
1         0.007626            -1        
1         0.7969              2.451     
1         0.998               1.476     
1         0.9668              1.592     
1         0.999               1.692     
1         0.9653              1.576     
1         0.002781            1.764     
1         0.1247              -1        
1         0.9995              1.425     
1         0.8403              2.754     
1         0.002666            1.284     
1         0.0002539           1.827     
1         0.1115              1.911     
1         0.9995              1.535     
1         0.000751            1.627     
1         0.03232             1.657     
1         0.9995              1.435     
1         0.9976              1.483     
1         0.9849              1.543     
1         0.9995              1.56      
1         0.9995              1.525     
1         0.002411            1.836     
1         0.002827            1.77      
1         0.3174              2.424     
1         0.9805              2.189     
1         0.4033              -1        
1         0.01249             1.393     
1         0.06927             1.359     
1         0.001343            1.519     
1         0.002069            1.505     
1         0.998               1.296     
1         0.9985              2.535     
1         0.001373            1.511     
1         0.9946              1.499     
1         0.999               1.63      
1         0.01602             1.494     
1         0.2246              1.821     
1         0.03114             -1        
1         0.0001264           2.352     
1         0.06317             1.457     
1         0.0005412           1.346     
1         0.999               1.428     
1         0.999               2.48      
1         0.239               2.045     
1         0.0146              2.176     
1         0.7012              1.528     
1         0.999               1.913     
1         0.9956              1.571     
1         0.02373             1.51      
1         0.542               -1        
1         0.9883              1.709     
1         0.0007434           2.082     
1         0.0002049           1.883     
1         0.3586              1.486     
1         0.1274              1.365     
1         0.5039              -1        
1         0.9985              1.539     
1         0.03091             2.82      
1         0.008293            1.534     
1         0.1011              1.317     
1         0.000843            -1        
1         0.001909            2.041     
1         0.001226            1.442     
1         0.003513            1.789     
1         0.007633            1.593     
1         0.1465              1.391     
1         0.9946              2.811     
1         0.2986              1.867     
1         0.9912              -1        
1         0.999               1.508     
1         0.04639             1.784     
1         0.0006242           -1        
1         0.004414            1.405     
1         0.9102              1.449     
1         0.0946              3.672     
1         0.01787             -1        
1         0.1206              2.07      
1         0.999               1.597     
1         0.01346             2.463     
1         0.0005941           1.356     
1         0.875               1.587     
1         0.998               1.524     
1         9.108e-05           1.509     
1         0.772               1.353     
1         0.9429              1.49      
1         0.005131            2.111     
1         0.001637            -1        
1         0.0416              2.025     
1         0.4011              1.533     
1         0.9995              1.552     
1         0.98                2.25      
1         0.001369            1.367     
1         0.9937              1.644     
1         0.0135              1.604     
1         0.9839              -1        
1         0.9976              1.822     
1         0.0006056           1.601     
1         0.01807             -1        
1         0.4414              1.415     
1         0.01801             1.604     
1         0.999               1.942     
1         0.0005174           -1        
1         0.1484              1.977     
1         0.9917              1.337     
1         0.8936              1.555     
1         0.8447              1.562     
1         0.07654             -1        
1         0.002663            1.53      
1         0.9995              1.543     
1         0.918               2.57      
1         0.333               1.891     
1         0.000948            1.553     
1         0.0004969           1.162     
1         0.9995              1.653     
1         0.0303              1.733     
1         0.02553             -1        
1         0.9878              1.496     
1         0.16                1.06      
1         0.001926            -1        
1         0.728               2.092     
1         0.9995              1.602     
1         0.002872            1.492     
1         0.9561              1.541     
1         0.02742             1.188     
1         0.0003879           -1        
1         0.9048              1.411     
1         0.001656            1.168     
1         0.999               2.477     
1         0.998               1.538     
1         0.4648              -1        
1         0.04486             1.932     
1         0.001747            1.546     
1         0.004433            1.979     
1         0.9995              1.554     
1         0.000607            -1        
1         0.02837             1.586     
1         0.04849             2.025     
1         0.05194             1.486     
1         0.9985              2.068     
1         0.9946              1.551     
1         0.9492              1.63      
1         0.004372            -1        
1         0.04648             1.288     
1         0.0001229           1.39      
1         0.001208            2.283     
1         0.9995              2.338     
1         0.9233              -1        
1         0.9995              1.557     
1         0.0002656           1.372     
1         0.4634              1.351     
1         0.007507            1.68      
1         0.9839              -1        
1         0.9951              1.474     
1         0.02104             -1        
1         0.02748             2.791     
1         0.05362             1.723     
1         0.8096              1.865     
1         0.008461            1.345     
1         0.001327            1.66      
1         0.02165             1.546     
1         0.01155             1.521     
1         0.000214            1.752     
1         0.6821              1.512     
1         0.002773            1.556     
1         0.00218             -1        
1         0.9863              1.525     
1         0.6279              -1        
1         0.0001705           1.641     
1         0.05902             1.808     
1         0.999               1.194     
1         0.9722              1.248     
1         0.1207              1.633     
1         0.000607            1.715     
1         0.2854              1.64      
1         0.7422              1.537     
1         0.9995              1.387     
1         0.9312              1.59      
1         0.004223            1.615     
1         0.001478            1.453     
1         0.005829            1.561     
1         0.192               1.732     
1         0.0003541           2.236     
