index     maxhbbscore         N3B1      
1         0.03116             -1        
1         0.9727              -1        
1         0.00114             1.862     
1         0.06439             1.408     
1         0.9858              1.513     
1         0.9868              1.653     
1         0.9375              1.584     
1         0.9966              1.436     
1         0.2136              1.538     
1         0.4041              1.438     
1         0.7236              -1        
1         0.05319             1.706     
1         0.9209              1.846     
1         0.001244            1.981     
1         0.7935              -1        
1         0.02705             1.825     
1         0.1333              2.008     
1         0.02925             1.436     
1         0.01414             1.473     
1         0.8809              1.819     
1         0.01787             2.352     
1         0.0001035           1.442     
1         0.05109             -1        
1         0.0003722           1.354     
1         0.999               1.495     
1         0.9971              1.79      
1         0.02853             -1        
1         0.9629              1.572     
1         0.9536              1.637     
1         0.0002453           2.441     
1         0.0008893           1.552     
1         0.03479             2.016     
1         0.002546            1.466     
1         0.9087              1.435     
1         0.002686            1.467     
1         0.9854              1.371     
1         0.9087              1.88      
1         3.976e-05           1.749     
1         0.07361             1.572     
1         0.9731              1.632     
1         0.1639              1.978     
1         0.001344            1.806     
1         0.9971              1.916     
1         0.9741              1.505     
1         0.5361              2.572     
1         0.003561            2.301     
1         0.9976              1.284     
1         0.004818            1.564     
1         0.0006504           1.977     
1         0.9854              2.135     
1         0.07031             1.412     
1         0.8643              1.212     
1         0.0004532           1.582     
1         0.999               1.43      
1         0.9907              1.647     
1         0.002478            1.5       
1         0.01427             1.391     
1         7.278e-05           2.152     
1         0.9956              1.306     
1         0.01921             1.398     
1         0.9985              1.248     
1         0.004868            1.46      
1         0.7939              1.485     
1         0.9995              1.642     
1         0.01756             1.935     
1         0.999               1.952     
1         0.05222             1.432     
1         0.6992              -1        
1         0.8335              1.64      
1         0.9976              1.617     
1         0.02493             1.893     
1         0.003296            1.585     
1         0.01859             1.315     
1         0.2491              1.457     
1         0.008934            1.223     
1         0.001735            1.342     
1         0.1064              1.478     
1         0.999               2.568     
1         0.001892            1.566     
1         0.9126              2.553     
1         0.000937            1.551     
1         0.01306             2.184     
1         0.9995              1.784     
1         0.8818              1.541     
1         0.9995              1.339     
1         0.9995              1.812     
1         0.005001            1.968     
