index     maxhbbscore         N3B1      
1         0.1019              1.575     
1         0.8838              1.629     
1         0.998               -1        
1         0.0008078           1.639     
1         0.9658              3.215     
1         0.9971              1.526     
1         0.9985              1.6       
1         0.2849              1.569     
1         0.9893              3.168     
1         0.02493             1.841     
1         0.002071            1.436     
1         0.002958            1.815     
1         0.9243              1.531     
1         0.0002108           1.572     
1         0.9995              1.535     
1         0.06451             1.925     
1         0.000917            -1        
1         0.0002623           1.41      
1         0.0004375           1.48      
1         0.00795             1.562     
1         0.9946              1.515     
1         0.9966              1.556     
1         0.007248            -1        
1         0.1179              1.467     
1         0.003897            1.525     
1         0.02638             1.455     
1         0.9966              1.4       
1         0.1794              1.472     
1         0.0007219           1.826     
1         0.02724             2.018     
1         0.9995              1.514     
1         0.9985              1.907     
1         0.999               1.516     
1         0.9287              1.407     
1         0.0138              -1        
1         0.9995              1.271     
1         0.0139              1.612     
1         0.1167              1.416     
1         0.00176             1.359     
1         0.999               1.713     
1         0.9985              2.188     
1         0.3552              2.607     
1         0.8989              1.485     
1         0.9995              1.801     
1         0.9966              2.182     
1         0.1857              2.117     
1         0.9341              1.593     
1         0.9976              1.758     
1         0.002476            -1        
1         0.006096            1.68      
1         0.999               1.512     
1         0.6182              1.242     
1         8.458e-05           3.068     
1         0.0003359           1.381     
1         0.1481              1.138     
1         0.9971              2.371     
1         0.9932              1.677     
1         0.006699            1.648     
1         0.0387              1.317     
1         0.009834            1.623     
1         0.0005612           1.506     
1         0.999               1.638     
1         0.9941              2.031     
1         0.04861             1.297     
1         0.5112              1.555     
1         0.938               2.279     
1         0.999               1.679     
1         0.04587             2.016     
1         0.8091              1.392     
1         0.01819             2.309     
1         0.9941              2.436     
1         0.1921              1.546     
1         0.9038              1.538     
1         0.9995              1.002     
1         0.271               1.643     
1         0.0003562           -1        
1         0.9976              1.534     
1         0.0001249           1.604     
1         0.01202             2.33      
1         0.4185              1.48      
1         0.9971              1.633     
1         0.9878              2.123     
1         0.02725             1.344     
1         0.005615            1.305     
1         0.9839              1.526     
1         0.002985            1.502     
1         0.9722              1.451     
1         0.0008445           -1        
1         0.003254            1.506     
1         0.999               1.801     
1         0.006031            2.234     
1         0.005821            1.556     
1         0.001425            1.528     
1         0.999               1.517     
1         0.001494            3.482     
1         0.2805              1.4       
1         0.006527            2.041     
1         0.005058            -1        
1         0.0004106           1.335     
1         0.9131              1.389     
1         0.792               2.699     
1         0.9858              -1        
1         0.9985              1.544     
1         0.0008807           1.585     
1         0.6392              1.533     
1         0.005657            1.558     
1         0.005375            1.465     
1         0.9995              1.454     
1         0.9995              1.577     
1         0.7207              1.627     
1         0.4243              2.012     
1         0.07959             1.545     
1         0.9824              1.366     
1         0.0007105           1.588     
1         0.001059            1.612     
1         0.001033            1.88      
1         0.999               1.65      
1         0.9951              1.722     
1         0.2253              -1        
1         0.999               2.438     
1         0.0228              1.595     
1         0.999               1.947     
1         0.2739              1.946     
1         0.07843             1.551     
1         0.0007734           -1        
1         0.999               1.648     
1         0.1898              1.791     
1         0.9985              1.851     
1         0.5747              1.559     
1         0.1982              1.672     
1         0.01383             2.094     
1         0.999               1.59      
1         0.0639              1.537     
1         0.006851            2.406     
1         0.9932              1.871     
1         0.876               1.464     
1         0.9238              2.26      
1         0.001187            1.516     
1         0.02907             -1        
1         0.01953             -1        
1         0.02748             1.53      
1         0.01315             1.2       
1         0.4331              -1        
1         0.01337             1.614     
1         0.003401            1.386     
1         0.03452             1.169     
1         0.0001099           3.375     
1         0.01613             1.444     
1         0.9995              1.733     
1         0.9668              1.468     
1         0.9907              1.858     
1         0.5093              1.366     
1         0.001059            1.511     
1         0.04922             1.712     
1         0.9487              2.596     
1         0.9907              1.628     
1         0.001002            1.986     
1         0.002214            1.258     
1         0.9854              1.605     
1         0.003056            -1        
1         0.002131            -1        
1         0.6309              1.373     
1         0.03143             1.363     
1         0.9917              1.58      
1         0.01624             2.139     
1         0.01932             1.881     
1         0.00038             2.029     
1         0.009377            1.322     
1         0.08051             -1        
1         0.00341             1.459     
1         0.003378            2.168     
1         0.02922             0.9985    
1         0.0006342           1.418     
1         0.6694              1.469     
1         0.9995              1.529     
1         0.222               3.275     
1         0.998               -1        
1         0.9966              1.599     
1         0.1804              1.536     
1         0.03479             2.113     
1         0.271               1.707     
1         0.9995              1.436     
1         0.877               1.511     
1         0.0002396           1.438     
1         0.004128            1.551     
1         0.9653              2.799     
1         0.05923             1.705     
1         0.9448              2.014     
1         0.009529            1.467     
1         0.01489             2.145     
1         0.9961              1.434     
1         0.001727            1.667     
1         0.00227             1.684     
1         0.9995              1.328     
1         0.09833             1.639     
1         0.01651             1.486     
1         0.9531              1.521     
1         0.5576              1.709     
1         0.499               1.587     
1         0.8511              2.266     
1         0.3467              1.942     
1         0.2744              2.086     
1         0.1798              -1        
1         0.003262            1.283     
1         0.005413            -1        
1         0.005497            -1        
1         0.561               1.462     
1         0.01347             2.766     
1         0.3706              1.815     
1         0.06763             -1        
1         0.1704              1.554     
1         0.9136              2.145     
1         0.7144              2.064     
1         0.001163            1.796     
1         0.02393             1.77      
1         0.999               1.506     
1         0.3459              1.838     
1         0.004959            1.272     
1         0.003031            1.608     
1         0.8594              -1        
1         0.9976              2.516     
1         0.01364             1.876     
1         0.1349              -1        
1         0.9902              1.601     
1         0.0008802           1.691     
1         0.9272              1.646     
1         0.9858              2.83      
1         0.00325             1.518     
1         0.998               1.579     
1         0.999               1.855     
1         0.001866            1.884     
1         0.9946              1.651     
1         0.9995              1.512     
1         0.07654             1.385     
1         0.002211            1.464     
1         0.9941              1.963     
1         0.002172            -1        
1         0.08087             1.728     
1         0.005821            -1        
1         0.5073              1.623     
1         0.09094             -1        
1         0.008064            1.558     
1         0.06628             -1        
1         0.4934              -1        
1         0.9971              1.489     
1         0.003363            1.468     
1         0.0005665           1.448     
1         0.8208              1.62      
1         0.0009975           1.402     
1         0.957               3.861     
1         0.0004466           1.499     
1         0.9922              1.65      
1         0.3267              1.447     
1         0.9946              2.023     
1         0.0003874           1.657     
1         0.04843             1.489     
1         0.01469             3.092     
1         0.6621              1.364     
1         0.1709              -1        
1         0.9966              1.487     
1         0.9985              1.83      
1         0.9995              2.967     
1         0.002348            1.834     
1         0.006153            1.519     
1         0.001288            1.67      
1         0.9995              1.601     
1         0.007004            1.8       
1         0.03891             1.419     
1         0.000314            1.521     
1         0.9731              2.859     
1         0.9966              1.896     
1         0.8247              1.495     
1         0.003756            2.277     
1         0.6968              1.845     
1         2.456e-05           1.233     
1         0.9854              2.082     
1         0.9961              2.541     
1         0.999               1.448     
1         0.9995              1.716     
1         0.9995              1.6       
1         0.9946              1.358     
1         0.009071            1.684     
1         0.00181             -1        
1         0.9707              -1        
1         0.9902              1.529     
1         0.1652              1.256     
1         0.004177            1.452     
1         0.008461            1.676     
1         0.01477             2.08      
1         0.9995              1.477     
1         0.01213             1.195     
1         0.9995              1.629     
1         0.9951              1.264     
1         0.9995              1.642     
1         0.9995              1.532     
1         0.9995              1.605     
1         0.6963              1.412     
1         0.3916              1.61      
1         0.6826              1.756     
1         0.02785             -1        
1         0.9995              1.826     
1         0.5103              1.658     
1         0.998               1.541     
1         0.1206              1.392     
1         0.9995              1.747     
1         0.03284             2.217     
1         0.6772              1.474     
1         0.7466              2.912     
1         0.002712            -1        
1         0.9507              1.773     
1         0.117               -1        
1         0.07568             1.687     
1         0.0003653           1.399     
1         0.004086            1.895     
1         0.0001935           1.551     
1         0.02167             2.486     
1         0.001687            2.721     
1         0.5317              1.593     
1         0.9927              1.942     
1         0.9976              2.057     
1         0.02281             1.394     
1         0.0003629           1.252     
1         0.0001159           1.747     
1         0.002489            1.676     
1         0.2374              1.762     
1         0.00853             1.528     
1         0.04498             1.271     
1         0.09509             2.779     
1         0.9995              1.45      
1         0.6724              2.018     
1         0.1122              1.482     
1         0.1608              1.476     
1         0.9985              1.688     
1         0.5034              1.994     
1         0.2524              1.547     
1         0.05103             1.672     
1         0.8989              1.606     
1         0.9507              2.104     
1         0.999               1.641     
1         0.05212             1.511     
1         0.00621             2.701     
1         0.5635              1.475     
1         0.999               3.221     
1         0.8711              -1        
1         0.01184             1.283     
1         0.0001281           2.188     
1         0.0002956           1.532     
1         0.998               1.294     
1         0.07208             -1        
1         0.9995              1.896     
1         0.007713            1.521     
1         0.005539            1.886     
1         0.001158            1.508     
1         0.002455            1.639     
1         0.9946              2         
1         0.004978            1.549     
1         0.0004728           1.778     
1         0.001548            1.536     
1         0.4478              1.489     
1         0.0001906           2.328     
1         0.9985              2.109     
1         0.001043            1.533     
1         0.8174              1.396     
1         0.03271             1.471     
1         0.407               1.443     
1         0.9966              1.591     
1         0.04422             1.36      
1         0.9995              1.565     
1         0.5454              1.903     
1         0.001131            1.106     
1         0.0004911           2.125     
1         0.1776              1.511     
1         0.004524            1.325     
1         0.00808             1.474     
1         0.001004            -1        
1         0.8867              1.629     
1         0.2184              1.268     
1         0.09668             1.554     
1         0.0001118           1.509     
1         0.999               1.426     
1         0.9893              1.585     
1         0.008644            1.636     
1         0.3379              1.437     
1         0.9995              1.539     
1         0.7388              1.586     
1         0.9971              1.506     
1         0.998               1.516     
1         0.9429              1.522     
1         0.01168             1.599     
1         0.04776             1.42      
1         0.0162              1.76      
1         0.00351             1.318     
1         0.0007482           1.323     
1         0.9961              1.608     
1         0.2476              2.23      
1         0.007313            1.731     
1         0.0002885           1.434     
1         0.8208              2.221     
1         0.0264              1.652     
1         0.001428            1.703     
1         0.03137             2.008     
1         0.0002128           1.838     
1         0.01033             -1        
1         0.6743              1.532     
1         0.5259              1.483     
1         0.9995              1.491     
1         0.9741              1.848     
1         0.4985              1.534     
1         0.3                 -1        
1         0.9941              1.883     
1         0.0008597           2.018     
1         0.9995              1.672     
1         0.998               1.646     
1         5.475e-05           1.895     
1         0.05936             1.488     
1         0.9995              1.587     
1         0.9609              1.884     
1         0.7002              1.462     
1         0.854               1.316     
1         0.0199              1.809     
1         0.0001237           1.368     
1         0.106               1.498     
1         0.9995              1.739     
1         0.9995              1.964     
1         0.07214             1.651     
1         0.385               1.559     
1         0.9995              1.479     
1         0.1129              2.195     
1         0.6904              1.789     
1         0.9995              2.143     
1         0.9731              1.883     
1         0.9995              1.486     
1         0.8579              2.637     
1         6.974e-05           2.318     
1         0.001163            1.143     
1         0.3987              1.424     
1         0.0007043           1.389     
1         0.9971              1.688     
1         0.04141             1.364     
1         0.007084            1.574     
1         0.0009732           -1        
1         0.2234              2.279     
1         0.9478              1.729     
1         0.2747              1.504     
1         0.1081              1.438     
1         0.9985              1.526     
1         0.4453              1.841     
1         0.3696              1.85      
1         0.3042              -1        
1         0.8643              2.293     
1         0.2703              2.246     
1         0.9263              1.903     
1         0.01469             1.771     
1         0.9995              1.698     
1         0.003153            1.256     
1         0.000181            1.598     
1         0.05972             2.422     
1         0.9839              1.451     
1         0.1823              2.555     
1         0.9761              1.754     
1         0.003025            -1        
1         0.9424              1.702     
1         0.999               2.141     
1         0.008965            1.175     
1         0.9185              -1        
1         0.9868              1.595     
1         0.01081             1.651     
1         0.06168             1.282     
1         0.9971              1.566     
1         0.999               1.554     
1         0.9771              1.481     
1         0.999               1.335     
1         0.7983              1.718     
1         0.9995              1.638     
1         0.8394              1.519     
1         0.1835              1.619     
1         0.9951              1.676     
1         5.636e-05           -1        
1         0.02815             2.088     
1         0.07477             1.586     
1         0.999               1.45      
1         0.999               1.72      
1         0.9941              2.043     
1         0.9971              1.486     
1         0.9868              1.487     
1         0.003611            2.98      
1         0.9995              1.446     
1         0.1038              1.605     
1         0.01422             -1        
1         0.008949            -1        
1         0.0001915           1.627     
1         0.9995              1.516     
1         0.979               2.008     
1         0.9971              1.648     
1         0.9995              1.595     
1         0.02151             1.499     
1         0.01196             2.496     
1         0.9985              2.535     
1         0.0006547           1.739     
1         0.0001363           1.382     
1         0.9951              2.01      
1         0.009972            3.885     
1         0.0008173           1.742     
1         0.3596              1.54      
1         0.9897              1.531     
1         0.002367            2.604     
1         0.01315             1.348     
1         0.0005674           1.556     
1         0.999               1.508     
1         0.04407             -1        
1         0.9951              1.493     
1         0.6738              1.362     
1         0.005539            1.955     
1         0.01459             1.629     
1         0.01849             1.812     
1         0.0007439           1.495     
1         0.002563            1.636     
1         0.301               -1        
1         0.9521              1.468     
1         0.002514            2.01      
1         0.9995              1.588     
1         0.06714             1.518     
1         0.001826            1.312     
1         0.01089             1.648     
1         0.9907              2.268     
1         0.002975            -1        
1         0.5298              -1        
1         0.0008688           1.208     
1         0.0008416           -1        
1         0.002203            1.765     
1         0.0265              0.9844    
1         0.959               1.849     
1         3.734e-05           1.578     
1         0.957               1.697     
1         0.6768              2.178     
1         0.0006509           1.867     
1         0.9976              1.562     
1         0.01527             1.69      
1         0.8872              1.626     
1         0.2415              1.496     
1         0.000294            2.49      
1         0.1888              -1        
1         0.000689            1.155     
1         0.6211              1.358     
1         0.999               1.699     
1         0.002649            1.811     
1         0.9927              1.976     
1         0.8657              1.74      
1         0.02431             1.597     
1         0.9146              -1        
1         0.9658              1.787     
1         0.005024            3.486     
1         0.01097             -1        
1         0.793               1.293     
1         0.9995              1.444     
1         1.013e-05           1.81      
1         0.9912              2.211     
1         0.9761              1.45      
1         0.1175              -1        
1         0.02115             0.9644    
1         0.2472              -1        
1         0.004116            1.768     
1         2.426e-05           1.551     
1         0.003845            1.953     
1         0.103               1.449     
1         0.1437              1.75      
1         0.235               1.407     
1         0.09729             1.359     
1         0.001006            1.421     
1         0.006851            1.245     
1         0.000845            -1        
1         0.9165              1.485     
1         0.004662            1.695     
1         0.002254            -1        
1         0.9683              2.66      
1         0.999               1.611     
1         0.9932              1.806     
1         0.9458              1.561     
1         0.7563              -1        
1         0.9844              -1        
1         0.01383             2.236     
1         0.2888              1.614     
1         0.0006471           -1        
1         0.2505              -1        
1         0.376               1.405     
1         0.9922              1.617     
1         0.132               1.328     
1         0.9995              1.568     
1         0.813               -1        
1         0.04636             1.408     
1         0.01808             1.902     
1         0.09442             1.546     
1         0.6104              -1        
1         0.9995              1.405     
1         0.9995              1.544     
1         0.9834              1.674     
1         0.384               -1        
1         0.9448              1.58      
1         0.9932              1.542     
1         0.7393              1.609     
1         0.312               2.141     
1         0.04279             1.535     
1         0.9995              1.592     
1         0.01254             -1        
1         0.2825              1.429     
1         0.003553            1.406     
1         0.998               1.491     
1         0.001226            1.276     
1         0.001033            1.363     
1         0.006088            1.486     
1         0.9893              1.709     
1         0.2266              1.811     
1         0.01295             1.843     
1         0.00145             1.676     
1         0.03671             1.562     
1         0.9976              1.649     
1         0.9995              1.845     
1         0.2788              1.963     
1         0.9912              -1        
1         0.001919            2.092     
1         0.999               1.579     
1         0.0002189           -1        
1         0.6587              1.785     
1         0.7769              -1        
1         0.9995              1.839     
1         0.9995              1.585     
1         0.1038              1.52      
1         0.0001559           1.728     
1         0.0005431           1.537     
1         0.0001867           3.553     
1         0.002518            1.334     
1         0.1304              -1        
1         0.9819              1.569     
1         0.9688              1.335     
1         0.9619              1.47      
1         0.008835            1.413     
1         0.0003695           2.014     
1         0.999               1.404     
1         0.3474              2.123     
1         0.9995              1.547     
1         0.001891            1.396     
1         0.8657              1.409     
1         0.9414              1.672     
1         0.03035             2.975     
1         0.0009627           2.105     
1         0.007328            1.333     
1         0.9897              1.574     
1         0.9995              1.144     
1         0.04788             2.076     
1         7.147e-05           1.823     
1         0.001476            1.389     
1         0.6201              -1        
1         0.9819              1.529     
1         0.0005503           -1        
1         0.002182            1.257     
1         0.999               1.287     
1         0.0004361           1.918     
1         0.9912              1.323     
1         0.003016            2.529     
1         0.01559             1.391     
1         0.9849              1.559     
1         0.6919              1.396     
1         0.00724             1.55      
1         0.2465              -1        
1         0.1028              1.521     
1         0.999               1.646     
1         0.000204            -1        
1         0.005093            2.816     
1         0.0153              1.55      
1         0.9976              1.587     
1         0.002966            -1        
1         0.006996            1.604     
1         0.999               1.856     
1         0.9985              1.856     
1         0.07642             1.39      
1         0.04507             1.448     
1         0.9995              1.522     
1         0.07727             1.1       
1         0.01244             1.35      
1         0.0003946           1.647     
1         0.999               1.611     
1         0.999               1.554     
1         0.002371            -1        
1         0.001138            1.541     
1         0.999               1.677     
1         0.998               1.489     
1         0.9941              1.453     
1         0.005959            1.598     
1         0.005234            3.041     
1         0.9961              1.653     
1         0.001597            1.419     
1         0.02589             1.939     
1         0.9888              1.615     
1         0.1418              1.355     
1         0.01309             1.296     
1         0.999               1.93      
1         0.9995              1.412     
1         0.01369             1.477     
1         0.00256             1.564     
1         0.999               1.576     
1         0.002493            1.608     
1         0.0002236           2.363     
1         0.002897            1.683     
1         0.07501             -1        
1         0.9995              1.254     
1         0.8809              1.544     
1         0.9907              2.791     
1         0.999               1.528     
1         0.9863              1.552     
1         0.0008454           1.49      
1         0.003813            1.254     
1         0.9995              1.475     
1         0.01099             -1        
1         0.9971              1.478     
1         0.9927              2.453     
1         0.01346             2.508     
1         0.9941              1.437     
1         0.01062             2.76      
1         0.0009537           1.625     
1         0.0175              1.69      
1         0.9976              1.53      
1         0.7681              1.233     
