index     maxhbbscore         N3B1      
1         0.7588              1.489     
1         0.1199              1.448     
1         0.9995              2.225     
1         0.0004921           1.486     
1         0.9897              1.346     
1         0.9922              3.398     
1         0.001201            2.109     
1         0.2969              1.641     
1         0.9976              1.735     
1         0.9873              1.524     
1         0.01231             1.614     
1         0.002266            1.558     
1         0.0001793           3.156     
1         0.999               1.547     
1         0.0004332           1.614     
1         0.1774              1.334     
1         0.002125            1.715     
1         0.625               1.661     
1         0.06488             1.445     
1         0.01602             1.71      
1         0.09637             1.86      
1         0.000464            2.846     
1         0.998               1.583     
1         0.04272             1.556     
1         0.999               1.662     
1         0.0006795           1.745     
1         6.127e-05           0.2426    
1         0.001606            1.381     
1         0.9966              1.718     
1         0.1305              2.119     
1         0.9995              1.645     
1         0.999               1.559     
1         0.981               1.562     
1         0.001153            1.871     
1         0.01505             1.663     
1         0.006191            1.436     
1         0.73                1.671     
1         0.1329              1.586     
1         0.002182            2.648     
1         0.00157             1.671     
1         0.7607              1.634     
1         0.01877             1.279     
1         0.8198              1.337     
1         0.03024             1.306     
1         0.02156             -1        
1         0.5591              1.558     
1         0.1879              1.519     
1         0.02142             1.182     
1         0.00108             1.631     
1         0.9961              1.611     
1         0.6382              1.528     
1         0.1107              1.8       
1         0.005157            1.485     
1         0.002871            1.568     
1         0.01387             2.781     
1         0.1545              2.082     
1         0.9961              1.892     
1         0.9966              1.479     
1         0.03699             1.451     
1         0.007359            1.515     
1         0.9897              1.382     
1         0.009041            1.217     
1         0.0003486           -1        
1         0.9946              1.681     
1         0.6455              1.487     
1         0.01218             1.898     
1         0.9995              1.657     
1         0.001008            1.578     
1         0.01213             1.534     
1         0.3049              1.984     
1         0.999               2.086     
1         0.002857            1.521     
1         0.4802              1.852     
1         0.001699            1.836     
1         0.004265            1.975     
1         0.0257              1.42      
1         0.9985              1.692     
1         0.999               1.517     
1         0.0007553           1.532     
1         0.6567              2.199     
1         0.3513              1.57      
1         0.0001136           1.944     
1         0.2629              -1        
1         0.01032             1.674     
1         0.9976              2.613     
1         0.0002081           1.908     
1         0.5103              -1        
1         0.0004163           2.055     
1         0.1144              -1        
1         0.458               1.582     
1         0.0009222           1.974     
1         0.999               1.546     
1         0.07489             1.475     
1         0.04443             -1        
1         0.6333              1.403     
1         0.7637              1.309     
1         0.0001522           1.72      
1         0.0009298           1.469     
1         0.007229            1.753     
1         0.04587             1.589     
1         9.936e-05           1.75      
1         0.003803            1.856     
1         0.03137             1.363     
1         0.2634              1.416     
1         0.9653              1.432     
1         7.224e-05           1.708     
1         0.07202             2.133     
1         0.008057            -1        
1         0.007454            1.53      
1         0.9883              -1        
1         0.007858            1.498     
1         0.9995              1.487     
1         9.799e-05           1.949     
1         0.002665            2.16      
1         0.1779              1.397     
1         0.0007272           1.994     
1         0.007912            1.553     
1         0.1223              -1        
1         0.0188              1.951     
1         0.9937              1.706     
1         0.9922              1.562     
1         0.5776              -1        
1         0.9966              1.637     
1         0.003674            2.258     
1         0.02533             1.459     
1         0.9941              1.519     
1         0.3484              1.902     
1         0.02605             1.559     
1         0.04495             -1        
1         0.006382            2.277     
1         0.9966              2.748     
1         0.002409            1.492     
1         0.1061              2.168     
1         0.1306              1.897     
1         0.0004399           1.583     
1         0.8525              1.598     
1         0.0001457           2.32      
1         0.007339            2.15      
1         0.01576             -1        
1         0.8657              1.805     
1         0.1628              -1        
1         0.9985              2.193     
1         0.9941              2.174     
1         0.999               1.547     
1         0.999               1.611     
1         0.08331             2.043     
1         0.00151             2.207     
