index     maxhbbscore         N3B1      
1         0.9951              1.671     
1         0.5742              1.577     
1         0.03001             1.422     
1         0.9995              1.362     
1         0.02586             1.681     
1         0.01437             1.559     
1         0.9956              2.186     
1         0.001183            -1        
1         0.9995              1.315     
1         0.9668              2.254     
1         0.0008774           2.291     
1         0.001957            1.705     
1         0.999               1.931     
1         0.999               1.386     
1         0.999               1.567     
1         0.002304            2.123     
1         0.9976              1.966     
1         0.0009279           1.305     
1         0.998               1.676     
1         0.0001919           1.536     
1         0.0003452           -1        
1         0.999               1.521     
1         0.9717              2.238     
1         0.02805             1.557     
1         0.9985              1.6       
1         0.6147              -1        
1         0.0009112           2.094     
1         0.04428             -1        
1         0.999               1.515     
1         0.01125             1.187     
1         0.1537              1.571     
1         0.9995              1.642     
1         0.0006747           1.489     
1         0.2351              1.565     
1         0.998               1.84      
1         0.00246             1.358     
1         0.9902              2.104     
1         0.04163             1.432     
1         0.6567              1.415     
1         0.1063              -1        
1         0.2101              1.552     
1         0.4675              1.312     
1         0.008781            1.925     
1         0.0009389           1.59      
1         0.06201             1.286     
1         0.01733             -1        
1         0.02637             1.395     
1         0.005508            1.764     
1         0.011               1.36      
1         0.9888              1.692     
1         0.0002216           1.17      
1         0.9951              1.844     
1         0.3374              1.623     
1         0.2534              1.819     
1         0.0007463           -1        
1         0.0007129           2.775     
1         0.03467             1.44      
1         0.897               -1        
1         0.003241            1.23      
1         0.004173            1.954     
1         0.9976              2.012     
1         0.1719              1.879     
1         0.9985              1.375     
1         0.999               1.574     
1         0.0686              1.584     
1         0.9995              1.544     
1         0.08936             -1        
1         0.9434              1.608     
1         0.06665             1.58      
1         0.7939              1.747     
1         0.0009179           1.853     
1         0.3347              -1        
1         0.9995              1.424     
1         0.9922              -1        
1         0.08386             1.562     
1         0.999               1.745     
1         0.0005751           2.129     
1         0.0005016           1.593     
1         0.05179             1.495     
1         0.9858              1.886     
1         0.9712              -1        
1         0.01131             1.405     
1         0.02364             1.434     
1         0.1118              1.566     
1         0.001439            1.674     
1         0.7725              1.785     
1         0.006836            1.49      
1         0.0002173           2.232     
1         0.001697            -1        
1         0.004875            1.698     
1         0.01017             -1        
1         0.009483            -1        
1         0.02129             -1        
1         0.9609              1.514     
1         0.02246             1.712     
1         0.9712              1.383     
1         0.8652              1.587     
1         0.999               -1        
1         0.9971              1.52      
1         0.7417              1.575     
1         0.001164            -1        
1         0.01335             2.059     
1         0.126               2.141     
1         0.009491            -1        
1         0.707               1.719     
1         0.9805              1.499     
1         9.573e-05           1.514     
1         0.3699              -1        
1         0.8013              1.516     
1         0.1134              2.551     
1         0.9766              1.306     
1         0.04416             1.526     
1         0.4788              1.676     
1         8.47e-05            1.789     
1         0.999               1.633     
1         0.8892              1.46      
1         0.0002463           1.192     
1         0.9976              1.881     
1         0.01079             -1        
1         0.01463             1.974     
1         0.999               1.781     
1         0.9531              1.781     
1         0.4004              1.852     
1         0.9995              1.578     
1         0.0002527           2.305     
1         0.5117              -1        
1         0.9922              1.666     
1         0.01234             1.685     
1         0.6235              1.404     
1         0.001572            2.279     
1         0.9976              1.616     
1         0.005436            1.567     
1         0.0002233           -1        
1         0.999               2.178     
1         0.03452             1.716     
1         0.08441             1.32      
1         0.998               1.638     
1         0.0001254           2.385     
1         0.001261            1.576     
1         0.9995              1.502     
1         0.668               1.415     
1         0.0006871           1.5       
1         0.0008063           -1        
1         0.6938              -1        
1         0.9414              1.886     
1         0.07141             1.271     
1         0.9995              -1        
1         0.0135              1.482     
1         0.9995              1.694     
1         0.9868              1.708     
1         0.01473             1.492     
1         0.01553             1.607     
1         0.9971              1.419     
1         0.9917              2.213     
1         0.001395            1.501     
1         0.9907              1.461     
1         0.981               1.521     
