index     maxhbbscore         N3B1      
1         0.9956              1.33      
1         0.0329              -1        
1         0.008705            1.537     
1         0.001997            1.856     
1         0.0002751           3.213     
1         0.00142             1.378     
1         0.9976              2.133     
1         0.00198             1.527     
1         0.1105              1.735     
1         0.9893              2.361     
1         0.05426             1.617     
1         0.9985              1.694     
1         0.001204            1.457     
1         0.004482            1.469     
1         0.003719            -1        
1         0.01319             1.435     
1         0.000803            -1        
1         0.005527            1.988     
1         0.9009              -1        
1         0.002441            -1        
1         0.0001999           2.705     
1         0.9941              2.252     
1         0.01578             1.519     
1         0.999               1.676     
1         0.7373              -1        
1         0.9995              1.441     
1         0.01857             -1        
1         0.9995              1.883     
1         0.001453            1.912     
1         0.001872            1.395     
1         0.3499              1.414     
1         0.001431            1.443     
1         0.9995              1.858     
1         0.05463             1.587     
1         0.0002949           1.623     
1         0.6504              1.412     
1         0.7856              1.668     
1         0.005867            2.365     
1         0.001437            1.65      
1         0.03418             1.548     
1         0.006763            1.27      
1         0.8999              1.446     
1         0.02534             1.923     
1         0.02306             1.382     
1         0.004665            0.9141    
1         0.08191             1.681     
1         0.03201             1.528     
1         0.9521              1.744     
1         0.998               1.621     
1         0.009972            1.502     
1         0.0437              1.476     
1         0.9995              2.039     
1         0.1337              1.874     
1         0.9111              1.617     
1         0.999               -1        
1         0.01041             2.041     
1         0.0006061           1.743     
1         0.002672            -1        
1         0.0195              1.563     
1         0.9443              1.414     
1         0.9131              1.462     
1         0.9795              1.63      
1         0.001127            1.319     
1         0.004158            1.892     
1         0.0006671           2.156     
1         0.001792            1.777     
1         0.0002269           1.302     
1         0.0001928           1.593     
1         0.05399             -1        
1         0.00975             1.46      
1         0.9995              1.489     
1         0.0002949           -1        
1         0.7568              1.979     
1         0.3508              -1        
1         0.9976              1.834     
1         0.007343            -1        
1         0.9922              2.516     
1         0.001993            -1        
1         0.004391            1.581     
1         0.9995              1.602     
1         0.03519             1.159     
1         0.999               2.006     
1         0.8506              -1        
1         0.9858              1.587     
1         0.002256            1.552     
1         0.0121              1.572     
1         0.999               1.695     
1         0.00592             -1        
1         0.9946              1.671     
1         0.9995              1.46      
1         0.01397             2.684     
1         0.00069             1.613     
1         0.8403              1.488     
1         0.1472              2.322     
1         0.03439             1.74      
1         0.9995              1.574     
1         0.9829              1.547     
1         0.9814              2.035     
1         0.0001676           1.306     
1         0.1152              1.567     
1         0.01202             1.642     
1         0.9805              1.553     
1         0.9927              1.757     
1         0.05231             1.727     
1         0.04703             1.52      
1         0.01566             1.492     
1         0.0006652           1.337     
1         0.008911            1.457     
1         0.585               -1        
1         0.2291              2.094     
1         0.0001214           1.886     
1         0.03117             1.869     
1         0.02473             -1        
1         0.0002214           2.734     
1         0.999               1.482     
1         0.05112             1.539     
1         0.01692             1.621     
1         0.002087            -1        
1         0.9985              2.426     
1         0.06671             1.78      
1         0.9995              1.444     
1         0.05621             1.472     
1         6.187e-05           2.523     
1         0.03653             1.906     
1         0.001273            2.807     
1         0.0108              1.744     
1         0.2025              1.571     
1         0.2388              1.98      
1         0.001025            1.44      
1         0.9976              1.624     
1         0.007191            -1        
1         0.05414             1.458     
1         0.2155              1.674     
1         0.002323            1.61      
1         0.0722              2.193     
1         0.5972              -1        
1         0.1464              1.294     
1         0.9995              2.166     
1         0.9995              1.89      
1         0.01126             3.289     
1         0.269               1.235     
1         0.0001584           1.683     
1         0.9624              2.666     
1         0.04535             1.889     
1         0.1527              1.67      
1         0.01759             1.883     
1         0.9888              1.902     
1         0.9478              1.192     
1         0.979               1.988     
1         0.2512              1.651     
1         0.007641            3.08      
1         0.01265             -1        
1         0.9995              2.613     
1         0.9922              1.438     
1         0.07184             1.328     
1         0.006725            2.084     
1         0.9995              1.546     
1         9.394e-05           2.076     
1         0.0004649           -1        
1         0.9878              2.084     
1         0.005249            1.886     
1         0.0002308           -1        
1         0.9224              1.873     
1         0.002403            1.434     
1         0.2676              1.62      
1         0.6704              1.468     
1         0.07825             1.51      
1         7.421e-05           1.938     
1         0.01101             -1        
1         0.9961              1.633     
1         0.03506             -1        
1         0.3157              2.066     
1         0.2622              2.541     
1         0.004025            1.338     
1         0.6597              -1        
1         0.9907              1.46      
1         0.009727            -1        
1         6.729e-05           1.452     
1         0.004562            2.051     
1         0.000536            1.727     
1         7.033e-06           1.716     
1         0.001166            1.525     
1         0.01276             2.064     
1         0.03171             1.661     
1         0.998               1.56      
1         0.9766              1.704     
1         0.002928            1.663     
1         0.3918              1.477     
1         0.999               1.565     
1         0.1003              1.773     
1         0.9995              1.67      
1         0.01347             1.534     
1         0.9941              1.611     
1         0.998               1.771     
1         0.002825            2.096     
1         0.02269             1.319     
1         0.8789              1.626     
1         0.005398            1.468     
1         0.998               2.279     
1         0.9985              1.422     
1         0.06635             1.429     
1         0.1917              1.329     
1         0.04568             1.556     
1         0.0002164           1.476     
1         0.03372             1.499     
1         0.1288              1.304     
1         0.005516            1.552     
1         0.9717              1.241     
1         0.0002152           1.675     
1         0.223               1.496     
1         0.9995              1.564     
1         0.6152              -1        
1         8.114e-06           1.731     
1         0.01167             1.428     
1         0.9932              1.851     
1         0.9268              1.514     
1         0.9995              1.555     
1         0.9976              1.552     
1         0.999               1.465     
1         0.999               1.651     
1         0.9995              1.584     
1         0.03348             1.482     
1         0.2302              -1        
1         0.002293            -1        
1         0.02208             -1        
1         0.04636             2.943     
