index     maxhbbscore         N3B1      
1         0.9683              1.985     
1         0.814               1.411     
1         0.002163            1.262     
1         0.8096              1.429     
1         0.07092             2.156     
1         0.03607             1.33      
1         0.01142             -1        
1         0.00724             1.712     
1         0.3394              1.606     
1         0.998               1.718     
1         3.436e-05           2.697     
1         0.686               1.938     
1         0.303               -1        
1         0.7051              -1        
1         0.999               1.553     
1         0.9995              1.576     
1         0.3147              2.781     
1         0.1898              -1        
1         0.01729             1.836     
1         0.0028              3.102     
1         0.2603              1.339     
1         0.008759            1.469     
1         0.1069              1.639     
1         0.811               1.848     
1         0.001221            1.571     
1         0.8755              1.558     
1         0.9966              1.998     
1         0.9985              1.474     
1         0.003336            1.978     
1         0.5757              1.555     
1         0.04678             -1        
1         0.0004554           1.457     
1         0.4172              -1        
1         0.5112              -1        
1         0.06143             2.285     
1         0.999               2.119     
1         0.9941              -1        
1         0.1085              1.386     
1         0.01227             1.849     
1         0.9883              1.561     
1         0.01163             1.34      
1         0.9053              1.756     
1         0.998               1.545     
1         0.9995              1.503     
1         0.1427              1.446     
1         0.9434              2.33      
1         0.000329            2.307     
1         0.03235             1.65      
1         0.6938              1.822     
1         0.0003695           1.813     
1         0.9995              1.489     
1         0.187               1.671     
1         0.0008478           1.706     
1         0.9951              1.654     
1         0.001328            -1        
1         0.01811             1.511     
1         0.9585              2.258     
1         0.3408              2.164     
1         0.05887             1.581     
1         0.0007625           1.668     
1         0.001808            -1        
1         0.02193             1.613     
1         0.9956              1.553     
1         0.9663              1.436     
1         0.1901              1.356     
1         0.005142            1.685     
1         0.005146            1.595     
1         0.3877              -1        
1         0.0002313           1.58      
1         0.9731              1.564     
1         0.02318             2.252     
1         0.01674             -1        
1         0.999               1.614     
1         0.06921             1.521     
1         0.9912              1.683     
1         0.8276              1.316     
1         0.06113             1.935     
1         0.002758            -1        
1         0.007881            1.782     
1         0.5039              1.923     
1         0.0419              1.693     
1         0.04224             1.373     
1         0.386               1.789     
1         0.007645            2.047     
1         0.501               1.654     
1         0.8159              1.476     
1         0.01067             1.836     
1         0.004452            1.399     
1         0.9683              1.582     
1         0.9531              1.466     
1         0.5503              -1        
1         0.9873              1.482     
1         0.9482              1.459     
1         0.9097              1.595     
1         0.02409             1.528     
1         0.9971              1.646     
1         0.9951              1.6       
1         0.3076              -1        
1         0.09418             1.455     
1         0.4192              1.44      
1         0.9619              1.613     
1         0.7759              1.432     
1         0.3435              -1        
1         0.2482              1.837     
1         0.04752             -1        
1         0.9609              2.223     
1         0.1203              1.608     
1         0.999               1.362     
1         0.008003            -1        
1         0.02322             1.364     
1         0.009636            1.541     
1         0.004295            1.947     
1         0.1937              1.744     
1         0.999               1.56      
1         0.001754            1.407     
1         0.006287            1.387     
1         7.236e-05           1.737     
1         0.001003            2.205     
1         0.9648              1.555     
1         0.6885              1.453     
1         0.000162            1.412     
1         0.6279              1.618     
1         0.9976              1.651     
1         0.8896              2.154     
1         0.03244             1.487     
1         0.3774              1.95      
1         0.02295             1.603     
1         0.1667              1.519     
1         0.1519              1.628     
1         0.7363              -1        
1         0.5708              1.312     
1         0.9956              1.387     
1         0.001814            1.439     
1         0.998               1.433     
1         0.9585              1.546     
1         0.9639              1.409     
1         0.9922              1.362     
1         0.003315            -1        
1         0.9985              2.096     
1         0.00386             -1        
1         0.9795              1.442     
1         0.0005836           2.422     
1         0.000452            1.539     
1         0.0005326           1.496     
1         0.8579              1.312     
1         0.003286            1.624     
1         0.001278            0.8457    
1         0.007626            1.479     
1         0.9961              2.455     
1         0.00375             2.322     
1         0.02469             1.087     
1         0.004642            1.995     
