index     maxhbbscore         N3B1      
1         0.9927              2.461     
1         0.0004354           1.839     
1         0.007008            1.117     
1         0.03152             1.512     
1         0.8584              1.729     
1         0.07355             1.57      
1         0.6182              1.478     
1         0.06415             1.189     
1         0.5171              1.954     
1         0.9971              1.209     
1         0.999               1.859     
1         0.008827            -1        
1         0.009689            1.344     
1         0.09088             -1        
1         0.02254             1.387     
1         0.729               -1        
1         0.999               1.343     
1         0.9863              -1        
1         0.01036             1.878     
1         0.000845            1.475     
1         0.01019             1.511     
1         0.6899              -1        
1         0.2319              2.357     
1         0.9282              2.197     
1         0.9941              3.385     
1         0.001073            1.527     
1         0.02724             -1        
1         0.9971              1.303     
1         0.9985              1.543     
1         0.01962             1.605     
1         0.001722            -1        
1         0.001779            -1        
1         0.009521            1.604     
1         0.3257              1.613     
1         0.0002254           1.258     
1         0.0006018           1.49      
1         0.0005975           1.448     
1         0.4497              1.617     
1         0.999               1.925     
1         0.001218            0.9272    
1         0.647               1.325     
1         0.003403            1.672     
1         0.999               1.467     
1         0.0002065           1.795     
1         0.002789            1.55      
1         0.999               1.825     
1         0.9839              2.389     
1         0.999               1.355     
1         0.001837            -1        
1         0.9409              -1        
1         0.395               1.462     
1         0.000658            1.815     
1         0.003559            1.999     
1         0.0495              1.444     
1         0.999               -1        
1         0.0007176           1.985     
1         0.999               1.524     
1         0.002319            1.593     
1         0.9976              1.49      
1         0.3401              1.338     
1         0.7549              2.127     
1         0.0005212           2.127     
1         0.0005393           -1        
1         0.9995              1.49      
1         0.02019             1.457     
1         0.9165              1.355     
1         0.1287              1.391     
1         0.6763              2.6       
1         0.002378            1.587     
1         0.999               1.4       
1         0.9951              1.554     
1         0.8682              1.944     
1         0.9121              1.715     
1         0.0007324           1.556     
1         0.2859              1.677     
1         0.8472              1.256     
1         0.006512            2.029     
1         0.999               1.652     
1         0.003017            1.371     
1         0.01168             1.45      
1         0.01279             1.567     
1         0.3142              1.581     
1         0.142               1.521     
1         0.05453             1.46      
1         0.007427            1.062     
1         0.999               2.08      
1         0.9849              1.976     
1         0.001128            -1        
1         0.999               1.454     
1         0.1055              1.557     
1         0.9482              1.925     
1         0.9902              1.515     
1         0.01917             1.797     
1         0.02347             1.385     
1         0.0005498           1.502     
1         0.001873            1.578     
1         0.02827             1.584     
1         0.000813            1.779     
1         0.03775             1.498     
1         0.008842            1.802     
1         0.00358             1.494     
1         0.002449            1.562     
1         0.8901              1.694     
1         0.9985              1.316     
1         0.9688              -1        
1         0.005726            1.629     
1         0.05377             -1        
1         0.008301            1.418     
1         0.001389            1.741     
1         0.01746             1.826     
1         0.07526             2.039     
1         0.0001255           1.609     
1         0.9995              1.403     
1         0.9814              1.358     
1         0.005684            -1        
1         0.9971              1.441     
1         0.002262            1.564     
1         0.06003             1.536     
1         0.0314              1.341     
1         0.01124             1.402     
1         0.9917              1.387     
1         0.999               2.24      
1         0.0296              1.372     
1         0.001052            1.305     
1         0.08691             1.229     
1         0.09491             1.848     
1         0.6738              -1        
1         0.9995              1.355     
1         0.003202            -1        
1         0.004005            1.376     
1         0.917               1.702     
1         0.01665             1.309     
1         0.002352            -1        
1         0.9878              1.613     
1         0.003695            1.284     
1         0.873               -1        
1         0.009102            2.256     
1         0.002716            1.659     
1         0.01776             1.444     
1         0.0004058           1.419     
1         0.9995              1.686     
1         0.0003433           1.637     
1         0.0002352           1.506     
1         0.6128              1.571     
1         0.06262             2.168     
1         0.02                -1        
1         0.0527              1.902     
1         0.8989              1.97      
1         0.9883              1.804     
1         0.9985              1.518     
1         0.9136              1.324     
1         0.03012             1.568     
1         0.9819              1.373     
1         0.001819            1.846     
1         0.0002079           2.395     
1         0.00378             -1        
1         0.01984             1.556     
1         0.05185             -1        
1         0.007668            1.51      
1         0.0008655           -1        
1         0.01575             2.824     
1         0.001012            1.706     
1         0.006363            1.412     
1         0.00507             1.957     
1         0.01369             1.456     
1         0.9512              -1        
1         0.0004447           1.314     
1         0.8174              1.483     
1         0.9961              1.499     
1         0.9961              1.775     
1         0.0007334           1.635     
1         0.01863             1.392     
1         0.9976              1.983     
1         0.0007997           -1        
1         0.04187             -1        
1         0.9893              1.528     
1         0.0379              1.597     
1         0.2834              1.554     
1         0.001197            1.348     
1         0.9995              1.699     
1         0.01249             1.521     
1         0.999               2.121     
1         0.04379             1.704     
1         0.001175            1.217     
1         0.3643              1.311     
1         0.2103              1.43      
1         0.01994             1.672     
1         0.9995              2.461     
1         0.9995              1.543     
1         0.9868              1.607     
1         0.01959             1.478     
1         0.01516             1.463     
1         0.001604            -1        
1         0.9995              2.459     
1         0.939               1.618     
1         0.9946              1.576     
1         0.0005569           2.221     
1         0.001142            2.449     
1         0.00531             1.791     
1         0.9995              1.561     
1         0.06476             1.303     
1         0.2277              1.631     
1         0.9985              1.999     
1         0.4739              1.415     
1         0.001096            1.75      
1         0.003679            1.787     
1         0.04572             -1        
1         0.8882              1.527     
1         0.9878              2.105     
1         0.04709             1.677     
1         0.0004907           1.317     
1         0.004082            1.487     
1         0.9722              1.483     
1         0.0004158           0.9526    
1         0.8086              1.526     
1         0.02055             1.596     
1         0.999               2.848     
1         0.8511              1.878     
1         0.03839             2.795     
1         0.0007458           -1        
1         0.009689            2.121     
1         0.1137              1.511     
1         0.9971              1.432     
1         0.003063            1.56      
1         0.05936             2.414     
1         0.9155              -1        
1         0.002068            -1        
1         0.001266            -1        
1         0.5288              1.881     
1         0.5957              1.525     
1         0.9976              2.904     
1         0.00771             1.947     
1         0.03967             1.543     
1         0.001129            1.712     
1         0.9956              1.514     
1         0.00544             -1        
1         0.0008926           -1        
1         0.998               1.686     
1         0.6738              1.469     
1         0.03033             1.671     
1         0.9995              1.493     
1         0.9766              1.576     
1         0.9951              2.016     
1         0.7954              -1        
1         0.01019             1.475     
1         0.4666              1.312     
