index     maxhbbscore         N3B1      
1         0.0006175           2.434     
1         0.2058              -1        
1         0.7314              1.371     
1         0.003191            1.704     
1         0.0001997           2.637     
1         0.1703              2.951     
1         0.06824             1.904     
1         0.002325            1.706     
1         0.999               1.521     
1         0.1033              -1        
1         0.0007625           2.346     
1         0.03421             1.567     
1         0.0005665           1.763     
1         7.522e-05           1.478     
1         0.005775            1.927     
1         0.05954             1.812     
1         0.999               1.413     
1         0.998               -1        
1         0.9829              1.485     
1         0.9531              2.682     
1         0.09198             1.401     
1         0.0002277           -1        
1         0.916               1.172     
1         0.0001706           1.566     
1         0.999               1.802     
1         0.9966              2.207     
1         0.001054            -1        
1         0.9966              1.881     
1         0.0004108           1.475     
1         0.5806              0.8574    
1         0.008965            -1        
1         0.9351              1.383     
1         0.999               2.387     
1         0.0007586           1.95      
1         0.854               2.221     
1         0.02696             2.129     
1         0.9932              1.495     
1         0.9995              1.663     
1         0.06079             -1        
1         0.002127            1.896     
1         0.0005636           1.706     
1         0.2522              2.09      
1         0.915               1.771     
1         0.4429              1.714     
1         0.0896              1.582     
1         0.3906              -1        
1         0.9995              1.484     
1         0.9971              3.211     
1         0.9966              2.623     
1         0.04324             1.471     
1         0.01054             1.487     
1         0.03021             1.266     
1         0.9966              1.479     
1         0.9995              1.754     
1         0.9795              2.176     
1         0.9741              2.064     
1         0.004116            1.6       
1         0.001961            2.172     
1         0.5537              1.442     
1         0.08698             2.137     
1         0.3423              -1        
1         0.02156             1.537     
1         0.00165             1.968     
1         0.0004945           1.493     
1         0.06842             1.427     
1         0.001659            -1        
1         0.1105              1.559     
1         0.002165            1.621     
1         0.9863              1.893     
1         0.003014            1.52      
1         0.02109             1.547     
1         0.0004783           2.016     
1         0.01558             1.952     
1         0.999               1.479     
1         0.001043            2.027     
1         0.9995              1.871     
1         0.01296             2.408     
1         0.009827            1.359     
1         0.4912              1.729     
1         0.000438            2.266     
1         0.0004163           3.209     
1         0.007206            1.41      
1         0.004875            1.517     
1         0.3142              -1        
1         0.0003827           1.386     
1         0.04959             1.494     
1         0.9976              2.816     
