index     maxhbbscore         N3B1      
1         0.1172              1.538     
1         0.01907             -1        
1         0.002125            1.337     
1         0.0006576           -1        
1         0.00473             1.533     
1         0.004181            -1        
1         0.006134            -1        
1         0.0009842           1.511     
1         0.001676            1.579     
1         0.01733             -1        
1         0.0006862           -1        
1         0.005421            1.595     
1         0.001369            -1        
1         0.0002971           2.201     
1         0.001929            -1        
1         0.4998              -1        
1         0.0001467           1.597     
1         0.00174             -1        
1         0.000587            -1        
1         0.6484              -1        
1         0.01509             -1        
1         0.002539            -1        
1         0.2286              1.661     
1         0.0009356           -1        
1         0.001033            1.791     
1         0.0007243           -1        
1         0.006546            -1        
1         0.004467            2.082     
1         0.001942            -1        
1         0.7407              -1        
1         0.00761             1.687     
1         0.002327            -1        
1         0.001053            -1        
1         0.00235             1.597     
1         0.01273             2.221     
1         0.001684            -1        
1         0.002037            -1        
1         0.007988            1.629     
1         0.0005755           1.894     
1         0.004047            1.488     
1         0.001632            1.535     
1         0.0003383           -1        
1         0.08539             1.355     
1         0.01332             -1        
1         0.2333              -1        
1         0.01207             -1        
1         0.01205             -1        
1         0.0005975           1.575     
1         0.001184            3.311     
1         0.8662              -1        
1         0.00375             1.465     
1         0.005653            1.897     
1         0.04053             1.694     
1         0.0005369           -1        
1         0.1466              -1        
1         0.05209             1.436     
1         0.0009089           1.346     
1         0.00024             2.42      
1         0.000577            -1        
1         0.03799             1.495     
1         0.009079            -1        
1         0.01499             -1        
1         0.3074              -1        
1         0.0003097           -1        
1         0.004761            -1        
1         0.119               -1        
1         0.1791              -1        
1         0.004967            -1        
1         0.02271             1.701     
1         0.02245             -1        
1         0.007233            1.612     
1         0.0009618           1.979     
1         0.0005054           -1        
1         0.003012            1.628     
1         0.000875            -1        
1         0.01508             -1        
1         0.002075            1.396     
1         0.0007062           -1        
1         0.002602            1.421     
1         0.001049            -1        
1         0.0004022           -1        
1         6.652e-05           1.659     
1         0.02742             -1        
1         0.006939            -1        
1         0.002983            -1        
1         0.001071            1.382     
1         0.006485            -1        
1         0.0003207           2.027     
1         0.0007663           -1        
1         0.006577            1.886     
1         0.006374            -1        
1         0.002773            -1        
1         0.0001454           1.933     
1         0.001481            -1        
1         0.0004067           -1        
1         0.01148             -1        
1         0.0009212           1.797     
1         0.08636             1.385     
1         0.004074            -1        
1         0.0003648           1.706     
1         0.1107              -1        
1         0.003252            -1        
1         0.01429             -1        
1         0.001496            -1        
1         0.003374            -1        
1         0.01123             2.061     
1         0.02106             -1        
1         0.04745             -1        
1         0.02126             -1        
1         0.0008397           -1        
1         0.0006461           1.287     
1         0.008301            1.623     
1         0.01579             1.595     
1         0.0007629           1.495     
1         0.0006776           2.525     
1         0.07867             1.541     
1         0.002882            -1        
