index     maxhbbscore         N3B1      
1         0.000387            1.504     
1         0.0009451           -1        
1         0.002083            1.65      
1         0.9243              1.927     
1         0.01545             -1        
1         0.79                1.959     
1         0.001677            3.199     
1         0.9785              1.52      
1         0.2253              -1        
1         0.0002739           -1        
1         0.03111             1.554     
1         0.583               2.578     
1         0.008072            1.674     
1         0.04355             1.636     
1         0.1758              1.48      
1         0.001925            -1        
1         0.9478              1.465     
1         0.9971              1.437     
1         0.2017              1.312     
1         0.2568              1.4       
1         0.01894             1.832     
1         0.9995              1.302     
1         0.1411              1.473     
1         0.9966              1.361     
1         0.6289              1.818     
1         0.03265             2.768     
1         0.9229              1.402     
1         0.9404              1.524     
1         0.8481              -1        
1         0.8701              -1        
1         0.0003691           2.289     
1         0.9985              1.439     
1         0.008156            1.526     
1         0.002253            2.445     
1         0.002258            1.473     
1         0.0003459           1.832     
1         0.02771             1.778     
1         0.9966              1.597     
1         0.04431             1.488     
1         0.9985              1.771     
1         0.0006514           1.454     
1         0.02055             2.072     
1         0.9775              1.971     
1         0.9995              1.583     
1         0.9761              2.707     
1         0.9839              1.368     
1         0.009735            2.016     
1         0.002909            1.655     
1         0.003386            1.468     
1         0.9985              2.346     
1         0.9976              2.508     
1         0.9971              1.744     
1         0.002029            2.039     
1         0.03506             1.604     
1         0.9937              1.895     
1         0.001461            2.027     
1         0.0002496           1.622     
1         0.9966              1.7       
1         0.998               1.693     
1         0.9971              1.575     
1         0.1255              1.542     
1         0.8394              2.064     
1         0.998               1.439     
1         0.0002882           1.912     
1         0.0002859           1.631     
1         0.0004396           -1        
1         0.0006785           1.623     
1         0.0007696           -1        
1         0.0002147           1.438     
1         0.304               2.311     
1         0.998               1.468     
1         0.9893              1.595     
1         0.2136              1.686     
1         0.0006027           -1        
1         0.0008039           1.578     
1         0.9976              1.363     
1         0.01171             -1        
1         0.001186            1.344     
1         0.5669              1.616     
1         0.0005689           1.451     
1         0.01205             -1        
1         0.999               1.976     
1         0.008522            1.585     
1         0.2542              1.277     
1         0.05368             1.498     
1         0.7153              2.053     
1         0.002501            -1        
1         0.9995              1.604     
1         0.0009141           -1        
1         0.01042             2.285     
1         0.0005274           1.52      
1         0.0513              1.988     
1         0.08685             1.582     
1         0.9429              2.07      
1         0.003382            1.562     
1         0.08472             1.688     
1         0.8989              1.58      
1         0.005383            1.227     
1         0.002974            1.762     
1         0.998               1.568     
1         0.004692            1.654     
1         0.9985              1.942     
1         0.9941              1.646     
1         0.999               1.927     
1         0.06464             1.446     
1         0.4646              1.553     
1         0.9995              1.586     
1         0.00824             1.452     
1         0.999               1.547     
1         0.004513            1.861     
1         0.9292              1.813     
1         0.01613             -1        
1         0.05746             1.343     
1         0.999               1.656     
1         0.9902              1.657     
1         0.9888              1.783     
1         0.9961              2.188     
1         0.03754             2.129     
1         0.003881            1.988     
1         0.0719              1.412     
1         0.0434              -1        
1         0.003716            1.504     
1         0.7798              2.014     
1         0.001006            1.451     
1         0.0007963           1.472     
1         0.9995              1.597     
1         0.4104              1.628     
1         0.0002156           2.057     
1         0.9946              1.426     
1         0.9883              1.354     
1         0.1268              1.544     
1         0.998               1.293     
1         0.01656             1.249     
1         0.1081              1.541     
1         0.01924             1.42      
1         0.0001737           1.527     
1         0.9995              1.362     
1         0.9927              2.027     
1         0.7856              -1        
1         0.9946              1.685     
1         0.01386             1.51      
1         0.08563             -1        
1         0.999               2.318     
1         0.1462              -1        
1         0.998               1.65      
1         0.2069              1.435     
1         0.8926              2.211     
1         0.000834            2.27      
1         0.9766              1.394     
1         0.02455             2.021     
1         0.9414              1.876     
1         0.9888              2.934     
1         0.3877              1.535     
1         0.5083              1.521     
1         0.001785            1.396     
1         0.8345              1.449     
1         0.9995              1.766     
1         0.001775            1.467     
1         0.999               1.745     
1         0.01009             1.438     
1         0.003063            1.66      
1         0.1616              1.336     
1         0.001046            -1        
1         0.394               2.279     
1         0.00703             1.744     
1         0.002264            1.345     
1         0.01092             1.49      
1         0.05023             -1        
1         0.05753             -1        
1         0.005932            1.43      
1         0.005367            1.581     
1         0.999               1.74      
1         0.2203              2.607     
1         0.07928             1.907     
1         0.9922              1.848     
1         0.001001            1.707     
1         0.0477              1.373     
1         0.9688              1.604     
1         0.0004039           1.453     
1         0.1898              1.428     
1         0.04596             1.501     
1         0.03033             2.537     
1         0.374               0.9297    
1         0.9995              1.387     
1         0.004322            1.804     
1         0.749               2.812     
1         0.9731              1.435     
1         0.04935             -1        
1         0.8086              2.141     
1         0.5879              -1        
1         0.9878              -1        
1         0.4316              2.107     
1         0.9946              -1        
1         0.9658              1.674     
1         0.009003            1.575     
1         0.003586            2.086     
1         0.06738             1.535     
1         0.999               1.521     
1         0.9624              1.577     
1         0.0005965           -1        
1         0.9995              2.914     
1         0.8765              1.512     
1         0.978               2.426     
1         0.9985              1.621     
1         0.1429              1.334     
1         0.004814            1.658     
1         0.9985              1.563     
1         0.01221             -1        
1         0.02199             2.287     
1         0.999               2.086     
1         0.03439             1.945     
1         0.02144             -1        
1         0.0722              1.548     
1         0.008804            1.587     
1         0.0126              -1        
1         0.9995              1.612     
1         0.9995              2.514     
1         0.001931            1.488     
1         0.007187            1.742     
1         0.999               1.256     
1         0.0009179           1.502     
1         0.0007086           1.856     
1         0.9995              2.18      
1         0.2012              1.416     
1         0.1377              -1        
1         0.812               1.656     
1         0.9824              1.515     
1         4.894e-05           1.492     
1         0.4463              1.4       
1         0.2783              -1        
1         0.3242              1.534     
1         0.9814              1.732     
1         0.999               1.603     
1         0.0004232           2.115     
