index     maxhbbscore         N3B1      
1         0.999               1.722     
1         0.8462              1.669     
1         0.7144              1.306     
1         0.001018            1.507     
1         0.07922             -1        
1         0.9985              -1        
1         0.01814             2.18      
1         0.06586             2.121     
1         0.006721            1.362     
1         0.9985              1.58      
1         0.01058             2.107     
1         0.001244            1.577     
1         0.005985            1.391     
1         0.01386             1.744     
1         0.2079              1.747     
1         0.9736              1.466     
1         0.0001044           2.264     
1         0.003998            1.867     
1         0.999               1.658     
1         0.04852             1.103     
1         0.999               1.792     
1         0.0003808           1.395     
1         0.005962            1.627     
1         0.2307              1.429     
1         0.9824              2.656     
1         0.007568            2.168     
1         0.3645              1.515     
1         0.1409              1.595     
1         0.998               1.552     
1         0.009666            1.275     
1         0.9888              1.726     
1         0.1938              1.632     
1         0.2241              1.533     
1         0.9946              2.582     
1         0.1075              1.563     
1         0.01476             1.833     
1         0.05569             1.453     
1         0.5332              1.36      
1         0.001679            1.561     
1         0.009773            1.806     
1         0.9971              1.795     
1         0.004475            1.498     
1         0.998               1.518     
1         0.9624              -1        
1         0.998               2.309     
1         0.2086              1.517     
1         0.9995              1.602     
1         0.1588              1.138     
1         0.0002928           1.508     
1         0.001053            1.331     
1         0.998               2.451     
1         0.08136             1.451     
1         0.9751              1.02      
1         0.001879            1.471     
1         0.9961              -1        
1         0.001569            1.922     
1         0.2384              2.434     
1         0.008865            1.795     
1         0.02789             2.402     
1         0.0003638           1.969     
1         0.1731              1.544     
1         0.9961              1.609     
1         0.1571              -1        
1         0.9976              2.432     
1         0.9995              1.861     
1         0.9995              1.593     
1         0.999               1.492     
1         0.0116              2.682     
1         0.9966              1.619     
1         0.007858            1.336     
1         0.9985              2.639     
1         1.554e-05           2.164     
1         0.999               1.814     
1         0.00209             1.63      
1         0.004265            1.346     
1         0.9341              1.379     
1         0.0001655           1.937     
1         0.9995              1.53      
1         0.9985              1.721     
1         0.001101            1.5       
1         0.002424            -1        
1         0.9995              2.004     
1         0.05075             1.728     
1         0.004143            1.537     
1         0.01012             1.345     
1         0.999               2.137     
1         0.04031             -1        
1         0.9976              1.966     
1         0.4836              1.672     
1         0.9995              1.521     
1         0.03537             1.176     
1         0.003633            2.018     
1         0.998               1.629     
1         0.04645             -1        
1         0.0003543           1.346     
1         0.9971              1.824     
1         0.9995              1.309     
1         0.08112             1.733     
1         0.9961              1.517     
1         0.0002127           1.442     
1         0.1324              1.627     
1         0.9985              2.582     
1         0.9995              1.362     
1         0.8125              1.891     
1         0.5571              1.664     
1         0.000864            1.367     
1         0.999               2.09      
1         0.9893              1.368     
1         0.01567             1.587     
1         0.998               2.318     
1         0.02533             1.976     
1         0.002445            1.596     
1         0.0004127           -1        
1         0.02083             1.816     
1         0.006359            -1        
1         0.9995              1.653     
1         0.4517              1.565     
1         0.0002487           1.943     
1         0.000303            2.104     
1         0.0001227           1.69      
1         0.9995              1.488     
1         0.002956            1.498     
1         0.001324            -1        
1         0.01962             1.802     
1         0.9995              1.722     
1         0.06238             1.921     
1         0.999               1.785     
1         0.999               2.061     
1         0.1004              1.5       
1         0.0006661           -1        
1         0.05576             -1        
1         0.05951             -1        
1         0.000566            1.707     
1         0.9785              1.461     
1         0.9995              1.728     
1         0.1096              2.621     
1         0.0003262           1.709     
1         0.0177              2.213     
1         0.002844            -1        
1         0.0004706           1.507     
1         0.9966              1.535     
1         0.02885             1.65      
1         0.009033            1.415     
1         0.01888             1.481     
1         0.9995              1.776     
1         0.00115             1.466     
1         0.9883              2.404     
1         0.01417             1.585     
1         0.009384            2.078     
1         3.174e-05           1.559     
1         0.9971              1.639     
1         0.01397             1.494     
1         0.004143            1.438     
1         0.002813            0.8804    
1         0.9946              1.248     
1         0.9976              1.51      
1         0.129               1.825     
1         0.1135              1.462     
1         0.9785              -1        
1         0.9956              1.759     
1         0.0005431           1.46      
1         0.0005245           1.624     
1         0.001424            1.572     
1         0.02173             2.92      
1         0.06915             1.521     
1         0.05896             1.751     
1         0.8853              1.541     
1         0.2153              1.622     
1         0.02118             1.758     
1         0.8491              2.547     
1         0.009941            1.461     
1         0.004383            1.683     
1         0.007469            -1        
1         0.9634              1.594     
1         0.0002899           1.5       
1         0.999               1.752     
1         0.0004184           1.678     
1         0.04651             1.613     
1         0.001079            1.138     
1         0.8506              2.588     
1         0.5918              1.669     
1         0.9995              1.415     
1         0.7119              1.439     
1         0.003342            1.669     
1         0.0001114           1.735     
1         0.0001372           2.092     
1         0.6431              -1        
1         0.9697              1.633     
1         0.8008              1.445     
1         0.04419             1.629     
1         0.001007            2.133     
1         0.01035             -1        
1         0.9995              1.626     
1         0.002365            -1        
1         0.6821              -1        
1         0.9951              1.517     
1         0.004112            1.512     
1         0.0186              -1        
1         0.0006151           1.544     
1         0.1245              -1        
1         0.9717              1.407     
1         0.2795              1.922     
1         0.002392            1.586     
1         0.003633            1.566     
1         0.0002015           -1        
1         0.6475              1.459     
1         0.9185              1.437     
1         0.998               2.152     
1         0.9985              2.441     
1         0.06812             1.862     
1         0.1416              1.543     
1         0.01028             2.107     
1         0.5269              1.618     
1         0.01185             1.959     
1         0.9985              1.364     
1         0.9985              2.771     
1         0.001094            1.333     
1         0.8418              1.465     
1         0.7432              2.004     
1         0.9834              1.479     
1         0.0001684           1.215     
1         0.9175              1.967     
1         0.008049            1.796     
1         0.1521              1.647     
1         0.7163              1.618     
1         0.5615              -1        
1         0.001174            1.555     
1         0.9429              1.539     
1         0.5786              1.907     
1         0.001229            1.773     
1         0.9678              1.557     
1         0.1477              2.197     
1         0.06262             1.502     
1         0.02621             1.429     
1         0.1249              1.545     
1         0.9956              1.494     
1         0.003731            1.326     
1         0.2534              1.336     
1         0.01202             -1        
1         0.4812              1.776     
1         0.007652            1.767     
1         0.1058              1.578     
1         0.9766              1.502     
1         0.03183             1.589     
1         0.001182            -1        
1         0.9917              1.579     
1         0.8979              1.637     
1         0.2979              1.538     
1         0.02972             1.453     
