index     maxhbbscore         N3B1      
1         0.05917             1.616     
1         0.2852              1.761     
1         0.002069            1.606     
1         0.3105              1.433     
1         0.0008593           1.376     
1         0.002201            -1        
1         0.1702              1.432     
1         0.9819              -1        
1         0.0002311           1.411     
1         0.0009575           2.141     
1         0.01085             1.531     
1         0.998               1.743     
1         0.01241             1.923     
1         0.0006013           -1        
1         0.999               1.749     
1         0.978               2.234     
1         0.1273              1.526     
1         0.0006466           1.486     
1         0.000162            1.391     
1         0.0003831           1.312     
1         0.9834              1.571     
1         0.0009542           1.47      
1         0.9985              1.284     
1         6.616e-05           1.426     
1         0.9819              1.445     
1         0.9995              1.322     
1         0.9795              1.819     
1         0.9946              1.849     
1         0.0006547           2.586     
1         0.01221             1.537     
1         0.001231            2.453     
1         0.06689             1.732     
1         0.9771              1.588     
1         0.9922              1.595     
1         0.05969             1.491     
1         0.006985            1.619     
1         0.01521             -1        
1         0.002308            -1        
1         0.0006204           1.561     
1         0.9858              2.447     
1         0.03259             1.562     
1         0.008316            1.914     
1         0.01262             2.502     
1         0.002161            1.094     
1         0.9937              1.869     
1         0.2426              1.695     
1         0.02148             2.104     
1         0.01601             -1        
1         0.1228              1.601     
1         0.00248             1.76      
1         0.0009117           2.303     
1         0.999               1.593     
1         0.5239              1.629     
1         0.01782             2.324     
1         0.00758             2.066     
1         0.1292              1.572     
1         0.2783              1.492     
1         0.998               1.433     
1         0.0004191           2.172     
1         0.01241             1.653     
1         0.2429              1.512     
1         0.003889            -1        
1         0.02609             -1        
1         0.9141              1.7       
1         0.9438              1.425     
1         0.01193             1.749     
1         0.0466              -1        
1         0.9961              -1        
1         0.9248              2.008     
1         0.999               1.42      
1         0.8198              -1        
1         0.0001199           1.776     
1         0.0004907           1.599     
1         0.05334             1.564     
1         0.9995              1.583     
1         0.01923             -1        
1         0.9893              2.25      
1         0.2571              1.746     
1         0.0863              -1        
1         0.01697             1.33      
1         0.6206              1.531     
1         0.1825              2.297     
1         0.02838             1.21      
1         0.005508            1.561     
1         0.4194              1.454     
1         0.999               1.436     
1         0.9946              1.565     
1         0.008034            1.49      
1         0.4856              -1        
1         0.9995              1.42      
1         0.1465              1.31      
1         0.1252              -1        
1         0.006836            1.314     
1         0.9927              2.01      
1         0.343               1.552     
1         0.7832              2.184     
1         0.8794              1.586     
1         0.0006762           1.425     
1         0.0009899           1.847     
1         0.9917              1.815     
1         0.9561              -1        
1         0.9946              1.424     
1         0.9819              1.66      
1         0.000158            2.762     
1         0.9976              1.654     
1         0.4607              1.532     
1         0.2837              1.606     
1         0.01947             1.923     
1         0.01817             1.569     
1         0.9995              1.389     
1         6.407e-05           1.874     
1         0.9976              1.604     
1         0.02969             2.131     
1         0.07318             2.875     
1         0.999               1.577     
1         0.1644              1.495     
1         0.02046             1.508     
1         0.003922            1.398     
1         0.998               2.174     
1         0.03903             1.604     
1         0.00141             1.895     
1         0.000401            2.15      
1         0.003183            1.445     
1         0.5308              1.459     
1         0.999               1.847     
1         0.001871            -1        
1         0.2544              2.357     
1         0.001476            -1        
1         0.00231             -1        
1         0.9976              1.438     
1         0.998               1.682     
1         0.0159              1.693     
1         0.7764              2.6       
1         0.9966              2.312     
1         0.9995              1.538     
1         0.008606            -1        
1         0.999               2.416     
1         0.02533             1.391     
1         0.001191            2.184     
1         0.2371              -1        
1         0.001285            1.601     
1         0.9995              1.704     
1         0.9995              1.66      
1         0.005695            1.59      
1         0.6675              2.229     
1         0.9146              1.486     
1         0.9966              1.604     
1         0.9658              1.901     
1         0.01424             -1        
1         8.589e-05           1.533     
1         0.003103            1.402     
1         0.6709              1.529     
1         0.003292            1.605     
1         0.005531            1.955     
1         0.9438              2.664     
1         0.08228             1.989     
1         0.896               1.215     
1         0.005623            1.324     
1         0.05292             1.523     
1         0.002144            1.383     
1         0.9985              2.781     
1         0.999               1.462     
1         0.9971              1.779     
1         0.9985              1.589     
1         0.2478              2.689     
1         0.9995              1.544     
1         0.01175             2.363     
1         0.009048            2.66      
1         0.9746              1.509     
1         0.0004225           1.494     
1         0.0005908           1.117     
1         0.9624              1.433     
1         0.09998             1.95      
1         0.9995              1.471     
1         0.1155              1.964     
1         0.01155             1.703     
1         0.999               2.645     
1         0.8257              1.625     
1         0.6514              1.396     
1         0.9854              3.059     
1         0.02284             -1        
1         0.8364              1.911     
1         0.007553            2.426     
1         0.3616              -1        
1         0.936               1.563     
1         0.9995              1.41      
1         0.999               1.21      
1         0.0255              -1        
1         0.01324             1.316     
1         0.9868              1.724     
1         0.0003457           -1        
1         0.0004289           -1        
1         0.005795            1.261     
1         0.003494            -1        
1         0.003572            -1        
1         0.4285              1.351     
1         0.0005612           2.275     
1         0.9736              1.617     
1         0.002317            1.967     
1         0.09937             1.736     
1         0.999               2.943     
1         0.9995              1.553     
1         0.08942             1.601     
1         0.009216            -1        
1         0.999               1.465     
1         0.001116            1.352     
1         0.004559            1.781     
1         0.04645             -1        
1         0.05475             1.854     
1         0.001029            1.983     
1         0.0145              1.071     
1         0.004066            1.397     
1         0.01199             1.898     
1         0.04156             2.195     
1         0.0448              1.612     
1         0.9517              1.731     
1         0.002546            1.715     
1         0.0007238           2.52      
1         0.06946             1.835     
1         0.006836            1.266     
1         0.09467             -1        
1         0.002882            1.521     
1         0.0697              1.59      
1         0.999               1.686     
1         0.01344             -1        
1         0.0005894           1.73      
1         0.9956              1.555     
1         0.9995              1.623     
1         0.002293            -1        
1         0.05707             1.618     
1         0.9971              -1        
1         3.594e-05           1.874     
1         0.01884             1.45      
1         0.008049            2.064     
1         0.0008464           1.553     
1         0.9863              1.081     
1         0.2419              -1        
1         0.1637              1.517     
1         0.0006413           1.959     
1         0.003469            1.628     
1         0.1133              1.861     
1         0.9937              1.562     
