index     maxhbbscore         N3B1      
1         0.000235            1.548     
1         0.4844              1.377     
1         0.03015             1.476     
1         0.999               1.379     
1         0.006714            1.579     
1         0.9985              1.577     
1         0.5396              1.515     
1         0.06067             1.617     
1         0.01468             1.495     
1         0.8525              1.393     
1         0.999               1.612     
1         0.000845            1.546     
1         0.6875              -1        
1         0.9995              -1        
1         0.9966              1.484     
1         0.627               1.565     
1         0.5234              1.577     
1         0.4817              1.424     
1         0.0005593           1.642     
1         0.9995              1.716     
1         0.998               1.668     
1         0.998               1.621     
1         0.6133              1.389     
1         0.9995              1.357     
1         0.999               1.22      
1         0.999               1.458     
1         0.07294             -1        
1         0.07739             1.935     
1         0.2489              2.453     
1         0.9922              1.658     
1         3.803e-05           1.928     
1         0.01804             2.221     
1         0.01836             2.943     
1         0.96                1.962     
1         0.998               1.562     
1         0.001235            1.781     
1         0.9961              1.677     
1         0.9941              1.761     
1         0.4939              1.522     
1         0.6914              1.911     
1         0.2812              2.656     
1         0.0001018           -1        
1         0.01049             1.541     
1         0.5586              1.516     
1         0.000597            1.574     
1         0.08038             1.696     
1         0.0006666           1.836     
1         0.8145              1.361     
1         0.4509              2.824     
1         0.004452            1.7       
1         0.004456            2.637     
1         0.05026             -1        
1         0.9995              1.5       
1         0.8887              1.368     
1         0.0683              1.421     
1         0.09119             1.27      
1         0.0008783           1.581     
1         0.01344             -1        
1         0.001593            2.186     
1         0.3982              1.585     
1         0.01759             1.703     
1         0.5176              1.552     
1         0.008591            1.365     
1         0.9736              1.593     
1         0.9604              1.657     
1         0.07843             1.046     
1         0.06195             -1        
1         0.01439             1.666     
1         0.0008745           1.681     
1         0.0004127           1.702     
1         0.4167              -1        
1         0.02707             -1        
1         0.003725            1.395     
1         0.1114              -1        
1         0.6055              1.493     
1         0.0006967           1.3       
1         0.9688              1.101     
1         0.8203              2.018     
1         0.0206              -1        
1         0.9995              1.586     
1         0.9756              1.474     
1         0.02704             1.576     
1         0.02263             1.52      
1         0.7339              1.774     
1         0.009964            1.635     
1         0.3613              1.944     
