index     maxhbbscore         N3B1      
1         0.897               1.747     
1         0.001698            1.551     
1         0.9995              1.698     
1         3.69e-05            -1        
1         0.0003371           1.726     
1         0.00206             1.399     
1         0.001507            1.554     
1         0.999               1.604     
1         0.009872            2.352     
1         0.004417            1.644     
1         0.01084             1.614     
1         0.9995              1.922     
1         0.01275             2.766     
1         0.0008421           1.546     
1         0.1055              1.58      
1         6.717e-05           1.693     
1         0.001179            2.229     
1         0.000741            1.299     
1         0.08649             1.936     
1         0.08826             1.435     
1         0.002737            -1        
1         0.6011              1.445     
1         0.01318             -1        
1         0.5576              1.963     
1         0.02356             2.432     
1         0.9961              1.512     
1         0.001777            1.767     
1         0.003214            1.743     
1         0.05667             -1        
1         8.959e-05           2.09      
1         0.1815              1.579     
1         0.9854              1.73      
1         0.09216             2.518     
1         0.5933              1.609     
1         0.9766              1.66      
1         0.1085              1.688     
1         0.0003464           1.604     
1         0.7241              1.311     
1         0.0005865           1.703     
1         0.1963              -1        
1         0.001559            1.529     
1         0.9961              2.309     
1         0.9995              1.747     
1         0.6133              1.914     
1         0.08276             1.739     
1         0.01999             -1        
1         0.9971              1.632     
1         0.9995              -1        
1         0.5645              1.451     
1         0.999               1.646     
1         0.002243            1.835     
1         0.9995              1.53      
1         0.01753             1.699     
1         0.9302              2.248     
1         0.001766            1.381     
1         0.01154             2.152     
1         0.9995              2.342     
1         0.01227             1.501     
1         0.998               1.979     
1         0.9995              1.611     
1         0.0006194           1.929     
1         0.9951              2.588     
1         0.543               1.608     
1         0.03033             1.811     
1         0.998               1.828     
1         0.04718             1.47      
1         0.9985              1.523     
1         0.0001084           2.502     
1         0.9673              1.58      
1         0.05588             1.406     
1         0.000167            1.969     
1         0.0002837           1.559     
1         0.02919             1.339     
1         0.0005088           1.395     
1         0.998               1.463     
1         0.9995              1.829     
1         0.6816              1.508     
1         0.04541             2.074     
1         0.002514            1.412     
1         0.0008116           1.606     
1         0.8159              1.817     
1         0.1031              1.54      
1         0.6963              1.343     
1         0.007248            1.623     
1         0.04181             -1        
1         0.01773             1.477     
1         0.003712            2.65      
1         0.006504            -1        
1         0.9995              1.804     
1         0.9902              1.383     
1         0.0002627           1.87      
1         0.978               2.094     
1         0.001245            1.528     
1         0.9951              -1        
1         0.001486            1.84      
1         0.8823              2.85      
1         0.999               1.615     
1         0.0004959           1.689     
1         0.6401              2.213     
1         0.0006642           1.379     
1         0.004917            1.444     
1         0.05014             1.51      
1         0.005302            2.242     
1         0.009186            -1        
1         0.001752            -1        
1         0.6108              1.382     
1         0.9858              -1        
1         0.0002756           1.49      
1         0.0003531           -1        
1         0.01009             1.39      
1         0.9912              2.23      
1         0.01205             1.243     
1         0.1774              1.837     
1         0.0269              -1        
1         0.5698              -1        
1         0.9995              1.343     
1         2.424e-05           0.1225    
1         0.01274             1.446     
1         0.01044             -1        
1         0.998               2.072     
1         0.999               1.792     
1         0.02306             1.347     
1         0.9985              1.456     
1         0.4324              2.27      
1         0.2355              1.396     
1         0.998               1.573     
1         0.9995              1.806     
1         0.3486              1.454     
1         0.001704            1.366     
1         0.04755             1.546     
1         0.00141             1.351     
1         0.998               2.297     
1         0.00267             1.403     
1         0.98                1.748     
1         0.0002654           1.754     
1         0.005207            1.062     
1         0.003571            1.588     
1         0.5259              1.391     
1         0.999               1.678     
1         0.4175              -1        
1         0.9946              1.725     
1         0.07312             2.215     
1         0.003025            1.473     
1         0.0003054           2.08      
1         0.001407            1.664     
1         0.001908            1.512     
1         0.9976              1.567     
1         0.06793             -1        
