index     maxhbbscore         N3B1      
1         0.0002077           1.596     
1         0.001356            1.653     
1         0.7886              1.616     
1         0.9507              1.396     
1         0.001464            1.771     
1         0.01229             1.396     
1         0.9893              1.695     
1         0.6621              1.307     
1         0.039               1.925     
1         0.006828            1.797     
1         0.008408            2.922     
1         0.9819              1.506     
1         0.1298              1.445     
1         0.006771            1.344     
1         0.5542              1.511     
1         0.9126              1.633     
1         0.9932              1.439     
1         0.9985              1.836     
1         0.9995              1.22      
1         0.0001816           1.449     
1         0.002548            1.42      
1         0.0006866           2.295     
1         0.9951              1.708     
1         0.9873              2.248     
1         0.08148             1.515     
1         0.0007625           1.273     
1         0.01581             1.362     
1         0.02449             1.484     
1         0.7378              1.181     
1         0.002405            -1        
1         0.002384            1.724     
1         0.2849              1.913     
1         0.9995              2.461     
1         0.999               2.512     
1         0.03375             1.437     
1         0.2367              1.439     
1         0.9995              1.297     
1         0.001486            1.952     
1         0.1552              1.713     
1         0.0007977           -1        
1         0.001473            1.799     
1         0.003695            1.606     
1         0.6392              1.368     
1         0.0003109           1.352     
1         0.006954            -1        
1         0.9419              1.41      
1         0.01955             -1        
1         0.9707              2.045     
1         0.02664             1.754     
1         0.005867            1.613     
1         0.002802            1.47      
1         0.9927              1.259     
1         0.998               1.232     
1         0.0001673           2.68      
1         0.9932              1.643     
1         0.06866             1.872     
1         0.584               1.374     
1         0.0001289           2.1       
1         0.7275              1.464     
1         0.0314              1.551     
1         0.75                -1        
1         0.9961              1.361     
1         0.008743            1.635     
1         0.005001            1.729     
1         0.0002697           1.417     
1         0.9814              0.8633    
1         0.1326              1.64      
1         0.01944             1.599     
1         0.7598              1.584     
1         0.999               1.538     
1         0.002529            -1        
1         0.9985              1.898     
1         0.9995              1.545     
1         0.3503              2.031     
1         0.1229              2.812     
1         0.6113              1.499     
1         0.981               1.513     
1         0.8862              1.709     
1         0.007256            1.72      
1         0.002195            1.562     
1         0.01395             1.474     
1         0.001397            1.74      
1         3.165e-05           1.582     
1         0.9971              2.211     
1         0.003109            -1        
1         0.02614             1.491     
1         0.999               2.252     
1         0.0007644           1.653     
1         4.011e-05           1.968     
1         0.004208            1.602     
1         0.9976              1.646     
1         0.001289            1.408     
1         0.0002346           2.133     
1         0.1184              2.705     
1         0.1697              1.496     
1         0.002663            3.266     
1         0.9541              1.807     
1         0.999               1.588     
1         0.9971              2.293     
1         0.02959             1.408     
1         0.6787              1.758     
1         0.9966              1.542     
1         0.0007319           1.418     
1         0.008881            2.025     
1         0.1797              1.162     
1         0.002771            1.603     
1         0.002453            1.445     
1         0.08661             1.36      
1         0.9995              1.571     
1         0.09851             1.557     
1         0.9932              1.717     
1         0.9951              1.602     
1         0.3228              2.293     
1         0.9995              1.571     
1         0.9878              -1        
1         0.01982             1.422     
1         0.9995              1.616     
1         0.009888            1.438     
1         0.162               1.337     
1         0.999               2.164     
1         0.001617            2.303     
1         0.9463              1.579     
1         0.001011            1.501     
1         0.5073              1.425     
1         0.07196             2.338     
1         0.0004649           1.351     
1         0.01306             -1        
1         0.001928            1.538     
1         0.9824              1.167     
1         0.6436              -1        
1         0.008812            1.61      
1         0.03979             1.437     
1         0.3831              1.782     
1         0.2598              1.81      
1         0.0007749           1.665     
1         0.003723            1.35      
1         0.9702              1.659     
1         0.1335              1.774     
1         0.3684              2.113     
1         0.004982            1.756     
1         0.939               2.637     
1         0.003757            2.148     
1         0.999               1.555     
1         0.002527            -1        
1         0.9985              1.564     
1         0.9995              1.694     
1         0.709               -1        
1         0.9995              1.471     
1         0.007591            1.634     
1         0.0004816           2.008     
1         0.06445             1.681     
1         0.9604              1.649     
1         0.001119            1.3       
1         0.2332              2.646     
1         0.9971              1.61      
1         0.999               1.801     
1         0.9824              1.604     
1         0.999               1.329     
1         0.08667             1.343     
1         0.08899             1.451     
1         0.07166             1.883     
1         0.01694             1.273     
1         0.1085              1.416     
1         0.005993            -1        
1         0.9985              1.573     
1         0.9961              2.709     
1         0.01369             -1        
1         0.0004406           1.46      
1         0.1077              1.427     
1         0.0001807           1.531     
1         0.5244              2.17      
1         0.0004449           1.585     
1         0.009911            1.329     
1         0.9902              1.47      
1         0.9995              1.552     
1         0.02705             1.561     
1         0.02806             1.384     
1         0.0005178           -1        
1         0.9995              1.546     
1         0.9868              2.6       
1         0.007874            1.369     
1         0.005886            1.509     
1         0.001236            1.575     
1         0.0419              1.714     
1         0.01634             2.053     
1         0.9941              1.578     
1         0.00104             -1        
1         0.1997              -1        
1         0.01585             1.614     
1         0.9971              1.561     
1         0.05908             1.352     
1         0.999               1.524     
1         0.3586              1.477     
1         0.0001856           1.559     
1         0.4705              1.408     
1         0.9941              1.951     
1         0.998               1.385     
1         0.8926              1.34      
1         0.01348             1.723     
1         0.08545             2.645     
1         0.002335            1.656     
1         0.1137              1.239     
1         0.2983              1.499     
1         0.005405            1.895     
1         0.0007648           1.653     
1         0.002569            1.502     
1         0.02661             1.487     
1         0.01683             1.524     
1         0.01498             2.322     
1         0.9902              1.563     
1         0.01214             1.54      
1         0.001557            1.631     
1         0.008476            1.437     
1         0.08081             2.725     
1         0.000366            2.23      
1         0.999               1.546     
1         0.999               1.594     
1         0.06909             1.594     
1         0.9995              1.479     
1         0.003994            1.678     
1         0.0004189           -1        
1         0.04208             1.776     
1         0.02585             2.152     
1         0.01617             1.512     
1         0.9995              1.576     
1         0.9995              1.523     
1         0.9985              1.561     
1         0.03305             2.076     
1         0.0004425           -1        
1         0.2764              -1        
1         0.9712              1.577     
1         0.002403            1.645     
1         0.9839              1.341     
1         0.9146              1.789     
1         0.03989             1.625     
1         0.0002646           1.572     
1         0.1104              1.666     
1         0.00068             1.558     
1         0.1464              2.041     
1         0.0009193           2.381     
1         0.01444             2.496     
1         0.9985              1.561     
1         0.03766             1.509     
1         0.09924             -1        
1         0.207               2.941     
1         0.24                1.984     
1         0.008286            1.709     
1         0.2639              -1        
1         0.02402             1.754     
1         0.06027             2.008     
1         0.8853              1.346     
1         0.999               1.291     
1         0.998               1.571     
1         0.332               -1        
1         0.9902              1.847     
1         0.004139            1.655     
1         5.028e-05           1.565     
1         0.9307              1.549     
1         0.0002797           2.191     
1         0.2522              2.398     
1         0.006279            2.006     
1         0.7393              1.882     
1         0.9937              1.356     
1         0.004379            1.381     
1         0.001321            1.391     
1         0.2378              1.327     
1         0.1283              1.846     
1         0.0047              2.092     
1         0.7378              2.811     
1         0.007484            2.041     
1         0.3137              1.539     
1         0.002485            1.468     
1         0.999               1.602     
1         0.0003512           1.742     
1         0.0009146           -1        
1         0.0003295           1.44      
1         0.2115              1.806     
1         0.9995              1.521     
1         0.007858            1.481     
1         0.2231              1.671     
1         0.1394              1.512     
1         0.007439            -1        
1         0.222               2.023     
1         0.9717              1.577     
1         0.9985              1.425     
1         0.9473              -1        
1         0.0006905           2.803     
1         0.9995              1.63      
1         0.002211            2.092     
1         0.02766             2.199     
1         0.01088             1.674     
1         0.02008             1.667     
1         0.001081            1.516     
1         0.877               2.092     
1         0.9766              2.041     
1         0.03473             1.817     
1         0.9995              1.691     
1         0.09991             1.726     
1         0.9995              1.456     
1         0.02066             1.661     
1         0.0498              2.291     
1         0.938               2.59      
