index     maxhbbscore         N3B1      
1         0.2605              1.494     
1         0.5835              1.553     
1         0.9995              1.343     
1         0.9702              1.44      
1         0.02528             1.504     
1         0.002522            2.092     
1         0.0007024           1.232     
1         0.9985              1.742     
1         0.009132            1.407     
1         0.9995              1.498     
1         0.9995              1.759     
1         0.8306              1.427     
1         0.0003829           1.479     
1         0.9976              1.642     
1         0.9995              1.502     
1         0.0001836           1.518     
1         0.999               2.902     
1         0.007641            1.34      
1         0.9995              2.363     
1         0.02379             -1        
1         0.003983            -1        
1         0.8521              1.845     
1         0.004448            1.62      
1         0.02246             1.349     
1         0.004131            2.428     
1         0.9995              1.528     
1         0.9971              2.359     
1         0.9971              1.807     
1         0.1339              1.756     
1         0.0008969           1.893     
1         0.01097             -1        
1         0.999               1.554     
1         0.008698            1.908     
1         0.001059            1.485     
1         0.0001361           1.552     
1         0.0008621           1.491     
1         0.0007229           1.941     
1         0.9863              1.632     
1         0.06009             1.5       
1         0.8447              2.721     
1         0.9995              1.504     
1         0.9995              2.555     
1         0.9878              1.623     
1         0.999               1.639     
1         0.001961            2.562     
1         0.9971              2.457     
1         0.9629              1.691     
1         0.0001787           -1        
1         0.9707              1.421     
1         0.0004714           1.607     
1         0.9976              1.746     
1         0.02887             -1        
1         0.004345            1.738     
1         0.07117             1.541     
1         0.999               -1        
1         0.9995              1.321     
1         0.9995              1.528     
1         0.7622              1.62      
1         0.1576              2.688     
1         0.008522            1.749     
1         0.1036              1.538     
1         0.9995              1.582     
1         0.9976              1.428     
1         0.9995              2.145     
1         0.3232              1.496     
1         0.9932              1.112     
1         0.03152             1.311     
1         0.00238             1.521     
1         0.0001441           1.646     
1         0.8076              1.517     
1         0.01002             -1        
1         0.05902             -1        
1         0.999               1.297     
1         7.039e-05           -1        
1         0.001386            1.558     
1         0.9932              1.736     
1         0.5293              -1        
1         0.0001591           1.505     
1         0.9956              1.604     
1         0.04364             1.005     
1         0.001392            1.881     
1         0.5132              2.045     
1         0.003004            1.575     
1         0.0006385           2.121     
1         0.001235            1.547     
1         0.03958             -1        
1         0.008507            1.672     
1         0.9995              1.796     
1         0.999               1.561     
1         0.001379            1.63      
1         0.001508            1.52      
1         0.004665            -1        
1         0.978               1.612     
1         0.9966              -1        
1         0.00272             1.911     
1         0.6211              1.58      
1         0.06415             1.237     
1         0.01215             -1        
1         0.01614             1.539     
1         0.3955              1.925     
1         0.981               1.398     
1         0.1283              -1        
1         0.2057              1.591     
1         0.0005088           1.743     
1         0.999               1.536     
1         0.007652            -1        
1         0.0001285           -1        
1         0.0007567           -1        
1         0.9995              1.803     
1         0.998               1.641     
1         0.4954              1.453     
1         0.0002694           1.714     
1         0.003733            1.888     
1         0.9985              2.549     
1         0.000628            1.569     
1         0.001918            1.646     
1         0.5635              1.501     
1         0.9731              1.946     
1         0.0004544           1.153     
1         0.999               1.409     
1         0.9946              1.404     
1         0.0003295           2.521     
1         0.9976              2.02      
1         0.0553              1.577     
1         9.96e-05            2.061     
1         0.002163            -1        
1         0.8086              1.355     
1         0.9448              1.648     
1         0.005928            -1        
1         0.2072              1.424     
1         0.02039             1.384     
1         0.05911             1.456     
1         0.9995              1.717     
1         0.002808            -1        
1         0.001762            1.795     
1         8.303e-05           -1        
1         0.03891             2.398     
1         0.9404              1.402     
1         0.8647              1.493     
1         0.00112             1.543     
1         0.2499              1.907     
1         0.9937              1.462     
1         0.9971              1.673     
1         0.003651            1.663     
1         0.9487              1.324     
1         0.8027              1.39      
1         0.001221            -1        
1         0.005089            2.564     
1         0.9961              1.476     
1         0.9922              2.049     
1         0.9995              1.871     
1         0.003986            1.444     
1         0.5908              -1        
1         0.7959              2.385     
1         0.0006385           1.348     
1         0.006088            1.399     
1         0.001742            1.643     
1         0.09052             1.429     
1         0.9819              1.629     
1         0.001347            1.737     
1         0.09302             1.689     
1         0.9941              1.497     
1         0.00367             1.473     
1         0.002485            1.612     
1         0.0004163           1.458     
1         0.9927              1.876     
1         0.998               1.576     
1         0.6855              2.244     
1         0.9941              1.419     
1         0.9995              1.787     
1         0.5464              1.607     
1         0.998               1.469     
1         6.837e-05           1.28      
1         0.4785              -1        
1         0.03207             1.813     
1         0.9976              -1        
1         0.9995              1.599     
1         0.9995              1.584     
1         0.0006299           1.342     
1         0.2144              -1        
1         0.0004089           1.389     
1         0.0005674           -1        
1         0.9995              1.925     
1         0.08807             1.388     
1         0.001383            1.786     
1         0.0005007           -1        
1         0.731               -1        
1         0.9961              1.868     
1         0.02921             1.613     
1         0.0005717           1.458     
1         0.8135              1.737     
1         0.9644              2.496     
1         0.002394            1.549     
1         0.02043             2.211     
1         0.999               -1        
1         0.002304            2.189     
1         0.0003641           -1        
1         0.002113            1.527     
1         0.1091              1.358     
1         0.0003147           2.285     
1         0.395               1.418     
1         0.9985              2.5       
1         0.1197              1.487     
1         0.999               1.624     
1         0.002449            -1        
1         0.9922              1.822     
1         0.003107            -1        
1         0.004814            1.407     
1         0.000423            1.51      
1         0.01608             1.808     
1         0.0006571           1.598     
1         0.0004404           2.27      
1         0.4028              2.047     
1         0.9995              1.51      
1         0.1313              1.443     
1         0.2013              1.568     
1         0.002865            2.238     
1         0.999               -1        
1         0.002136            1.466     
1         0.7705              1.61      
1         0.9219              1.509     
1         0.002552            1.564     
1         0.9863              1.883     
1         0.006138            -1        
1         0.01128             1.585     
1         0.9995              1.667     
1         0.0002513           1.462     
1         0.5874              2.205     
1         0.08301             1.738     
1         0.999               1.547     
1         0.8979              -1        
1         0.9995              1.722     
1         0.1599              1.465     
1         0.001054            1.894     
1         0.999               1.515     
1         0.2073              2.264     
1         0.004951            1.446     
