index     maxhbbscore         N3B1      
1         0.1974              1.539     
1         0.9922              1.503     
1         0.001656            1.309     
1         0.9971              1.579     
1         0.998               1.724     
1         0.01009             1.777     
1         0.3154              1.708     
1         0.8037              1.558     
1         0.004242            1.367     
1         0.0009899           -1        
1         0.0006514           1.591     
1         4.625e-05           1.638     
1         0.9951              2.639     
1         0.9966              1.729     
1         0.01031             1.475     
1         0.01261             1.563     
1         0.001331            -1        
1         0.261               2.027     
1         0.0004508           2.023     
1         0.9468              1.663     
1         0.0006628           -1        
1         0.9995              1.524     
1         0.01533             1.594     
1         0.9351              2.154     
1         0.001386            2.141     
1         0.0002061           1.958     
1         0.009407            1.394     
1         0.0007682           1.426     
1         0.001961            2.826     
1         0.01901             1.546     
1         0.9541              2.039     
1         0.9995              1.557     
1         0.001791            1.482     
1         0.06247             1.64      
1         0.9575              1.63      
1         0.04361             -1        
1         0.7969              1.334     
1         0.0001968           1.353     
1         0.0004821           1.58      
1         0.01744             1.712     
1         0.2255              1.54      
1         0.7832              -1        
1         0.998               2.043     
1         0.9863              1.592     
1         0.4512              1.722     
1         0.9976              1.441     
1         0.9995              1.356     
1         0.9912              1.815     
1         0.02264             1.294     
1         0.02592             2.066     
1         0.000437            1.449     
1         0.9976              1.911     
1         0.8511              1.284     
1         0.001751            1.451     
1         0.998               2.557     
1         0.002609            1.395     
1         0.001049            1.481     
1         0.07391             -1        
1         0.00135             2.02      
1         0.0009604           1.56      
1         0.9341              1.993     
1         2.304e-05           2.361     
1         0.0002968           -1        
1         0.9351              1.702     
1         0.08362             1.944     
1         0.9658              1.635     
1         0.9976              1.601     
1         0.000741            -1        
1         0.04626             1.583     
1         0.02583             1.494     
1         0.004032            1.512     
1         0.9985              1.671     
1         0.03183             2.322     
1         0.9863              1.634     
1         0.0001215           1.485     
1         0.01268             -1        
1         0.003572            1.78      
1         0.9995              1.524     
1         0.01712             1.295     
1         0.1746              1.474     
1         0.9995              1.514     
1         0.1177              1.668     
1         0.999               1.478     
1         0.000782            1.559     
1         0.009102            2.047     
1         0.3623              1.413     
1         0.9473              1.785     
1         0.9565              1.727     
1         0.03635             1.434     
1         0.03955             1.508     
1         0.999               1.698     
1         0.6196              1.24      
1         0.001554            1.603     
1         0.9927              1.338     
1         0.9961              1.494     
1         0.3857              1.284     
1         0.6533              2.301     
1         0.3921              -1        
1         0.0001889           2.043     
1         0.06848             1.573     
1         0.999               1.337     
1         0.002022            -1        
1         0.9561              1.758     
1         0.1087              -1        
1         0.999               1.644     
1         0.2419              1.483     
1         0.0343              1.27      
1         0.8081              1.576     
1         0.03128             1.312     
1         0.998               1.396     
1         0.1736              -1        
1         0.8745              2.434     
1         0.8115              1.323     
1         7.051e-05           1.406     
1         6.431e-05           1.192     
1         0.9995              1.479     
1         0.08893             1.367     
1         0.9736              1.313     
1         0.4004              1.538     
1         0.001328            1.46      
1         0.05283             1.552     
1         0.9995              1.492     
1         0.9946              1.642     
1         0.9561              1.308     
1         0.005421            1.501     
