index     maxhbbscore         N3B1      
1         0.06531             1.556     
1         0.006126            1.684     
1         0.0007215           1.314     
1         0.005829            1.779     
1         0.00853             2.229     
1         0.4863              -1        
1         0.9995              1.541     
1         0.6665              -1        
1         0.4065              1.988     
1         0.1414              1.4       
1         0.9868              1.715     
1         0.00333             1.599     
1         0.001677            1.529     
1         0.03329             1.456     
1         0.9971              1.596     
1         0.1622              1.498     
1         0.02098             1.662     
1         0.9995              1.529     
1         0.01188             3.258     
1         0.008926            1.651     
1         0.01773             1.387     
1         0.002626            1.923     
1         0.1123              1.698     
1         0.0006113           1.566     
1         0.7456              1.425     
1         0.9844              1.295     
1         0.01868             -1        
1         0.999               1.609     
1         0.006207            2.404     
1         0.0733              1.796     
1         0.001916            1.594     
1         0.7764              1.622     
1         0.8677              1.29      
1         0.01669             2.215     
1         0.01604             -1        
1         0.00104             1.52      
1         0.9995              1.845     
1         0.979               1.808     
1         0.001909            -1        
1         0.2056              1.531     
1         0.0002718           2.252     
1         0.999               1.544     
1         0.02103             1.375     
1         0.0003653           -1        
1         0.9409              1.299     
1         0.7998              2.326     
1         0.9976              1.597     
1         0.0003624           1.578     
1         0.7812              -1        
1         0.9995              1.269     
1         0.005302            1.653     
1         0.1759              2.113     
1         0.7935              1.594     
1         0.01077             2.561     
1         0.000658            1.603     
1         0.002972            1.707     
1         0.000577            1.642     
1         0.5347              1.622     
1         0.3262              1.563     
1         0.9995              2.008     
1         0.9976              1.478     
1         0.1206              1.384     
1         0.1064              1.475     
1         0.0006442           2.781     
1         0.9766              1.834     
1         0.9995              1.733     
1         0.1141              1.579     
1         0.0001394           1.519     
1         0.834               1.321     
1         0.998               1.752     
1         0.9995              1.689     
1         0.001592            1.639     
1         0.001158            2.148     
1         0.0004158           1.481     
1         0.03348             -1        
1         0.3789              1.741     
1         0.001517            1.853     
1         0.9976              1.858     
1         0.06311             1.431     
1         4.351e-05           1.753     
1         0.009026            2.342     
1         0.06415             1.989     
1         0.006878            1.921     
1         0.0001076           1.508     
1         0.002497            2.252     
1         0.02359             1.598     
1         0.002743            -1        
1         0.008011            2.141     
1         0.005508            1.427     
1         0.003658            -1        
1         0.9639              2.02      
1         0.05728             1.416     
1         0.3074              1.545     
1         0.9995              2         
1         0.9961              2.168     
1         6.872e-05           1.704     
1         0.9844              1.557     
1         0.873               1.855     
1         0.8398              1.573     
1         0.02232             1.384     
1         0.999               1.469     
1         0.002998            1.741     
1         0.9922              2.074     
1         0.002069            1.535     
1         0.0006247           1.304     
1         0.9995              1.495     
1         0.15                1.406     
1         0.0003731           1.389     
1         0.003555            1.57      
1         0.001786            1.795     
1         0.1974              1.484     
1         0.01628             1.859     
1         0.999               1.587     
1         0.8374              2.057     
1         0.0001534           1.553     
