index     maxhbbscore         N3B1      
1         0.9863              1.619     
1         0.0003409           1.777     
1         0.646               -1        
1         0.448               -1        
1         0.009956            2.17      
1         0.9644              -1        
1         0.01177             1.362     
1         0.998               2.146     
1         0.01097             1.218     
1         0.9907              1.777     
1         0.03668             1.372     
1         0.06384             1.547     
1         0.9995              1.715     
1         0.1053              1.648     
1         0.004887            1.749     
1         0.007339            1.68      
1         0.001322            1.452     
1         0.9561              1.483     
1         0.895               1.61      
1         0.09619             1.314     
1         0.98                1.649     
1         0.005817            -1        
1         0.004951            -1        
1         0.7266              1.066     
1         0.9927              1.938     
1         0.04337             1.396     
1         0.9995              1.473     
1         0.9736              1.387     
1         0.9985              1.913     
1         0.4624              1.507     
1         0.8262              1.595     
1         0.002085            1.547     
1         0.8838              2.738     
1         0.9985              3.23      
1         0.9927              1.644     
1         0.002813            2.357     
1         0.05518             1.523     
1         0.00281             1.931     
1         0.8569              1.529     
1         0.01605             2.635     
1         0.9995              2.861     
1         0.9595              1.571     
1         0.999               1.761     
1         0.007942            0.8486    
1         0.4009              1.511     
1         0.02924             1.357     
1         0.301               1.61      
1         0.002211            2.852     
1         0.9985              2.004     
1         6.992e-05           1.74      
1         0.0007205           1.572     
1         0.004749            2.709     
1         0.9995              1.7       
1         0.9976              1.446     
1         0.01483             1.316     
1         0.004936            1.548     
1         0.9092              1.718     
1         0.00589             1.63      
1         0.2903              1.536     
1         0.003328            1.575     
1         0.3154              -1        
1         0.0001869           2.361     
1         0.002413            1.896     
1         0.9951              1.669     
1         0.999               2.066     
1         0.0001202           1.292     
1         0.002413            1.292     
1         0.002783            1.776     
1         0.1163              1.809     
1         0.002192            1.51      
1         0.4194              1.555     
1         0.0001912           2.045     
1         0.9971              1.516     
1         0.2791              -1        
1         0.7998              1.587     
1         0.7783              1.572     
1         0.0007639           1.705     
1         0.04373             1.199     
1         0.001738            2.078     
1         0.5811              1.485     
1         0.9985              2.707     
1         0.9907              1.526     
1         0.1973              -1        
1         0.009453            1.34      
1         0.001513            1.365     
1         0.0001131           1.968     
1         0.1705              1.406     
1         0.9668              -1        
1         0.916               1.78      
1         0.4944              1.755     
