index     maxhbbscore         N3B1      
1         0.001452            1.397     
1         0.9624              1.633     
1         0.009262            1.437     
1         0.8696              -1        
1         0.1895              1.597     
1         0.9995              1.47      
1         0.8677              1.654     
1         0.0008502           1.293     
1         0.1141              2.217     
1         0.999               1.433     
1         0.004234            1.699     
1         0.0003033           1.398     
1         0.9673              1.53      
1         0.4482              -1        
1         0.001458            1.979     
1         0.9966              1.91      
1         0.001357            1.461     
1         0.0766              -1        
1         0.9839              1.914     
1         0.001322            1.837     
1         0.0008316           -1        
1         0.009941            1.508     
1         0.2771              1.948     
1         0.9565              1.07      
1         0.06464             1.468     
1         0.009552            -1        
1         0.007942            -1        
1         0.1421              1.766     
1         0.8262              1.371     
1         0.8398              1.38      
1         0.9624              1.991     
1         0.05109             1.695     
1         0.007767            1.954     
1         0.0001744           1.48      
1         0.999               1.859     
1         0.9766              2.504     
1         0.5957              1.48      
1         0.00153             1.331     
1         0.004196            -1        
1         0.07928             1.62      
1         0.9771              1.512     
1         0.001733            1.588     
1         0.03802             -1        
1         7.349e-05           2.037     
1         0.978               1.85      
1         0.001289            1.8       
1         0.005234            -1        
1         0.02155             1.768     
1         0.9888              1.382     
1         0.999               1.672     
1         0.00106             1.774     
1         0.9829              1.929     
1         0.001534            2.881     
1         0.9878              1.746     
1         0.0001131           1.282     
1         0.9775              1.507     
1         0.7725              -1        
1         0.1112              1.442     
1         6.562e-05           -1        
1         0.009804            1.551     
1         0.3352              1.535     
1         0.02582             1.504     
1         0.998               1.539     
1         0.01013             1.354     
1         0.5474              1.818     
1         0.7339              1.75      
1         0.8789              1.467     
1         0.2544              1.849     
1         0.9966              2.908     
1         0.999               2.02      
1         0.9966              1.654     
1         0.000865            1.483     
1         0.9937              1.1       
1         0.0146              -1        
1         0.812               1.411     
1         0.999               1.545     
1         0.03775             1.349     
1         0.01438             1.9       
1         0.02139             2.598     
1         0.01419             1.375     
1         0.007523            1.533     
1         0.02892             -1        
1         1.073e-05           1.426     
1         0.3074              1.509     
1         0.07837             1.395     
1         0.01302             1.686     
1         0.1246              1.631     
1         0.3875              1.187     
1         0.08575             1.695     
1         0.0006361           1.743     
1         0.06982             1.338     
1         0.9966              -1        
1         0.9995              1.632     
1         0.06323             1.521     
1         0.01012             -1        
1         0.2849              1.5       
1         2.138e-05           1.6       
1         0.005135            1.657     
1         0.002924            1.533     
1         0.9893              1.524     
1         0.02789             1.526     
1         0.9951              1.821     
1         0.2469              1.659     
1         0.000617            1.547     
1         0.5918              1.64      
1         0.0007887           1.704     
1         0.4771              -1        
1         0.9985              1.518     
1         0.998               2.426     
1         0.0004697           1.506     
1         0.1783              -1        
1         0.02708             1.626     
1         0.999               2.504     
1         0.002714            1.775     
1         0.7632              -1        
1         0.9927              2.006     
1         0.0957              -1        
1         0.9614              1.7       
1         0.9995              1.313     
1         0.4307              1.592     
1         0.8916              1.473     
1         0.9995              1.465     
1         0.01958             2.24      
1         0.1473              1.378     
1         0.0008049           1.26      
1         0.3                 -1        
1         0.9961              1.617     
1         0.6079              1.517     
1         0.01498             1.579     
1         0.01166             1.556     
1         0.9946              1.962     
1         0.9609              2.094     
1         0.1566              1.312     
1         0.9629              1.704     
1         0.001344            1.427     
1         0.6914              1.221     
1         0.8345              -1        
1         0.1885              2.035     
1         0.9316              2.209     
1         0.9365              1.006     
1         0.9946              1.389     
1         0.9976              -1        
1         0.0003152           1.876     
1         0.9941              1.676     
1         0.001522            2.24      
1         0.9971              1.557     
1         0.7212              1.492     
1         0.001034            2.275     
1         0.5205              1.353     
1         0.9966              1.37      
1         0.0007787           1.867     
1         0.003101            -1        
1         0.9995              1.507     
1         0.1036              1.346     
1         0.9912              1.827     
1         1.555e-07           1.423     
1         0.9331              1.547     
1         0.9966              1.551     
1         0.998               1.454     
1         0.003536            1.215     
1         0.003559            1.522     
1         0.01016             1.847     
1         0.9995              1.79      
1         0.9995              1.415     
1         0.06622             1.728     
1         0.01067             -1        
1         0.0008326           1.525     
1         0.002344            2.646     
1         0.008713            1.516     
1         0.9106              1.483     
1         0.002512            1.063     
1         0.004219            1.711     
1         0.9858              1.922     
1         0.001083            2.967     
1         0.5347              1.867     
1         0.061               2.395     
1         0.0003135           2.139     
1         0.02704             1.536     
1         0.002842            1.61      
1         0.208               2.633     
1         0.7988              1.691     
1         0.7915              2.004     
1         0.1798              1.479     
1         0.7358              1.312     
1         0.0001433           1.569     
1         0.07306             1.418     
1         0.6548              1.695     
1         0.9907              2.178     
1         0.7544              1.954     
1         0.03479             1.633     
1         0.003019            2.898     
1         0.9966              1.773     
1         0.9214              1.508     
1         0.01013             1.62      
1         0.9844              1.463     
1         0.9858              1.503     
1         0.9946              2.166     
1         0.005703            1.643     
1         0.9185              2.553     
1         0.000792            1.704     
1         0.312               1.708     
1         0.02409             1.801     
1         0.1785              1.424     
1         0.9932              -1        
1         0.0007191           1.753     
1         8.535e-05           2.965     
