index     maxhbbscore         N3B1      
1         0.0004327           2.82      
1         0.9414              1.636     
1         0.998               1.583     
1         0.3545              1.503     
1         0.07343             -1        
1         0.001559            1.766     
1         0.4951              -1        
1         0.999               1.894     
1         0.002058            1.087     
1         0.0004873           1.275     
1         0.0005584           1.486     
1         0.00379             -1        
1         0.03098             -1        
1         0.9897              1.68      
1         0.9995              2.006     
1         0.002106            1.3       
1         0.002106            1.266     
1         0.9995              1.761     
1         0.0007453           1.77      
1         0.1764              1.443     
1         0.8652              -1        
1         0.004574            1.427     
1         0.01098             -1        
1         0.006702            1.378     
1         0.006351            1.475     
1         0.0003815           1.557     
1         0.002678            -1        
1         0.4146              1.556     
1         0.01692             1.882     
1         0.6738              1.694     
1         0.002241            -1        
1         0.7148              2.164     
1         0.001261            -1        
1         0.7588              1.358     
1         0.001699            1.529     
1         0.03424             1.393     
1         0.3237              -1        
1         0.00231             -1        
1         0.9985              1.771     
1         0.999               -1        
1         0.9888              2.615     
1         6.89e-05            2.896     
1         0.007076            1.555     
1         0.004467            1.427     
1         0.1198              -1        
1         0.999               1.576     
1         3.433e-05           1.532     
1         0.001116            -1        
1         0.04068             1.377     
1         0.999               1.346     
1         0.6074              1.963     
1         0.9937              1.365     
1         0.9829              1.481     
1         0.001786            -1        
1         0.007679            1.447     
1         0.000514            2.279     
1         0.06732             -1        
1         0.8345              0.98      
1         0.1074              1.398     
1         0.9902              1.617     
1         0.00071             -1        
1         0.07526             1.669     
1         0.0004714           1.512     
1         0.01157             1.526     
1         0.9492              1.36      
1         0.01352             1.516     
1         0.7251              1.738     
1         0.001865            1.652     
1         0.000113            1.602     
1         0.09668             1.44      
1         0.0001633           2.336     
1         0.2949              1.545     
1         0.000468            1.592     
1         0.2134              -1        
1         0.03714             1.333     
1         0.998               1.175     
1         0.9976              1.572     
1         0.0003753           1.482     
1         0.002506            2.707     
1         0.04578             -1        
1         0.000277            1.491     
1         0.9995              2.268     
1         0.9995              -1        
1         0.4429              -1        
1         0.9985              1.446     
1         0.1819              2.717     
1         0.9771              2.605     
1         0.998               1.735     
1         0.9956              -1        
1         0.001209            1.972     
1         0.9849              2.287     
1         0.9019              1.451     
1         0.9995              1.568     
1         0.999               1.984     
1         0.999               1.472     
1         0.0003207           2.053     
1         0.9976              1.539     
1         0.01169             1.812     
1         0.9985              1.105     
1         0.003881            -1        
1         0.01744             2.898     
1         0.1478              1.619     
1         0.01584             -1        
1         9.507e-05           1.729     
1         0.003107            1.562     
1         0.4429              1.955     
1         0.1328              1.82      
1         0.002316            -1        
1         0.8848              1.687     
1         0.5444              2.951     
1         0.04022             1.6       
1         0.0006485           2.109     
1         0.02785             1.907     
1         0.161               1.548     
1         0.002081            2.34      
1         0.0001935           1.576     
1         0.9976              1.88      
1         0.2067              1.841     
1         0.005016            1.824     
1         0.07819             1.503     
1         0.9995              1.954     
1         0.02686             1.583     
1         0.2433              -1        
1         0.07477             1.484     
1         0.9854              1.759     
1         0.9995              1.592     
1         0.9556              1.77      
1         0.06091             1.872     
1         0.004009            1.477     
1         0.001209            1.576     
1         0.01001             1.243     
1         0.3401              1.724     
1         0.7017              1.398     
1         0.9937              1.372     
1         0.004471            2.412     
1         0.999               -1        
1         0.9985              1.292     
1         0.006187            1.444     
1         0.01582             -1        
1         0.01033             2.6       
1         0.0006018           1.331     
1         0.999               1.557     
1         0.07739             1.417     
1         0.5996              1.625     
1         0.0003719           1.422     
1         0.9893              -1        
1         0.001846            1.892     
1         0.03595             1.365     
