index     maxhbbscore         N3B1      
1         0.9966              1.437     
1         0.01929             -1        
1         0.9834              1.864     
1         0.002913            4.074     
1         0.9995              2.324     
1         0.2263              2.049     
1         0.9819              2.154     
1         0.0007114           1.537     
1         0.2423              -1        
1         0.7793              1.814     
1         0.003786            1.89      
1         0.003506            1.385     
1         0.01595             1.426     
1         0.03842             1.462     
1         0.4231              1.505     
1         0.8496              1.64      
1         0.04559             1.028     
1         0.001543            1.589     
1         0.998               1.644     
1         0.001251            1.385     
1         0.09778             1.617     
1         0.9966              1.344     
1         0.01556             1.588     
1         0.9873              1.593     
1         6.557e-05           1.424     
1         0.01492             3.137     
1         0.9883              2.029     
1         0.2258              2.322     
1         0.00252             1.566     
1         0.0006156           1.565     
1         0.999               2.316     
1         0.9976              1.125     
1         0.9985              1.579     
1         0.3599              1.322     
1         0.04666             3.025     
1         0.0001477           -1        
1         0.01878             1.729     
1         0.06635             1.334     
1         0.04114             1.769     
1         0.02286             1.891     
1         0.002359            1.734     
1         0.9995              1.377     
1         0.96                1.651     
1         0.2708              1.3       
1         0.008408            1.375     
1         0.9966              1.641     
1         0.00494             1.679     
1         0.9985              2.119     
1         0.9775              -1        
1         0.8965              1.53      
1         0.9966              1.589     
1         0.2284              1.609     
1         0.9199              1.744     
1         6.86e-05            1.803     
1         0.9858              1.165     
1         0.0001625           1.536     
1         0.05005             1.371     
1         0.3958              1.474     
1         0.9995              1.595     
1         0.0002494           1.646     
1         0.6553              1.279     
1         0.3271              1.553     
1         0.009209            -1        
1         0.8843              1.524     
1         0.01915             1.572     
1         0.9863              1.503     
1         0.8267              1.544     
1         0.7065              -1        
1         0.9775              1.497     
1         0.0007787           2.332     
1         0.3203              1.378     
1         0.999               1.55      
1         0.6157              1.385     
1         0.0002785           2.008     
1         0.06287             2.195     
1         0.2939              1.817     
1         0.0003347           1.367     
1         0.1919              1.538     
1         0.001022            2.826     
1         0.001051            1.38      
1         0.9893              1.431     
1         0.9697              1.802     
1         0.7959              1.521     
1         0.8325              1.673     
1         0.9482              1.566     
1         0.9966              1.592     
1         0.0001298           1.52      
1         0.9995              1.452     
1         0.9946              1.104     
1         0.006611            -1        
1         0.0007124           1.544     
1         0.9922              1.727     
1         0.999               1.557     
1         0.002666            1.603     
1         0.00565             1.48      
1         0.09186             2.086     
1         0.004982            1.699     
1         0.04623             1.591     
1         0.01081             -1        
1         0.9971              2.006     
1         0.001569            -1        
1         0.9551              2.256     
1         0.9585              1.637     
1         0.9976              1.669     
1         0.02664             1.634     
1         0.0007777           1.67      
1         0.1188              1.662     
1         0.002371            2.148     
1         0.02049             1.394     
1         0.008957            1.502     
1         0.1615              2.156     
1         0.9912              2.025     
1         0.01186             -1        
1         0.1482              1.83      
1         0.005878            1.186     
1         0.3621              1.271     
1         0.9995              1.547     
1         0.09766             1.803     
1         0.9995              1.449     
1         0.06174             1.739     
1         0.7949              1.403     
1         0.00146             1.574     
1         0.001146            -1        
1         0.7778              2.025     
1         0.1031              1.85      
1         0.7188              1.374     
1         0.0002775           1.615     
1         0.00363             1.443     
1         0.9712              -1        
1         0.9014              -1        
1         0.101               1.499     
1         0.001943            1.551     
1         0.002378            1.288     
1         0.00449             1.648     
1         0.0005565           1.511     
1         0.9966              -1        
1         0.02029             2.279     
1         0.0001676           1.496     
1         0.4009              1.786     
1         0.02931             1.573     
1         0.9878              1.5       
1         0.01511             1.867     
1         0.01202             2.328     
1         0.113               1.644     
1         0.9946              1.649     
1         0.06384             1.426     
1         0.04138             1.897     
1         0.05588             -1        
1         0.5376              2.34      
