index     maxhbbscore         N3B1      
1         0.9941              1.647     
1         0.9966              1.621     
1         0.3652              1.877     
1         0.001708            0.8926    
1         0.7798              1.519     
1         0.003416            2.404     
1         0.0007753           1.405     
1         0.0007539           -1        
1         0.9971              1.511     
1         0.1335              1.531     
1         0.004288            1.646     
1         0.2656              1.467     
1         0.9971              1.639     
1         0.001225            1.443     
1         0.2375              1.512     
1         0.1223              1.508     
1         0.00118             1.948     
1         0.2756              3.037     
1         0.004223            1.91      
1         0.998               1.948     
1         0.001066            1.571     
1         0.8726              1.749     
1         0.01151             1.916     
1         0.9053              -1        
1         0.0008326           1.292     
1         0.003893            1.411     
1         0.4321              1.817     
1         9.102e-05           2.441     
1         0.008133            1.461     
1         0.9985              1.729     
1         0.9961              2.807     
1         0.000298            1.433     
1         0.999               1.571     
1         0.03412             1.987     
1         0.1108              1.271     
1         0.0001918           1.576     
1         5.051e-05           2.234     
1         0.002415            -1        
1         0.005718            1.449     
1         0.9722              2.229     
1         0.0003278           2.475     
1         0.005695            1.499     
1         0.8745              1.89      
1         0.9995              1.619     
1         0.009064            1.253     
1         0.3433              1.521     
1         0.9966              2.02      
1         0.98                1.866     
1         0.9976              1.598     
1         0.0002773           1.753     
1         0.998               1.776     
1         0.09418             1.56      
1         0.001054            1.753     
1         0.999               2.479     
1         0.0007057           1.478     
1         0.0007534           1.736     
1         0.01257             -1        
1         0.004623            1.497     
1         0.9995              1.583     
1         0.03128             2.277     
1         0.9917              1.576     
1         0.9995              1.357     
1         0.9985              1.538     
1         0.004295            1.478     
1         0.9712              2.215     
1         0.01144             1.534     
1         0.9976              1.697     
1         0.9971              2.047     
1         0.008606            1.478     
1         0.01556             1.435     
1         0.1774              1.498     
1         0.08636             1.414     
1         0.0004113           1.461     
1         0.999               1.489     
1         0.02339             1.579     
1         0.0006924           1.629     
1         0.004482            1.556     
1         0.6055              1.611     
1         0.01264             1.498     
1         0.9863              1.36      
1         0.9824              1.547     
1         0.1539              1.297     
1         0.9731              1.418     
1         0.01129             1.63      
1         0.001914            1.587     
1         0.999               1.517     
1         0.01009             1.564     
1         0.9951              1.63      
1         0.0001736           1.45      
1         0.01289             1.692     
1         0.07812             1.321     
1         0.9897              1.979     
1         0.02208             1.842     
1         0.4351              1.841     
1         0.01845             -1        
1         0.03079             1.518     
1         0.01476             1.227     
1         0.01321             1.294     
1         0.999               1.527     
1         0.001762            1.582     
1         0.007507            -1        
1         0.002594            2.16      
1         0.04211             1.591     
1         0.9995              1.404     
1         0.001151            1.577     
1         0.9985              1.78      
1         0.999               2.197     
1         0.09705             2.49      
1         0.8335              1.456     
1         0.04117             1.808     
1         0.01369             1.631     
1         0.01573             1.792     
1         0.0009613           1.699     
1         0.02032             1.437     
1         0.02213             1.55      
1         0.4929              1.354     
1         0.9946              1.472     
1         0.0007024           0.6182    
1         0.003069            1.544     
1         0.001933            1.388     
1         0.006325            1.844     
1         0.9995              1.619     
1         0.005463            1.521     
1         0.4729              1.399     
1         0.09015             1.541     
1         0.1067              2.156     
1         0.1932              1.603     
1         0.2263              1.449     
1         0.9888              1.566     
1         1.532e-05           1.606     
1         0.005619            -1        
1         0.7642              1.483     
1         0.1951              1.447     
1         0.01328             2.086     
1         0.00113             -1        
1         0.0014              1.899     
1         0.1449              1.288     
1         0.1879              -1        
1         0.0001099           1.496     
1         0.004742            1.511     
1         0.007504            -1        
1         0.05603             -1        
1         0.0009551           1.567     
1         0.8633              1.436     
1         0.0003116           1.361     
1         0.9995              1.727     
1         0.0397              -1        
1         0.9863              1.669     
1         0.2825              -1        
1         0.05533             1.501     
1         0.2079              1.555     
1         0.02371             1.371     
1         0.9854              1.41      
1         0.00191             1.591     
1         0.1129              1.836     
1         0.998               1.61      
1         0.11                -1        
1         0.9829              2.229     
1         0.2832              1.56      
1         0.003847            1.603     
1         0.001705            1.397     
1         0.0005741           1.537     
1         0.9907              1.976     
1         0.2196              1.547     
1         0.004288            -1        
1         0.0004175           1.419     
1         0.0004759           1.438     
1         0.0005155           2.002     
1         0.00491             1.872     
1         0.01646             1.447     
1         0.004379            1.534     
1         0.006248            1.47      
1         0.8716              1.424     
1         0.01692             1.455     
1         0.5581              2.309     
1         0.519               1.28      
1         0.1512              1.663     
1         0.999               1.648     
1         0.003012            1.715     
1         9.972e-05           1.751     
1         0.009384            1.367     
1         0.9058              1.334     
1         0.0001039           1.467     
1         0.9438              1.403     
1         0.0769              2.311     
1         0.009392            1.501     
1         0.999               1.883     
1         0.009384            1.003     
1         0.999               1.64      
1         0.3335              1.561     
1         0.9971              1.535     
1         0.004444            -1        
1         0.9985              1.771     
1         0.9941              2.227     
1         0.1066              -1        
1         0.06946             1.785     
1         0.06268             1.81      
1         0.002739            1.998     
1         0.999               2.02      
1         0.9204              1.7       
1         0.05927             1.333     
1         0.002182            1.494     
1         0.6699              1.602     
1         0.5522              1.581     
1         0.7964              1.421     
1         0.001019            2.373     
1         0.2214              -1        
1         0.132               1.631     
1         0.9995              -1        
1         0.06168             1.568     
1         0.0001702           1.938     
1         0.0188              1.39      
1         0.008133            -1        
1         0.005669            1.536     
1         0.9985              1.492     
1         0.9976              1.476     
1         0.07648             1.389     
1         0.999               1.518     
1         0.09821             1.57      
1         0.9912              2.016     
1         0.9902              1.508     
1         0.006409            2.594     
1         0.01945             1.919     
1         0.00119             -1        
1         0.0001063           2.053     
1         0.999               2.303     
1         0.05356             1.523     
1         0.002153            1.498     
1         0.3628              1.524     
1         0.1731              1.525     
1         0.0005317           1.864     
1         0.000257            1.338     
1         0.6006              1.26      
1         0.0002201           2.502     
1         0.00037             2.373     
1         0.9995              2.354     
1         0.9458              2.189     
1         0.2515              -1        
1         0.9966              1.503     
1         0.04254             1.511     
1         0.9937              1.477     
1         0.00146             1.39      
1         0.001329            1.479     
1         0.9795              1.358     
1         0.001508            1.572     
1         0.9995              1.516     
1         0.00301             -1        
1         0.1274              -1        
1         0.9341              -1        
1         0.9937              1.344     
1         0.9995              1.517     
1         0.9946              1.445     
1         0.999               1.594     
1         0.03809             1.535     
1         0.9502              1.364     
1         0.9673              -1        
1         0.002394            1.992     
1         0.9956              1.513     
1         0.0003767           1.367     
1         0.161               -1        
1         0.645               1.47      
1         0.9966              1.326     
1         0.9863              1.61      
1         0.8413              -1        
