index     maxhbbscore         N3B1      
1         0.0004869           1.53      
1         0.000741            1.835     
1         0.001076            1.848     
1         0.052               2.525     
1         0.9355              1.758     
1         0.9111              1.992     
1         0.9966              1.562     
1         0.01484             -1        
1         0.9961              1.474     
1         0.0003362           -1        
1         0.9976              1.491     
1         0.003719            1.331     
1         0.0009751           2.486     
1         0.001337            1.469     
1         0.9839              1.692     
1         0.0002472           1.531     
1         0.01746             1.723     
1         0.2754              1.506     
1         0.0003545           2.295     
1         0.1216              1.747     
1         0.0005841           1.597     
1         0.04419             1.42      
1         0.3757              1.518     
1         0.999               1.846     
1         0.9907              3.449     
1         0.998               1.872     
1         0.01078             1.627     
1         0.999               1.521     
1         0.9961              1.3       
1         0.8154              1.334     
1         0.007359            -1        
1         0.002153            2.143     
1         0.4658              1.406     
1         0.009163            2.053     
1         0.1884              1.323     
1         0.9937              1.527     
1         0.01994             -1        
1         0.3716              1.31      
1         0.3015              1.487     
1         0.006104            -1        
1         0.9937              -1        
1         0.003805            1.812     
1         0.001933            1.562     
1         0.00134             1.752     
1         0.9985              1.612     
1         0.5859              1.793     
1         0.9985              2.693     
1         0.7871              1.547     
1         0.4888              1.48      
1         0.01306             1.827     
1         0.2747              1.496     
1         0.999               1.838     
1         0.8247              2.709     
1         0.9995              1.49      
1         0.283               1.576     
1         0.9995              1.585     
1         0.9995              1.734     
1         0.0004828           1.917     
1         0.0009851           1.563     
1         0.01616             -1        
1         0.9995              1.343     
1         0.01924             -1        
1         0.005341            2.285     
1         0.0007868           1.742     
1         0.998               1.53      
1         9.71e-05            1.589     
1         0.3357              1.429     
1         0.007359            1.623     
1         0.1343              1.363     
1         0.003109            1.634     
1         0.7671              1.474     
1         0.001129            2.904     
1         0.0002553           2.855     
1         0.9897              1.386     
1         0.9756              2.381     
1         0.005177            2.094     
1         0.004272            2.463     
1         1.237e-05           1.537     
1         0.007504            2.238     
1         0.7603              1.763     
1         0.9917              1.608     
1         0.00106             -1        
1         0.005112            1.627     
1         0.9941              2.121     
1         0.1099              1.441     
1         0.02695             -1        
1         0.001065            1.803     
1         0.9995              1.525     
1         0.9995              1.894     
1         0.9995              1.501     
1         0.01643             1.469     
1         0.1686              1.503     
1         0.001866            -1        
1         0.0636              1.755     
1         0.02809             1.969     
1         0.999               1.576     
1         0.9961              1.697     
1         0.9961              1.782     
1         0.9707              1.329     
1         0.1033              1.633     
1         0.9995              1.979     
1         0.5566              1.438     
1         0.04019             1.377     
1         0.0003278           1.546     
1         0.001556            2.666     
1         3.615e-05           1.778     
1         0.01091             2.73      
1         0.6982              2.574     
1         0.006905            1.585     
1         0.003141            1.496     
1         0.0002419           1.571     
1         8.208e-05           1.497     
1         0.007519            1.517     
1         0.0008078           -1        
1         0.9995              1.829     
1         0.001494            1.563     
1         0.9443              1.457     
1         0.02145             1.665     
1         0.1098              1.395     
1         0.007187            1.994     
1         0.01804             1.388     
1         0.0004375           -1        
1         0.0001459           2.381     
1         0.999               1.723     
1         0.003149            1.058     
1         0.002386            1.697     
1         0.2351              1.568     
1         0.9966              1.928     
1         0.9922              1.58      
1         0.02737             1.864     
1         0.08551             1.775     
1         0.0001295           1.567     
1         0.01171             1.715     
1         0.9819              1.464     
1         5.525e-05           -1        
1         0.001597            1.3       
1         0.1084              1.407     
1         0.0006099           2.273     
1         0.0108              2.111     
1         0.002512            1.612     
1         0.0009642           1.978     
1         0.978               2.223     
1         0.04196             1.58      
1         0.04529             -1        
1         0.1451              1.784     
1         0.001653            2.246     
1         0.02072             1.604     
1         0.9126              1.449     
1         0.005226            2.543     
1         0.01305             1.853     
1         0.9858              2.639     
1         0.009262            -1        
1         0.9995              1.506     
1         0.01048             1.717     
1         0.9995              1.516     
1         0.915               1.463     
1         0.4265              2.111     
1         0.9995              1.588     
1         0.2751              2.984     
1         0.1004              1.482     
1         0.6943              1.37      
1         0.004734            1.541     
1         0.7007              1.758     
1         0.004135            2.035     
1         0.009674            1.768     
1         0.4539              -1        
1         0.002245            2.012     
1         0.9937              1.752     
1         0.01165             1.647     
1         0.03937             1.329     
1         0.3376              1.91      
1         0.007648            1.631     
1         0.9995              1.604     
1         0.0005713           1.656     
1         0.0008602           -1        
1         0.9995              1.469     
1         0.998               1.853     
1         0.408               1.798     
1         0.004013            1.38      
1         0.00201             -1        
1         0.9761              1.495     
1         0.999               1.846     
