index     maxhbbscore         N3B1      
1         0.008148            2.01      
1         0.999               1.41      
1         0.009781            1.31      
1         0.0007677           1.699     
1         0.01927             1.754     
1         0.9995              1.547     
1         0.002998            2.32      
1         0.957               1.828     
1         0.1059              1.324     
1         0.03577             1.31      
1         0.0007815           1.225     
1         0.1102              2.732     
1         0.0008316           1.562     
1         0.05099             1.535     
1         0.035               1.287     
1         0.5566              1.286     
1         0.9976              1.556     
1         0.9976              1.882     
1         0.02603             1.65      
1         0.001621            1.943     
1         0.9971              1.593     
1         0.9995              1.388     
1         0.7358              1.525     
1         0.9971              1.57      
1         0.9946              1.585     
1         5.591e-05           1.642     
1         0.9956              1.11      
1         0.006607            1.352     
1         0.006287            1.332     
1         0.07153             1.344     
1         0.007641            1.508     
1         0.01517             1.608     
1         0.5669              1.329     
1         0.04144             1.993     
1         0.9922              1.537     
1         0.999               1.71      
1         0.9883              2.248     
1         0.0005074           2.061     
1         0.08521             1.452     
1         0.004475            -1        
1         0.00663             1.442     
1         0.9746              2.816     
1         0.5962              1.956     
1         0.999               1.529     
1         0.008141            1.669     
1         0.8071              1.593     
1         0.9995              1.492     
1         0.9941              1.537     
1         0.9976              1.38      
1         0.002382            1.862     
1         0.0003211           1.819     
1         0.4932              1.745     
1         0.007843            2.344     
1         0.003078            1.349     
1         0.01018             1.53      
1         0.01157             -1        
1         0.0008836           1.83      
1         0.9746              1.535     
1         0.0001365           1.574     
1         0.1801              1.267     
1         0.03278             1.425     
1         0.9585              1.928     
1         0.01163             1.335     
1         0.915               1.527     
1         0.0003395           1.498     
1         0.9985              1.562     
1         0.9937              1.545     
1         0.005859            -1        
1         0.03711             1.879     
1         0.9956              1.597     
1         0.9155              1.779     
1         0.01779             1.607     
1         0.1736              1.427     
1         0.8623              1.501     
1         0.999               1.901     
1         0.005947            1.472     
1         0.856               1.743     
1         0.3362              -1        
1         0.03571             1.551     
1         0.9438              1.576     
1         0.9692              1.776     
1         0.0009832           1.467     
1         0.9995              1.573     
1         0.9985              1.363     
1         0.0007281           1.67      
1         0.2488              1.47      
1         0.01656             1.771     
1         0.667               1.977     
1         0.1362              2.068     
1         0.7788              1.505     
1         0.01695             -1        
1         0.003567            2.072     
1         0.3689              1.244     
1         0.3789              1.995     
1         0.2478              1.632     
1         0.9995              1.448     
1         0.9995              2.342     
1         0.0005479           -1        
1         0.007942            1.684     
1         0.01377             3.002     
1         0.000699            2.461     
1         0.01729             -1        
1         0.001614            1.363     
1         0.9507              -1        
1         0.0008211           1.57      
1         0.9976              2.59      
1         0.01151             1.954     
1         0.001322            1.914     
1         0.01261             2.387     
1         0.4146              1.826     
1         0.9668              -1        
1         0.08868             1.909     
1         0.5942              1.56      
1         0.4241              1.555     
1         0.8955              1.608     
1         0.4614              -1        
1         0.7339              1.682     
1         0.01884             1.565     
1         0.004463            1.336     
1         0.02834             1.999     
1         0.9976              1.534     
1         0.09534             1.333     
1         0.0002513           2.574     
1         0.313               1.558     
1         0.0001383           1.478     
1         0.04855             1.426     
1         0.981               1.515     
1         0.9995              1.839     
1         0.2401              1.489     
1         0.4094              -1        
1         0.0006871           2.836     
1         0.9995              1.58      
1         0.6294              1.591     
1         0.02719             1.419     
1         0.9995              1.655     
1         0.09747             -1        
1         0.00101             1.516     
1         0.01399             1.362     
1         0.4856              2.189     
1         9.102e-05           1.961     
1         0.005402            2.006     
1         0.5342              -1        
1         0.9731              1.405     
1         0.02089             1.709     
1         0.0003939           2.539     
1         0.0004044           1.131     
1         0.9976              1.511     
1         0.9941              1.719     
1         0.9917              2.111     
1         0.0008588           1.872     
1         0.8491              1.614     
1         0.9946              2.953     
1         0.00187             1.15      
1         0.005058            -1        
1         0.9868              1.511     
1         0.9893              1.378     
1         0.998               1.558     
1         0.9775              1.869     
1         0.9995              1.435     
1         0.0002077           1.714     
1         0.999               1.618     
1         0.999               -1        
1         0.0001169           3.201     
1         0.003433            2.713     
1         0.9995              1.636     
1         0.07831             1.654     
1         0.668               -1        
1         0.9956              1.32      
1         0.9902              -1        
1         0.000524            1.652     
1         0.000396            2.098     
1         0.06287             1.338     
1         0.8159              -1        
1         0.4126              1.786     
1         0.000253            -1        
1         0.009224            1.971     
1         0.623               -1        
1         0.000309            1.922     
1         0.2725              1.822     
1         0.0849              1.899     
1         0.1597              1.412     
1         0.02608             2.014     
1         0.0002599           1.573     
1         0.002462            2.127     
1         0.9375              1.521     
1         0.2225              2.365     
1         0.000282            1.56      
1         0.959               2.203     
1         0.02313             1.105     
1         0.0002222           2.127     
1         0.9233              1.51      
1         0.02335             1.602     
1         0.1486              1.445     
1         0.0003371           1.686     
1         0.998               2.094     
1         0.03207             1.398     
1         0.3037              1.313     
1         0.007771            1.711     
1         0.0002897           1.674     
1         0.9966              1.527     
1         0.3652              1.856     
1         0.001057            -1        
1         0.9878              1.664     
1         0.04767             1.812     
1         0.1683              1.571     
1         0.9585              -1        
1         0.0003877           1.711     
1         0.05115             1.382     
1         0.0005207           1.778     
1         0.9883              2.059     
1         0.9478              1.37      
1         0.0001452           1.366     
1         0.938               1.621     
1         0.007069            2.506     
1         0.05856             2.605     
1         0.7798              1.539     
1         0.3335              -1        
1         0.09259             1.363     
1         0.999               1.644     
1         0.999               1.61      
1         0.0006056           1.511     
1         0.002495            -1        
1         0.002228            1.442     
1         0.1694              1.996     
1         0.9971              1.385     
1         0.001249            1.576     
1         0.9995              1.779     
1         0.01591             1.343     
1         0.9897              1.942     
1         0.01102             1.559     
1         0.001029            1.739     
1         0.01                1.623     
1         0.00263             1.534     
1         0.009354            1.417     
1         0.9971              1.636     
1         0.002764            -1        
1         0.2281              1.814     
1         0.003819            1.363     
1         0.113               1.515     
1         0.001768            1.325     
1         0.0008168           2.168     
1         0.1183              2.311     
1         0.0009336           2.064     
1         0.01054             1.391     
1         0.645               -1        
1         0.02101             1.46      
1         0.999               1.592     
1         0.9995              -1        
1         0.998               1.473     
1         0.0007176           1.858     
1         0.004967            1.83      
1         0.7852              1.536     
1         0.3909              1.391     
1         2.594e-05           1.497     
1         0.0907              1.702     
1         0.9507              1.416     
1         0.00782             1.634     
1         0.2793              1.466     
1         0.1079              -1        
1         0.9995              1.553     
1         0.9995              1.575     
1         0.00321             1.573     
1         0.001614            2.35      
1         0.2029              -1        
1         0.005108            1.435     
1         0.999               1.399     
1         0.02435             1.541     
1         0.03186             -1        
1         0.9736              1.542     
1         0.666               1.634     
1         0.9917              2.729     
1         0.9961              1.997     
1         0.01421             1.363     
1         0.02943             1.595     
1         0.005188            1.415     
1         0.001099            1.61      
1         0.004574            1.444     
1         0.938               1.828     
1         0.001741            1.702     
1         0.005871            1.886     
1         0.002254            1.538     
1         0.999               1.51      
1         0.003002            1.159     
1         0.9985              1.6       
1         0.9995              1.264     
1         0.005314            2.178     
1         0.004433            1.724     
1         0.1805              -1        
1         0.0004206           1.564     
1         0.2013              -1        
1         0.4338              1.189     
1         0.1213              1.473     
1         0.0002604           1.376     
1         0.003376            1.723     
1         0.06372             1.734     
1         0.3                 1.686     
1         0.003727            1.502     
1         0.002117            -1        
1         0.9995              1.656     
1         0.9927              2.033     
1         0.9995              1.598     
1         0.007278            1.504     
1         0.999               1.487     
1         0.04697             1.483     
1         0.9985              1.391     
1         0.2328              1.148     
1         0.001013            -1        
1         0.005966            -1        
1         0.005989            -1        
1         0.00444             1.365     
1         0.003197            2.979     
1         0.004196            1.723     
1         0.0008469           2.041     
1         0.01944             1.478     
1         0.002148            1.181     
1         0.01588             1.342     
1         0.3633              1.557     
1         0.4153              1.564     
1         0.6528              1.871     
1         0.005058            -1        
1         0.9834              1.589     
1         0.01932             1.311     
1         0.2445              -1        
1         0.1841              1.392     
1         0.005886            1.808     
1         0.002861            -1        
1         0.01411             1.811     
1         0.003771            1.363     
1         0.001237            1.695     
1         0.9995              1.595     
1         0.9937              2.125     
1         0.001394            -1        
1         0.07513             1.394     
1         0.003052            1.471     
1         0.07733             1.343     
1         0.006142            1.688     
1         0.08362             1.413     
1         0.6685              1.462     
1         0.9966              1.926     
1         0.0009832           1.797     
1         0.00248             1.812     
1         0.9966              1.53      
1         0.9497              1.843     
1         0.0009151           3.307     
1         0.002188            1.554     
1         0.9971              1.455     
1         0.9077              1.793     
1         0.0001736           1.706     
1         0.3818              -1        
1         0.998               1.185     
1         0.00019             1.291     
1         0.000504            2.096     
1         2.149e-05           1.532     
1         0.01382             1.429     
1         0.001558            1.443     
1         0.9956              -1        
1         0.04654             1.669     
1         0.01041             1.707     
1         0.9307              1.551     
1         0.0002964           2.254     
1         0.4246              2.447     
1         0.9971              1.734     
1         0.5952              1.476     
1         0.005554            1.562     
1         0.9995              1.281     
1         0.09088             1.362     
1         0.005234            1.559     
1         0.9966              1.56      
1         0.9873              1.555     
1         0.04129             1.532     
1         0.0003068           1.599     
1         0.008911            1.986     
1         0.9985              1.78      
1         0.9976              2.174     
1         0.06073             1.405     
1         0.01816             1.633     
1         0.2852              1.386     
1         0.998               1.625     
1         0.0003765           1.664     
1         0.7515              1.481     
1         0.001302            1.796     
1         0.004574            1.539     
1         0.05634             3.623     
1         0.9785              2.336     
1         0.004425            2.441     
1         0.0001215           1.761     
1         0.3547              1.291     
1         0.0488              1.408     
1         0.01874             1.521     
1         0.9937              1.45      
1         0.999               1.444     
1         0.9917              1.931     
1         0.07806             1.85      
1         0.04938             1.818     
1         0.005455            1.595     
1         0.9824              1.474     
1         0.9878              2.504     
1         0.999               1.945     
1         0.5293              -1        
1         0.2451              1.514     
1         0.9722              1.556     
1         0.001955            2.051     
1         0.7461              1.197     
1         0.4988              1.478     
1         0.9487              1.379     
1         0.0009441           2.275     
1         7.445e-05           1.696     
1         0.001063            2.225     
1         0.9897              1.767     
1         0.0009465           1.611     
1         0.9966              1.716     
1         0.9829              2.312     
1         0.04245             1.906     
1         0.9922              1.554     
1         0.9995              1.668     
1         0.9995              1.503     
1         0.9995              1.38      
1         0.9907              1.558     
1         0.00539             1.533     
1         0.0008664           1.496     
1         0.008545            -1        
1         0.5542              1.518     
1         0.0009604           1.738     
1         0.0004408           -1        
1         0.004169            2.076     
1         0.8931              1.689     
1         0.002319            1.124     
1         0.5918              1.688     
1         0.0004301           2.723     
1         0.9648              1.513     
1         0.9932              -1        
1         0.9927              -1        
1         0.7163              -1        
1         0.1614              1.453     
1         0.999               1.823     
1         0.999               1.393     
1         0.9814              1.517     
1         0.9609              1.735     
1         0.000324            1.668     
1         0.915               1.678     
1         0.978               2.162     
1         0.2715              1.443     
1         0.00289             1.604     
1         0.7588              -1        
1         0.3062              2.104     
1         0.01279             1.558     
