index     maxhbbscore         N3B1      
1         0.1885              1.66      
1         0.2537              1.227     
1         0.002472            2.066     
1         0.002731            1.587     
1         0.001987            1.869     
1         0.999               1.528     
1         0.003357            2.729     
1         0.9995              1.59      
1         0.00433             2.191     
1         0.9995              1.964     
1         0.4805              1.449     
1         0.96                -1        
1         0.001397            -1        
1         0.9907              -1        
1         0.9966              1.574     
1         0.958               1.712     
1         0.00238             2.111     
1         0.05405             1.212     
1         0.02815             1.91      
1         0.0005651           1.757     
1         0.001144            -1        
1         0.0004702           1.669     
1         0.001705            1.608     
1         0.02643             1.707     
1         0.9966              1.213     
1         0.9995              1.551     
1         0.1129              1.521     
1         0.2065              2.764     
1         0.0002366           2.17      
1         0.999               1.238     
1         0.7153              1.192     
1         0.998               1.249     
1         0.7632              -1        
1         0.7705              1.233     
1         0.999               1.659     
1         0.999               1.661     
1         0.006451            1.624     
1         0.834               2.057     
1         0.1987              1.523     
1         0.4097              1.82      
1         0.9995              2.238     
1         0.3848              1.704     
1         0.02217             1.554     
1         0.001999            1.583     
1         0.001896            1.467     
1         0.9995              1.684     
1         0.02095             1.654     
1         0.02451             1.578     
1         0.9482              1.607     
1         0.9937              1.413     
1         0.001178            1.555     
1         0.005772            1.539     
1         0.01004             1.498     
1         0.9995              1.385     
1         0.001569            1.741     
1         0.2366              2.396     
1         0.003704            1.297     
1         0.9927              2.443     
1         0.9995              1.633     
1         0.01222             1.253     
1         0.000946            1.56      
1         0.001925            1.814     
1         0.002491            1.431     
1         0.9189              -1        
1         0.002253            1.489     
1         0.003071            1.836     
1         0.001404            1.706     
1         0.005104            1.815     
1         0.02878             1.545     
1         0.01119             2.084     
1         0.01752             1.394     
1         0.001041            1.46      
1         0.002445            1.499     
1         0.9995              1.941     
1         0.999               1.572     
1         0.004715            1.852     
1         0.05969             -1        
1         0.003206            1.729     
1         0.02937             1.483     
1         0.02203             1.524     
1         0.005943            1.745     
1         0.0008049           3.191     
1         0.001276            -1        
1         0.005756            2.594     
1         0.1122              1.882     
1         0.7642              1.763     
1         0.9346              2.398     
1         0.8535              2.047     
1         0.01127             1.354     
1         0.6899              1.593     
1         0.02898             1.64      
1         0.04657             1.353     
1         0.998               1.315     
1         0.02542             -1        
1         0.9663              1.952     
1         0.0336              -1        
1         0.8569              1.282     
1         0.9985              1.53      
1         0.998               1.73      
1         0.7861              1.629     
1         0.001505            1.491     
1         0.02965             0.9321    
1         0.006115            1.725     
1         0.0002697           1.684     
1         0.03796             1.583     
1         0.7466              1.437     
1         0.9717              -1        
1         0.9985              1.851     
1         0.0001478           1.485     
1         0.09247             -1        
1         0.0004129           2.334     
1         0.606               1.6       
1         0.9902              1.82      
1         0.2046              1.58      
1         0.4822              1.439     
1         0.003841            -1        
1         0.01039             1.476     
1         0.918               1.411     
1         0.9307              1.344     
1         0.007721            1.503     
1         0.0295              1.57      
1         0.002934            1.501     
1         0.004589            1.687     
1         8.297e-05           1.24      
1         0.0002224           1.451     
1         0.0002034           1.502     
1         0.001206            1.521     
1         0.003281            1.301     
1         0.02744             1.416     
1         0.2396              2.039     
1         0.1542              3.119     
1         0.007626            1.42      
1         0.07904             1.238     
1         0.00275             1.384     
1         0.003036            -1        
1         0.007198            2.613     
1         0.01372             2.436     
1         0.2517              1.715     
1         0.3762              1.753     
1         0.0001805           1.758     
1         0.9473              2.777     
1         0.9976              1.419     
1         2.834e-05           1.954     
1         0.1809              -1        
1         0.0002037           1.905     
1         0.001204            1.798     
1         0.09204             1.689     
1         0.2622              1.508     
1         0.9995              1.934     
1         0.8599              1.434     
1         0.004593            1.457     
1         0.9541              1.438     
1         0.9995              1.86      
1         0.0003262           2.02      
1         0.7744              1.318     
1         0.9995              1.597     
1         0.0002357           1.938     
1         0.9956              1.466     
1         0.4709              -1        
1         0.000355            2.275     
1         0.0002158           1.78      
1         0.8735              1.533     
1         0.999               1.485     
1         0.728               1.417     
1         0.005505            1.672     
1         0.999               1.438     
1         0.0004566           2.523     
1         0.002142            1.501     
1         0.9468              2.1       
1         0.1373              1.674     
1         0.08563             1.472     
1         0.9907              1.459     
1         0.1499              1.907     
1         0.9961              0.8262    
1         0.2455              1.738     
1         0.9995              1.606     
1         0.1188              -1        
1         0.9995              1.771     
1         0.9961              2.021     
1         0.003956            2.477     
1         0.0004508           2.02      
1         0.999               1.442     
1         0.01817             2.041     
1         0.9966              2.676     
1         0.1632              1.481     
1         0.9995              2.543     
1         0.9995              2.143     
1         0.002516            1.506     
1         0.9961              1.695     
1         0.9912              1.769     
1         0.004387            -1        
1         0.6675              1.827     
1         0.1715              1.683     
1         0.00142             1.8       
1         0.999               2.4       
1         0.009621            -1        
1         0.0008955           2.807     
1         0.005539            1.342     
1         0.001633            1.828     
1         0.998               1.226     
1         0.02115             1.907     
1         0.08228             -1        
1         0.3167              1.364     
1         0.9995              1.367     
1         0.005299            1.866     
1         0.01391             1.062     
1         0.9995              1.579     
1         0.0002847           1.389     
1         0.01067             1.38      
1         0.01639             1.696     
1         0.00222             1.49      
1         0.1549              1.574     
1         0.9985              1.976     
1         0.9878              1.616     
1         0.03778             1.427     
1         0.01817             -1        
1         0.7329              1.607     
1         0.999               2.51      
1         0.9932              1.556     
1         0.6885              1.266     
1         0.999               1.513     
1         0.9873              1.914     
1         0.9644              1.614     
1         0.02861             1.849     
1         0.006912            1.784     
1         0.9995              1.898     
1         0.2542              1.656     
1         0.002474            2.002     
1         0.005295            -1        
1         0.9473              2.365     
1         0.03093             1.37      
1         0.2617              1.543     
1         0.979               1.013     
1         0.007717            1.448     
1         0.9814              -1        
1         0.005787            -1        
1         0.9995              1.556     
1         0.002563            1.608     
1         0.01232             1.485     
1         0.9995              1.446     
1         0.9043              -1        
1         0.002312            1.101     
1         0.007088            1.966     
1         0.0001624           -1        
1         0.9946              2.219     
1         0.02675             1.877     
1         0.3408              1.406     
1         0.07373             1.725     
1         0.01262             1.518     
1         0.2849              1.864     
1         0.9995              1.43      
1         0.00362             1.262     
1         0.0006285           1.352     
1         0.0004425           2.881     
1         0.065               1.339     
1         0.0002956           -1        
1         0.9995              1.768     
1         0.001181            1.771     
1         0.0002964           2.371     
1         0.0009265           -1        
1         0.02802             1.72      
1         0.9482              1.538     
1         0.1382              1.442     
1         0.1018              1.611     
1         0.0007029           1.381     
1         0.9995              1.55      
1         0.01066             1.525     
1         0.009247            1.858     
1         0.999               1.725     
1         0.0005341           1.586     
1         0.005249            1.356     
1         0.9937              1.739     
1         0.998               2.473     
1         0.0006604           1.27      
1         0.0001957           1.513     
1         0.0278              -1        
1         0.9995              1.536     
1         0.06451             1.51      
1         0.003677            1.813     
1         0.999               2.105     
1         0.003069            -1        
1         0.8892              2.477     
1         0.01413             1.658     
1         0.0005093           1.666     
1         0.7373              2.838     
1         0.00198             2         
1         0.001789            1.372     
1         0.9995              1.548     
1         0.999               1.519     
1         0.9995              1.359     
1         0.9336              1.497     
1         0.004601            2.111     
1         0.002604            1.483     
1         0.01392             1.553     
1         0.998               1.8       
1         0.9995              1.536     
1         0.999               1.716     
1         0.4829              1.454     
1         0.8364              1.487     
1         0.01723             1.508     
1         0.5674              1.554     
1         0.1495              1.316     
1         0.9995              1.552     
1         0.999               -1        
1         0.7871              1.646     
1         0.03568             2.498     
1         0.3406              1.471     
1         0.9995              1.393     
1         0.09363             1.626     
1         0.0001674           1.757     
1         0.001542            1.86      
1         0.2159              -1        
1         0.001426            -1        
1         0.06427             1.322     
1         0.8506              1.639     
1         0.1141              1.511     
1         0.9995              1.812     
1         0.9971              1.707     
1         0.001504            2.461     
1         0.0007167           1.731     
1         0.000742            2.221     
1         0.01801             1.68      
1         0.9619              -1        
1         0.9668              1.921     
1         0.4292              1.507     
1         0.9834              2.193     
1         0.0005155           1.774     
1         0.5215              1.515     
1         0.4138              2.549     
1         0.9785              -1        
1         0.00853             1.854     
1         0.02626             1.618     
1         0.0004747           1.439     
1         0.9966              1.432     
1         0.06519             2.428     
1         0.0001819           1.916     
1         0.02953             1.641     
1         0.004726            2.422     
1         0.9966              -1        
1         0.04803             1.539     
1         0.9634              1.759     
1         0.002096            1.808     
1         0.4109              1.461     
1         0.009377            1.499     
1         0.0008063           1.284     
1         0.8896              1.463     
1         0.0563              1.629     
1         0.9883              1.368     
1         0.005272            1.422     
1         0.001204            1.629     
1         0.05054             2.244     
1         0.001157            1.651     
1         0.9937              2.096     
1         0.8008              1.786     
1         0.07147             1.312     
1         0.002581            1.586     
1         0.2466              1.168     
1         0.9897              2.32      
1         0.9946              -1        
1         0.00197             1.54      
1         0.01486             -1        
1         0.9609              2.27      
1         0.9878              1.638     
1         0.9082              1.414     
1         0.9897              2.059     
1         0.938               1.864     
1         0.1268              1.626     
1         0.01051             -1        
1         0.0191              1.497     
1         0.0001972           2.871     
1         0.3394              1.087     
1         0.04962             -1        
1         4.53e-05            1.52      
1         0.9287              1.403     
1         0.9985              1.751     
1         0.9971              1.729     
1         0.998               1.979     
