index     maxhbbscore         N3B1      
1         0.05173             1.881     
1         0.9995              1.606     
1         0.7837              1.72      
1         0.005978            1.898     
1         0.999               1.54      
1         0.01196             1.448     
1         0.0155              1.526     
1         0.001562            -1        
1         0.9688              1.571     
1         0.9897              1.497     
1         0.0002887           1.756     
1         0.9971              2.535     
1         0.008186            1.715     
1         0.001099            2.084     
1         0.5166              -1        
1         0.2773              1.797     
1         0.9927              1.609     
1         0.001208            1.588     
1         0.01021             -1        
1         0.9995              1.227     
1         0.8438              1.851     
1         0.0008307           1.56      
1         0.9907              1.555     
1         0.999               1.813     
1         0.4644              -1        
1         0.01945             1.615     
1         0.002308            -1        
1         0.001496            1.443     
1         0.1068              1.469     
1         0.003746            1.741     
1         0.999               1.507     
1         0.07391             1.843     
1         0.03699             -1        
1         0.08582             -1        
1         0.9829              1.389     
1         0.9995              1.515     
1         0.01993             2.5       
1         0.0005488           -1        
1         0.999               1.569     
1         0.009979            1.627     
1         0.5342              1.604     
1         0.5542              1.608     
1         0.4009              -1        
1         0.005672            1.442     
1         0.999               1.352     
1         0.8677              1.619     
1         0.009361            1.384     
1         0.9995              1.289     
1         0.9971              2.621     
1         0.9941              1.568     
1         0.9946              2.275     
1         0.1436              1.562     
1         0.01031             2.221     
1         0.9946              1.63      
1         0.9971              2.082     
1         0.9927              1.955     
1         0.003794            -1        
1         0.9985              2.102     
1         0.8125              1.781     
1         0.9746              -1        
1         0.0005455           1.907     
1         0.001785            -1        
1         0.0002851           1.836     
1         0.7783              -1        
1         0.1904              1.786     
1         0.004135            2.807     
1         0.9995              2.387     
1         0.5039              1.865     
1         0.0006256           1.826     
1         0.9922              3.369     
1         0.003302            -1        
1         0.998               1.559     
1         0.8145              1.425     
1         0.0001119           1.901     
1         0.01073             1.572     
1         0.09277             -1        
1         0.9971              1.271     
1         0.688               -1        
1         0.9971              1.555     
1         0.9995              1.503     
1         0.1387              2.08      
1         0.9976              1.588     
1         0.9995              1.623     
1         0.01347             -1        
1         0.0001824           1.514     
1         0.9976              1.479     
1         0.001564            -1        
1         0.999               1.771     
1         0.004528            1.196     
1         0.9551              1.31      
1         0.0008421           1.838     
1         0.7285              1.786     
1         0.02808             1.637     
1         0.9844              1.68      
1         0.007912            1.8       
1         0.9995              1.571     
1         0.9639              1.49      
1         0.01501             1.452     
1         0.0133              1.477     
1         0.0365              1.617     
1         0.9697              2.408     
1         0.9824              1.935     
1         0.0009646           1.715     
1         0.9956              1.899     
1         0.9502              1.562     
1         0.003933            1.343     
1         0.0005894           1.345     
1         0.9766              2.234     
1         0.0001276           2.518     
1         0.2759              1.71      
1         0.0499              1.649     
1         0.999               1.354     
1         0.04068             1.451     
1         0.0002229           1.657     
1         0.04169             -1        
1         0.01984             2.258     
1         0.008202            1.653     
1         0.0001768           1.966     
1         0.7222              1.253     
1         0.1403              1.476     
1         0.9976              1.612     
1         0.05991             1.594     
1         0.02879             -1        
1         0.9575              -1        
1         0.001413            1.671     
1         0.999               2.223     
1         0.9995              1.714     
1         0.003933            1.576     
1         0.001501            -1        
1         0.978               1.541     
1         0.4771              1.806     
1         0.006111            -1        
1         0.1294              1.399     
1         0.009888            1.402     
1         0.9902              -1        
1         0.001076            1.557     
1         0.2285              1.562     
1         0.004383            2.125     
1         0.9995              1.557     
1         0.999               1.652     
1         0.999               1.531     
1         0.5103              1.453     
1         0.02441             -1        
1         0.002563            2.033     
1         0.9995              1.173     
1         0.0226              1.871     
1         0.9912              1.661     
1         0.5376              1.786     
1         0.9819              2.309     
1         0.999               1.593     
1         0.3267              3.195     
1         0.02629             1.508     
1         0.7134              1.582     
1         0.002104            1.397     
1         0.1659              1.513     
1         0.9995              1.37      
1         0.3711              1.201     
1         0.6045              -1        
1         0.999               1.491     
1         0.9893              1.382     
1         0.9995              1.925     
1         0.005844            1.492     
1         0.09174             1.38      
1         0.9492              -1        
1         0.0003817           1.602     
1         0.999               1.601     
1         0.06293             1.635     
1         0.2466              -1        
1         0.9995              1.539     
1         0.01701             1.96      
1         0.9946              1.447     
1         0.9985              1.206     
1         0.998               1.659     
1         0.9995              1.762     
1         0.9956              1.929     
1         0.4045              1.568     
1         0.6704              1.268     
1         0.001798            2.211     
1         0.005394            1.592     
1         0.003136            1.447     
1         0.3647              1.415     
1         0.00407             1.271     
1         0.0008035           1.766     
1         0.01921             1.59      
1         0.3843              1.563     
1         0.5679              1.617     
1         0.998               1.637     
1         0.002548            -1        
1         0.323               1.908     
1         0.999               2.154     
1         0.9844              2.438     
1         0.9995              1.403     
1         0.0002799           2.109     
1         0.9937              1.789     
1         0.002235            1.808     
1         0.002403            1.878     
1         0.998               1.8       
1         0.01111             0.8257    
1         0.9351              -1        
1         0.0009227           1.682     
1         0.0007029           1.397     
1         0.01326             1.414     
1         0.03445             1.363     
1         0.0007234           1.563     
1         0.9204              1.597     
1         0.0008087           1.291     
1         0.7651              2.094     
1         0.001087            1.476     
1         0.005104            2.361     
1         0.01653             1.554     
1         0.002588            2.332     
1         0.06274             1.76      
1         0.9971              -1        
1         0.9951              2.287     
1         0.998               1.502     
1         0.5786              1.425     
1         0.001446            1.674     
1         0.999               1.856     
