index     maxhbbscore         N3B1      
1         0.02695             1.645     
1         0.005188            1.543     
1         0.005672            1.312     
1         0.003229            1.729     
1         0.001694            1.88      
1         0.9995              1.604     
1         0.0722              1.44      
1         0.9487              1.511     
1         0.918               2.379     
1         0.002182            1.438     
1         0.9927              1.28      
1         0.9946              2.057     
1         0.07379             1.566     
1         0.06683             1.668     
1         0.9971              1.555     
1         0.07178             2.555     
1         0.1605              1.642     
1         0.0004382           1.208     
1         0.001039            2.719     
1         0.9756              1.549     
1         0.4363              1.504     
1         0.2832              1.771     
1         0.999               1.5       
1         0.9946              1.648     
1         0.4207              1.663     
1         0.002176            1.624     
1         0.004581            2.273     
1         0.9995              1.475     
1         0.0358              1.527     
1         0.007652            1.522     
1         0.606               1.537     
1         0.9951              2.061     
1         0.02682             2.195     
1         0.179               1.475     
1         0.7075              1.575     
1         0.0002311           1.181     
1         0.3484              1.615     
1         0.9951              1.349     
1         0.008255            1.599     
1         0.003307            1.448     
1         0.2192              1.312     
1         0.9966              2.117     
1         0.9937              1.46      
1         0.002298            1.776     
1         0.009308            1.374     
1         0.8257              -1        
1         0.9937              1.46      
1         0.9961              1.59      
1         0.9976              2.379     
1         0.8784              1.489     
1         0.9868              1.744     
1         0.09314             -1        
1         0.6484              2.346     
1         0.03961             -1        
1         0.5273              -1        
1         0.03226             1.523     
1         0.004749            2.018     
1         0.01072             1.597     
1         0.9902              1.559     
1         0.0006456           1.657     
1         0.002182            1.417     
1         0.0001569           3.393     
1         0.9492              2.412     
1         0.9966              1.454     
1         0.0188              1.651     
1         0.03546             2.646     
1         6.58e-05            1.322     
1         0.9995              1.85      
1         0.04584             1.473     
1         0.999               1.408     
1         0.005512            1.718     
1         0.999               2.662     
1         0.9922              1.559     
1         0.009216            2.484     
1         0.001433            1.471     
1         0.9995              1.728     
1         0.999               1.693     
1         0.003387            1.786     
1         0.05917             1.406     
1         0.04254             1.462     
1         0.004848            1.602     
1         0.00639             1.544     
1         0.0003726           1.553     
1         0.9985              1.479     
1         0.981               3.131     
1         0.7671              -1        
1         0.8926              1.627     
1         0.03232             2.006     
1         0.0006552           1.932     
1         0.8843              1.352     
1         0.9961              1.552     
1         0.9976              1.663     
1         0.0003278           1.532     
1         0.01176             -1        
1         0.9897              1.262     
1         0.003401            -1        
1         0.03275             1.126     
1         0.3328              1.731     
1         0.1512              -1        
1         0.9829              2.221     
1         0.003649            1.845     
1         0.001272            2.273     
1         0.9849              1.996     
1         0.9214              1.199     
1         0.01359             2.322     
1         0.9995              1.502     
1         0.0003808           2.492     
1         0.9497              1.441     
1         0.043               1.633     
1         0.0008407           1.569     
1         0.0003548           2.641     
1         0.001846            1.54      
1         0.8965              2.008     
1         0.9678              1.385     
1         0.1006              1.568     
1         0.8838              1.554     
1         0.999               -1        
1         0.5215              1.344     
1         0.08136             -1        
1         0.2188              2.152     
1         0.002771            2.256     
1         0.00129             1.6       
1         0.6367              2.121     
1         0.121               1.747     
1         0.9995              1.198     
1         0.04684             1.547     
1         0.0159              1.598     
1         0.01653             1.635     
1         0.999               1.493     
1         0.1852              -1        
1         0.0002789           1.719     
1         0.004524            -1        
1         0.2683              1.384     
1         0.999               1.514     
1         0.7925              1.589     
1         0.9868              2.186     
1         0.9995              1.594     
1         0.999               1.553     
1         0.9888              1.544     
1         0.4197              1.773     
1         0.02209             -1        
1         0.06958             1.664     
1         0.1648              1.698     
1         0.9976              1.482     
1         0.08331             1.308     
1         0.9854              1.788     
1         0.9985              2.039     
1         0.9985              1.438     
