index     maxhbbscore         N3B1      
1         0.1096              1.533     
1         0.1627              -1        
1         0.9673              1.503     
1         0.9897              2.914     
1         0.008179            1.438     
1         0.001627            1.426     
1         0.007996            1.901     
1         0.02647             1.284     
1         0.0005364           -1        
1         5.54e-05            -1        
1         0.9858              1.454     
1         0.9297              1.354     
1         0.05994             1.145     
1         0.0004036           1.634     
1         0.0009928           2.244     
1         0.01764             1.245     
1         0.998               1.369     
1         2.974e-05           2.602     
1         0.5688              -1        
1         0.9893              1.34      
1         0.9863              1.741     
1         0.3228              1.604     
1         0.9995              1.609     
1         0.01678             2.137     
1         0.00108             1.428     
1         0.008873            -1        
1         0.7524              1.748     
1         0.000659            1.378     
1         0.9995              1.351     
1         0.00067             -1        
1         0.001955            1.269     
1         0.0006313           1.455     
1         0.0293              -1        
1         0.9985              1.677     
1         0.04401             1.784     
1         0.002371            1.896     
1         0.005566            1.298     
1         0.9995              2.125     
1         0.999               1.818     
1         0.0005517           -1        
1         0.6021              -1        
1         0.006039            1.566     
1         0.9795              -1        
1         0.0001786           1.701     
1         0.06714             1.554     
1         0.3149              -1        
1         0.9995              1.333     
1         0.9902              1.561     
1         0.999               1.655     
1         0.9902              2.158     
1         0.9951              1.493     
1         0.0002971           2.279     
1         0.000495            1.283     
1         0.01447             2.734     
1         0.7896              1.444     
1         0.005096            -1        
1         0.7905              2.059     
1         0.01778             1.492     
1         0.001477            1.441     
1         0.002363            2.818     
1         0.001124            -1        
1         0.0002959           2.342     
1         0.0011              1.674     
1         0.9927              -1        
1         0.9331              1.464     
1         0.9595              1.387     
1         0.9922              1.667     
1         0.9985              3.387     
1         0.5693              -1        
1         0.2642              2.074     
1         0.9868              1.443     
1         0.09125             -1        
1         0.04169             1.496     
1         0.01451             -1        
1         0.2939              1.445     
1         0.9995              1.695     
1         0.9941              2.641     
1         0.5742              1.749     
1         0.9824              1.799     
1         0.000946            -1        
1         0.01195             2.256     
1         0.9995              1.542     
1         0.003637            1.828     
1         0.9644              1.619     
1         0.003195            1.807     
1         0.978               1.535     
1         0.002977            1.564     
1         0.01167             1.733     
1         0.999               1.917     
1         0.02531             -1        
1         0.03503             1.823     
1         0.9966              1.992     
1         0.0201              2.604     
1         0.06989             1.149     
1         0.0001631           1.315     
1         0.9961              1.275     
1         0.1161              1.761     
1         0.06372             1.663     
1         0.01959             1.306     
1         0.9409              1.708     
1         0.9731              1.591     
1         0.0003114           -1        
1         0.0416              1.831     
1         0.008286            1.482     
1         0.1233              1.648     
1         0.2637              1.535     
1         0.001027            -1        
1         0.000536            2.521     
1         0.9609              1.92      
1         0.0007606           1.434     
1         0.002094            1.832     
1         0.9951              1.623     
1         0.01714             1.473     
1         0.0003858           1.705     
1         0.3689              3.268     
1         0.007206            1.499     
1         0.2996              1.415     
1         0.0009031           1.571     
1         0.08936             1.499     
1         0.0004132           2.586     
1         0.0009699           1.715     
1         0.0004067           1.513     
1         7.063e-05           1.646     
1         0.771               1.693     
1         0.0001686           1.708     
1         0.9946              1.349     
1         0.998               1.469     
1         0.0009222           1.763     
1         0.9985              1.971     
1         0.9985              1.545     
1         0.02318             1.965     
1         0.01318             1.573     
1         0.4995              -1        
1         0.09943             1.814     
1         3.389e-05           1.617     
1         0.8979              1.49      
1         0.05338             1.589     
1         7.951e-05           1.39      
1         0.0008998           1.606     
1         0.00584             1.337     
1         0.234               1.556     
1         0.9985              1.721     
1         0.0415              1.419     
1         0.998               1.349     
1         0.0009079           1.366     
1         0.0001208           1.831     
1         0.998               1.483     
1         0.999               1.353     
1         0.998               1.657     
1         0.0365              1.485     
1         0.3748              2.158     
1         0.0174              -1        
1         0.9995              1.592     
1         0.9902              1.501     
1         0.9995              1.625     
1         0.9985              1.662     
1         0.2499              -1        
1         0.003092            1.423     
1         0.2314              1.655     
1         0.9907              1.549     
1         0.0005612           1.658     
1         0.9995              1.491     
1         0.03973             1.767     
1         0.9609              -1        
1         0.9312              1.53      
1         0.9888              1.534     
1         0.1617              1.096     
1         0.9961              1.523     
1         0.0005493           -1        
1         0.5889              1.53      
1         0.07068             1.537     
1         0.00478             1.485     
1         0.999               1.646     
1         9.131e-05           1.646     
1         0.9995              1.568     
1         0.999               1.664     
1         0.999               1.816     
1         0.006424            -1        
1         0.322               2.035     
1         0.004082            2.012     
1         0.0002618           1.791     
1         0.9951              1.623     
1         0.9995              1.685     
1         0.0002816           1.576     
1         0.08484             2.123     
1         0.01225             -1        
1         0.8369              1.556     
1         0.9189              1.548     
1         0.5728              -1        
1         0.6001              1.537     
1         0.006145            3.441     
1         0.03629             0.71      
1         0.9468              2.027     
1         0.9985              1.609     
1         0.007694            -1        
1         0.9995              1.596     
1         0.002708            1.036     
1         0.5063              2.037     
1         0.01366             2.037     
1         0.0003018           1.741     
1         0.1665              2.604     
1         0.4451              1.55      
1         0.004597            2.201     
1         0.6958              1.639     
1         0.9951              2.848     
1         0.835               -1        
1         0.001414            1.593     
1         0.03372             1.58      
1         0.01019             1.865     
1         0.008339            1.546     
1         0.9976              1.396     
1         0.9995              3.236     
1         0.7822              2.145     
1         0.9985              1.785     
1         0.9521              1.539     
1         0.9995              1.563     
1         0.999               2.049     
1         0.0007339           1.529     
1         0.0118              -1        
1         0.004974            2.236     
1         0.01567             1.116     
1         0.004974            2.176     
1         0.005749            1.611     
1         0.0004625           1.32      
1         0.9971              1.407     
1         0.9971              2.189     
1         0.05417             -1        
1         0.001306            1.636     
1         0.9995              1.844     
1         0.0208              1.441     
1         0.004791            -1        
1         0.00898             1.563     
1         0.004215            -1        
1         0.002201            1.366     
1         6.98e-05            -1        
1         0.001272            1.959     
1         0.9995              1.506     
1         0.0162              -1        
1         0.0002525           2.486     
1         0.05093             1.531     
1         0.009178            2.746     
1         0.004139            -1        
1         0.03979             2.084     
